Aadharshila,3330211,Village Bijabhat Bhatapara Raipur,493118,7726,220254,-,7726220912,aadharshilabyt@gmail.com,http://www.aadharshila.net,2014,Chhote Lal Shukla,Senior Secondary,Shree Aadharshila Shikshan Samiti,-,Raipur
Achievers International School,3330478,"Distt. Surajpur, 497223",497223,-,7999671694,-,-,achieversinternationalppur@gmail.com,http://www.aisppur.org,-,Shraddha Chaturvedi,Secondary School,Vidyasagar Educational And Social Welfare Foundation,-,Surajpur
Adarsh International School,3330417,"A-4, Sector 30, Naya Raipur",492002,-,8889020003,-,-,principalais@adarshvidyalaya.net,www.adarshvidyalaya.net/atalnagar,2016,Mrs. Jasveer Sarkar,Secondary School,Raipur Kerala Samajam,-,Raipur
Adarsh Vidyalaya English Medium,3330231,"Sec.-1, Udaya Society, Tatibandh",492099,771,2573303,-,-,pillaianil.24@gmail.com,http://www.adarshvidyalayatatibandh.ac.in,1994,Mr. Anil Pillai,Senior Secondary,Raipur Kerala Samajam,-,Raipur
Adeshwar Public School,3330234,Khamargaon Jagdalpur Bastar C.g. 494001,494001,7782,07782227744,-,-,adeshwarpublic@gmail.com,http://www.adeshwarpublicschool.com,2012,Mrs. Rani Mathew,Senior Secondary,Adeshwar Shikshan Samiti Raipur,-,Bastar
"Adarsh Vidyalalya, Adarsh Nagar, Mowa, Raipur, C.G.",3330118,"Adarsh Vidyalaya, Mowa,raipur",492007,771,07714046318,-,-,adarshvidyalaya2004rks@gmail.com,http://www.adarshvidyalayamova.edu.in,2004,Mrs. Sabita Chaturvedi,Senior Secondary,Raipur Kerala Samajam,-,Raipur
Agarwal Public School,3330269,"Plot B-4, Sector - 28",492015,-,07712430111,-,7712430111,info.apsnayaraipur@gmail.com,http://www.apsraipur.in,2018,Mrs. Rohini Thappa,Senior Secondary,Agarwal Charitable Trust,-,Raipur
Aghore Vidya Peetha,3330421,Pondi Dalha Akaltara,495552,-,7471111834,-,-,affiliations@indiaeducare.com,www.aghorevidyapeetha.org,2012,Mr. Suraj Prakash,Secondary School,Aghor Peeth Jan Seva Abhed Ashram Trust,-,Janjgir-champa
Agrsen International School,3330502,Vill.& Post-dagania,491221,-,8959593939,-,7882101662,agraseninter@gmail.com,http://www.agraseninternationalschool.in,2015,Mrs.p Annapurna,Secondary School,Bhilai Agrasen Education Society Bhilai,-,Balod
Ahilya International School,3330394,Ahilya International School Baloda Bazar Village-lahod,493526,-,7697437003,-,-,ahilyacbse@gmail.com,ahilyainternationalschool.com,2017,Miss Anjali,Secondary School,Ahilya Educational Society,-,Baloda Bazar
Akshar The School,3330210,"Sanjay Nagar, Ajab Nagar",497001,774,9203744440,-,-,ddrana17@gmail.com,-,2012,Digamber Dayal Rana,Secondary School,Padma Saraswati Educational Trust,-,Surguja
Allons Public School,3330059,Vill Bijabhat Bemetara Distt Bemetara Chhattisgarh,491335,7824,07824222508,-,7824222505,allons_ps@yahoo.co.in,www.allonsps.com,2003,Dr. Satyajit Hota,Senior Secondary,Jhai Ji Shikshan Samiti,-,Durg
Alpha Public School,3330361,"Opp. Indian Oil Petrol Pump, Raipur Road, Mungeli",495334,-,8103608888,-,-,apsmungeli@gmail.com,http://www.apsmungeli.com,2016,Mrs. Mousumi Mukherjee,Secondary School,Ashok Shikshan And Samaj Kalyan Samiti,-,Mungeli
Ambition Public School,3330277,"Dhutpur, Pandariya, Distt-kawardha (c.g.)",491559,1262,09993645450,1262,-,ambition.pandariya@gmail.com,-,2011,Dr.shiv Poojan Pandey,Secondary School,Sandeepani Shikshan Samiti,-,Kawardha
Ambuja Vidya Peeth,3330013,"Vill. & Post- Rawan, Dist. Baloda Bazar, Bhatapara,",493331,7727,220220,7727220142,220004,kpandeysanjay@yahoo.com,-,1988,Sanjay Kumar Pandey,Senior Secondary,Modi Charitable Trust,-,Raipur
Alok International School,3330267,"Shobha Vatika, Rajghatta, Po-kharsia, Dist-raigarh(c.g.)",496661,-,09516799202,-,-,alokinternationalschool@gmail.com,www.alokinternational.org,2016,Mrs. Kiran Tirkey,Secondary School,Shobha Shikshan Aom Prashikshansansthan,-,Raigarh
Amibition English Medium School,3330067,Pithampura Chowk Khuksha Jangger Chhattisgarh,495668,7759,229204,-,-,-,-,2003,Shri S Matiapatra,Secondary School,New Model Education Society,-,Janjgir-champa
Amresh Sharma Public School,3330146,"P.o. Bsi, Dhana, Durg (c.g.)",491001,788,9893496809,-,-,principalasps@gmail.com,-,2005,Rohini Rao,Senior Secondary,Adhyayn Shikshan Samiti,-,Durg
Angel Valley School,3330033,Opp. 32 Bangalows Hospital Sector Bhilai Chhattisgarh,490009,788,2242890,2212790,-,angelvalleybhilai@yahoo.co.in,-,1989,Mrs. Suma Shekar,Senior Secondary,Littel Angels Edn. Soceity,-,Durg
Aricent Public School,3330142,"Main Road , Patel Pali,nh-216,raigarh",496001,7762,233390,-,7762235121,sujatasusanta1964@gmail.com,-,2010,Dr  S K Maharana,Senior Secondary,Aricent Education Society,-,Raigarh
Arihant Academy,3330500,"Khasra No. 842, 843/4, 843/5, At Vill- Baghmara, Tehsil- Balod, District- Balod, Chhattisgarh",491226,-,6232100307,-,-,arihantacademybalod@gmail.com,www.arihantacademy.in,2019,Miss Upasana Vaidya,Secondary School,"Shri Jain Sewa Sansthan, Balod",-,Balod
Arundhati Govt Higher Sec School,3320091,Arang Raipur Chhattisgarh,493441,-,-,-,-,-,-,1970,-,Senior Secondary,Govt. Of Chhattisgarh,-,Raipur
Arunodaya Public School,3330366,Khasra No. 3096/1 P H No 1 At Village Karli,494441,-,07856225247,-,-,principal@arunodaya.ac.in,-,2015,Mrs. Nilima Rath,Senior Secondary,Shree Laxmi Devi Trust,-,Dantewada
Ashoka Public School,3330429,"Raipur Road,viil.chhiraha, Post- Kawardha,distt Kabirdham(kawardha) Cg",491995,-,09993149149,-,-,apskwd@gmail.com,http://www.ashokakawardha.in,2004,Mrs. Seema Mehar,Secondary School,Takshshila Shikshan Samittee,-,Kawardha
Ashoka Public School,3330191,"Raipur Road Sarangah, Raigarh",496445,7768,233905,-,-,jashbant.26@gmail.com,-,2008,Jashabanta Mishra,Senior Secondary,Shri Trolk Chand Agrawal Shikhan Samiti,-,Raigarh
Athena World School,3330251,"Village Bothlinear Amleshwar, Mahadeo Ghat Road",491111,-,9329004500,-,-,enquiry@athenaworldschool.com,http://www.athenaworldschool.com,2016,Mr. Sanjay Sharma,Senior Secondary,Knowledge Developing Society,-,Raipur
B S P Senior Sec School,3330012,Sector-vi Bhilai Nagar Dt Durg Chhattisgarh,490006,-,4993,-,-,sailbsp@vsnl.com,-,1981,Shri A B Palia,Senior Secondary,Bhilai Steel Plant Bhilai Nagar,-,Durg
B S P Sr Sec School,3330003,Sector X Bhilai Nagar Durg Chhattisgarh,490006,788,2855411,0788-2279872,-,arvindkumarverma@sail-bhilaisteel.com,-,1971,Arvind Kumar Varma,Senior Secondary,Bhilai Steel Plant,-,Durg
Bal Bharati Public School,3330083,"Ntpc, Tehsil - Sipat, Dist. Bilaspur",495558,7752,246607,-,-,s_nigs@yahoo.com,-,2004,Shalabh Nigam,Senior Secondary,Child Education Society,-,Bilaspur
Bailadila Iron Ore Project S Sec Sch,3330005,Kirandul Dantewada Chhattisgarh,494556,7857,255254,363,011-45161081,gautambiom@gmail.com,http://www.ppischool.com/,1966,R S Gautam,Senior Secondary,National Mineral Devp Corp Ltd,-,Dantewada
B S P Sr Sec School No.2,3330035,Sector 6 Bhilai Durg Chhattisgarh,490001,788,2858868,74937,220992,principalsss26@gmail.com,http://www.manavschool.co,1997,S K Bahadur,Senior Secondary,Bhilai Steel Plant,-,Durg
Beacon English Medium Higher Secondary School,3330108,"Korba, Katghora Shakti Nagar, Chhatisgarh.",495452,7815,275143,715454,-,noormasih.10@gmail.com,-,1994,Nuram Singh,Senior Secondary,Menno Christian Education Society,-,Korba
Bharat Mata Senior Secondary School,3330244,"Bharat Mata Senior Secondary School, Tatibandh, Raipur. 492099",492099,771,07712572485,-,-,jmjbms@rediffmail.com,www.jmjbharatmata.com,2015,Miss V.m.pushpalatha,Senior Secondary,"Society Of Jesus Mary And Joseph, Raipur",-,Raipur
Bethany Vidyalaya,3330041,Borsi Durg Chhattisgarh,491001,788,2344141,2324456,2273286,bethvid3330041@gmail.com,-,1991,Sister Prakash,Senior Secondary,Durg Bethani Society,-,Durg
Bharat Mata Sr.Sec.School,3330356,"Bharat Mata Sr.sec.school, Sector 26, Rakhi, Naya Raipur, C.g.",492015,-,7354102283,-,-,bharatmatanayaraipur@gmail.com,http://www.bharatmataschoolnayaraipur.com,2015,Miss Thomasamma Pedakotla,Senior Secondary,Society Of Jesus Mary Joseph Of Raipur,-,Raipur
Bhilai Nair Samajam English Medium Higher Secondary School,3330194,"Sector-8, Bhilai, Durg Chhattisgarh",490006,788,2276913,-,7882220494,bnsschool76@gmail.com,-,1976,Padmaja Nand Kumar,Senior Secondary,Bhilai Nair Samajam,-,Durg
Bhilai Public School,3330229,"Maroda, Bhilai",490001,788,2265630,-,-,bpsbhilai@gmail.com,-,1980,Shakuntala Yadev,Senior Secondary,Pragatisheel Shiksha Samiti Bhilai,-,Durg
Brahmavid The Global School,3330365,"Brahmavid The Global Schoolbahatogaon Road,  Towards Mahadev Ghat,  Bhatagaon",492001,-,07772998877,-,-,cbse@brahmavid.com,http://www.brahmavid.com,2013,Mrs. Vinita Sharma,Middle Class,Ask Edifying Foundation,-,Raipur
Bnb Higher Secondary School,3320081,Neora Raipur Chhattisgarh,-,-,-,-,-,-,-,-,-,Senior Secondary,-,-,Raipur
Bhavans R.K. Sarda Vidya Mandir,3330156,"Gsi-ti Via Mcf Saddu-baronda Road,vill: Baronda",493111,771,6619701,-,0771 4221270,principal@bvbraipur.org,bvbraipur.g,2009,Amitava Ghosh,Senior Secondary,Bharatiya Viya Bhavan,-,Raipur
Brighton International School,3330153,"Near Vidhan Sabha, Zero Point, Off Baloda Bazar Road, Village: Nardaha, Po: Gsi",493111,771,6067670,-,7712426879,principal@brightoninternational.in,http://www.brightoninternational.in,2010,Jayshree Nair,Senior Secondary,Prathistha Educational Society,-,Raipur
Brilliant Public School,3330362,"Near Azad Chowk, Nh-49village- Banari",495668,-,07817296238,-,-,bpsjanjgir@gmail.com,http://www.bpsjanjgir.com,2016,Mrs. Sonali Singh,Senior Secondary,21st Century Education Society,-,Janjgir-champa
Brilliant Public School,3330374,"Stadium Road, Tulsi Nagar Square, Korba",495678,-,07759291199,-,9111992000,bpskorba@yahoo.com,http://www.brilliantkorba.com,2017,Dr. Smita Shukla,Secondary School,Khemchand Goyal Educational Society,-,Korba
Brilliant Public School,3330408,"Seepat Road, Bahatarai, Bilaspur",495006,-,8251822774,-,8251822774,bilaspur.bps@gmail.com,http://www.bpsbilaspur.com/,2017,Mrs. Sangeeta Mishra,Secondary School,Brilliant Public School Society,-,Bilaspur
Bsp Sr Secondary School,3330039,Sec Vii Bhilai Nagar Distt Durg Chhattisgarh,490006,788,2855144,788,-,"indiraachari@sail-bhilaisteel.com, iachari59@gmail",-,1961,Sumita Sarkar,Senior Secondary,Bhilai Steel Plant,-,Durg
Campion School Raipur,3330222,Vidhan Sabha Road,493111,771,09827135656,-,-,lakralakraji@gmail.com,http://www.campionraipur.com,2007,Mr. Ravindra Lakra,Senior Secondary,Madhya Pradesh Jesuits,-,Raipur
Career Point World School,3330209,"Beside Radha Soami Satsang Beas, Dheka-masturi Road,",495001,7752,414963,-,7752406523,pricipal@cpwsbilaspur.com,http://www.cpbilaspur.com,2005,Dr Prerna Hiradhar,Senior Secondary,Swargiya Harbhajan Singh Chawla Smriti Sewa Sansthan,-,Bilaspur
Burgess English Hr Sec School,3330043,Link Road Bilas Pur Chhattisgarh,495001,7752,07752428652,-,220516,besbsp2015@gmail.com,burgessenglish.com,1969,Mrs. Nishita Hansa Das,Senior Secondary,"Board Of Education, Cni, Jabalpur Diocese, Jabalpur",-,Bilaspur
Brillant Public School,3330074,Mission Hospital Road Bilaspur Chhattisgarh,495001,7752,8251822772,-,-,directorprincipalbrilliant@gmail.com,-,2001,Shruti Gupta,Senior Secondary,Maharishi Shiksha Sansthan,-,Bilaspur
Career Public School,3330196,"Behind Ambedkar Bhawan, Mudapar Bazar",495677,7759,6268921464,-,7759245999,basubaral@gmail.com,www.viswadeepthi.org,1994,Mr Munno Singh,Senior Secondary,Kba Creative Career Society,-,Korba
Dav Mukhyamantri Public School,3320190,"Patratu Block Rajpur, Distt. Balrampur, Chattisgarh",497101,-,94063242934,9406130310,-,patratumodelschool.gmail.com,-,2005,Vinay Kumar Ambastha,Senior Secondary,S.K. Shiksha Samiti,-
Dav Mukhyamantri Public School,3320199,"Chnta Konta Hq Awapalli Blocfk Uso Dist Gujarat, Bijapur, Chattisgarh",497101,-,94063242934,94247368973,-,manikgupta58@gmail.com,-,2005,Mamidai Pravhakar Rao,Senior Secondary,S.K. Shiksha Samiti,-
Dav Mukhyamantri Public School,3320248,"Dharampura, Block Kawardha, Distt, Kabirdham, Chhattisgarh",110019,11,9406417102,26119395,-,-,-,1980,"Jaleshram, Chandra Wanshi",Secondary School,Delhi Administration,-
Dav Mukhyamantri Public School,3320236,"Sulenga, Block & Distt- Narayan Pur, Chhattisgarh",494228,-,9407731734,9479107307,-,-,-,1970,P.K.Tiwari,Secondary School,Ditrecat Of Education Delhi Adm N,-
Dav Mukhyamantri Public School,3320222,"Janta Block, Bematara, Block Kiya , Chhattisgarh",495559,-,9424128750,9406026725,-,modelschooljanta@gmail.com,-,1970,S.L. Dhruw,Secondary School,Ditrecat Of Education Delhi Adm N,-
Dav Mukhyamantri Public School,3320257,"Lohandi, Guda, Basatar, Chhattisgarh",495334,-,9424270591,9407750762,-,thakurromanchal@gmail.com,-,1980,Mr Ashok Khaperde,Secondary School,Delhi Administration,-
Dav Mukhyamantri Public School,3320251,"Dev Khargaon, Block & Distt. Kondagaon, Chhattisgarh",495001,-,9424291790,-,-,mpdharp003@rediffmail.com,-,1980,Mahendra Nath Pandey,Secondary School,Delhi Administration,-
Dav Mukhyamantri Public School,3320233,"Dongartari, Block- Pondi Upra, Post- Bhawar",494228,-,9424744544,9424280807,-,-,-,1970,Smt Ganga Kaushik,Secondary School,Ditrecat Of Education Delhi Adm N,-
Dav Mukhyamantri Public School,3320235,"Melasnau, Block & Tehsil- Bhairamgarh, Distt- Bijapur, Chhattisgarh",494228,-,9424293146,9754897180,-,-,-,1970,Anil Kumar Merawi,Secondary School,Ditrecat Of Education Delhi Adm N,-
Dav Mukhyamantri Public School,3320205,"Teh. Bloda, Bazar, Po, Amera, Palari, Distt Bloda Bazar, Bhatapara",110005,11,9425524203,27111207,-,modelschoolsakri@gmail.com,-,1929,B. Singh,Secondary School,Saroj Bala Bansal,-
Dav Mukhyamantri Public School,3320193,"Kalamanjan, Odgi, Block Odgi, Tehsil& Teh. Thane, Odgi, Surajpur, Mainroad, Chattisgarh",497224,-,9617030871,969104048,-,manikgupta58@gmail.com,-,2005,N.R. Bharti,Secondary School,S.K. Shiksha Samiti,-
Dav Mukhyamantri Public School,3320241,"Jandi, Block- Bhaiyathan, Distt. Surajpur, Chhattisgarh",497101,-,9617040884,969104048,-,rmsachg@gmail.com,-,1970,Mr. N.Ram,Senior Secondary,Dir. Of Edu.,-
Dav Mukhyamantri Public School,3320216,"Mumgjhar, Distt- Gariaband, Deodho, Chhattisgarh",496224,-,9691352094,-,-,fryadav18@gmail.com,-,1970,Nirmal Singh Dhruv,Secondary School,Ditrecat Of Education Delhi Adm N,-
Dav Mukhyamantri Public School,3320231,"Badedongar, Block- Phrasgaon, Kondagaon, Chhattisgarh",494228,-,9755788728,9424280807,-,-,-,1970,Mr S.P. Kujar,Secondary School,Ditrecat Of Education Delhi Adm N,-
Dav Mukhyamantri Public School,3320204,"Kutri, Block Lmi, Mungli Distt, Chattisgarh",110005,11,9893694088,27111207,-,p.brijesh@yahoo.com,-,1929,Paras Dhrun,Senior Secondary,Saroj Bala Bansal,-
Dav Mukhyamantri Public School,3320255,"Birgaon, (Fulwari)Block & Distt. Mungeli, Chhattisgarh",495334,-,9826735316,-,-,-,-,1980,Mr Dilip Singh Kashyap,Secondary School,Delhi Administration,-
Dav Mukhyamantri Public School,3320232,"Janjara, Block & Post- Katgha, Chhattisgarh",494228,-,9907424986,9424280807,-,-,-,1970,R.K. Tiwari,Secondary School,Ditrecat Of Education Delhi Adm N,-
Dav Mukhyamantri Public School,3320229,"Block Masturi, Distt. Bilaspur, Chhattisgarh",495682,-,9981284674,-,-,-,-,1970,Bhagat Singh,Secondary School,Ditrecat Of Education Delhi Adm N,-
Dav Mukhyamantri Public School,3320253,"Sarbha Ara, Gaurella, Bilaspur, Chhattisgarh",495001,-,9993067351,-,-,vktomar99@gmail.com,-,1980,Sri Rajkaran Singh Tomar,Secondary School,Delhi Administration,-
Dav Mukhyamantri Public School,3320242,"Ladwa, Block-Pandaria, Distt. Kabirdham, Chhattisgarh",497101,-,9993243431,969104048,-,rmsachg@gmail.com,-,1970,G.P. Benarjee,Secondary School,Dir. Of Edu.,-
Dav Mukhyamantri Public School,3320191,"Vhawarmal Post Chandarnagar, Balrampur, Chattisgarh",-,-,-,969104048,-,rmsaprincipal@dtls@gmail.com,-,2005,Pyare Lal Singh,Senior Secondary,S.K. Shiksha Samiti,-
Dav Mukhyamantri Public School,3320262,"Mokhpal, Block- Katekalyan, At/Post- Mokhpal, Via- Nakulnar, Dist. Dantewada, Chhattisgarh",494552,-,07587023692,-,-,-,-,1980,Ablam Kumar Baghel,Secondary School,Delhi Administration,-,Dantewada
Dav Mukhyamantri Public School,3320226,"Ponta, Distt- Sukma, Chhattisgarh",494111,-,09406227629,-,-,srinicgknt@gmail.com,-,1970,S. Sriniwas Rao,Secondary School,Ditrecat Of Education Delhi Adm N,-,Dantewada
Dav Mukhyamantri Public School,3320238,"Kumhar Distt, Dantewada, Chhattisgarh",494001,-,9406004222,-,-,babita.donare@gmailcom,-,1970,Smt Babia Dohary,Secondary School,Ditrecat Of Education Delhi Adm N,-,Dantewada
Dav Mukhyamantri Public School,3320246,"Hitawar, Block. Kuakonda, Distt. Dantewara, Chhattisgarh",494553,-,9406226002,-,-,-,-,1970,A.R. Dhruv,Secondary School,Dir. Of Edu.,-,Dantewada
Dav Mukhyamantri Public School,3320240,"Murtonda, Sukma, Distt., Chhattisgarh",494111,-,9424291214,-,-,-,-,1970,Smt Trisa Detaila Das,Secondary School,Ditrecat Of Education Delhi Adm N,-,Dantewada
Dav Mukhyamantri Public School,3320214,"Kukrab, Block- Pamgarh, Distt-Janigir-Champa, Chhattisgarh",495554,-,9479216252,-,-,-,-,1970,-,Secondary School,Ditrecat Of Education Delhi Adm N,-,Jangir-Champa
Dav Mukhyamantri Public School,3320217,"Kansabel, Distt Jashpur, Chhattisgarh",496224,-,09755639151,881724688,-,kamalkant1961@gmail.com,-,1970,Kamal Kant Mishra,Secondary School,Ditrecat Of Education Delhi Adm N,-,Jashpur
Dav Mukhyamantri Public School,3320207,"Pandari Pani, Distt-Jaspur, Chhattisgarh",493888,703,9406271951,9893098611,-,rrnishad51gmail.com,-,1929,Sh. K.S. Dhruwa,Secondary School,Saroj Bala Bansal,-,Jashpur
Dav Mukhyamantri Public School,3320215,"Bagicha, Distt- Jashpur, Chhatisgarh",496224,-,9827957879,-,-,fryadav18@gmail.com,-,1970,F.R. Yadav,Secondary School,Ditrecat Of Education Delhi Adm N,-,Jashpur
Dav Mukhyamantri Public School,3320220,"Belgaon, Block Makri, Ponda Gaon, Chhattisgarh",495559,-,9907839757,-,-,-,-,1970,M.S. Otti,Secondary School,Ditrecat Of Education Delhi Adm N,-,Kawardha
Dav Mukhyamantri Public School,3320258,"Badmar, Kartala, Distt Korba, Chhattisgarh",492001,-,9406031959,-,-,-,-,1980,-,Secondary School,Delhi Administration,-,Korba
Dav Mukhyamantri Public School,3320250,"Block. Pali, Post Saila, Distt Korba, Chhattisgarh",495449,-,9406270830,-,-,-,-,1980,Smt P.Sriwas,Secondary School,Delhi Administration,-,Korba
Dav Mukhyamantri Public School,3320228,"Kharmora, Block & Post - Korba, Chhattisgarh",495682,-,9926133766,-,-,privinita12@gmail.com,-,1970,Smt. V.A. Das,Secondary School,Ditrecat Of Education Delhi Adm N,-,Korba
Dav Mukhyamantri Public School,3320224,"Kachhand, Distt. Koriya, Chhattisgarh",497559,-,9009860362,-,-,-,-,1970,C.P. Dwiredi,Secondary School,Ditrecat Of Education Delhi Adm N,-,Koriya
Dav Mukhyamantri Public School,3320212,Janakpur(Bhagwan Pur) Block & Teh Bharatpur. Distt-Kia,497778,11,23559045,27430024,-,-,-,1970,Sh Bihari Lal Sharma,Secondary School,Ditrecat Of Education Delhi Adm N,-,Koriya
Dav Mukhyamantri Public School,3320219,"Sakaria Vill. Post Office,Pondi, Bachara, Distt- Koriya, Chhattisgarh",497449,-,9669604151,-,-,-,-,1970,Sh R.L. Manhar,Secondary School,Ditrecat Of Education Delhi Adm N,-,Koriya
Dav Mukhyamantri Public School,3320208,"Kunjara, Distt, Raigarh, Chhattisgarh",493888,703,9424192924,9893098611,-,rrnishad51gmail.com,-,1929,Piyarsai Bhagat,Secondary School,Saroj Bala Bansal,-,Raigarh
Dav Mukhyamantri Public School,3320244,"Tikuliya, Block. Bhatapara, Distt. Baloda Bazar, Chhattisgarh",493332,-,7587148779,-,-,-,-,1970,S.K. Bhriegu,Secondary School,Dir. Of Edu.,-,Raipur
Dav Mukhyamantri Public School,3320247,"Chharchhed, Tehsil. Kasdol, Distt. Baloda Bazar, Chhattisgarh",493332,-,9009304422,-,-,-,-,1970,Chandresh Sai,Secondary School,Dir. Of Edu.,-,Raipur
Dav Mukhyamantri Public School,3320197,"Kanak Nagar, Block, Pratappur, Distt Surguja, Chhattisgarh",497101,-,09406274233,969104048,-,manikgupta58@gmail.com,-,1970,K.B. Yadav,Senior Secondary,Dir. Of Edu.,-,Surguja
Dav Mukhyamantri Public School,3320196,"Karanki Block, Lundra, Distt. Surguja, Chattisgarh",497101,-,09926128624,969104048,-,manikgupta58@gmail.com,-,2005,Sunil Dutt Pandey,Senior Secondary,Satyam Educational Health And Charitable Trust,-,Surguja
Dav Mukhyamantri Public School,3320202,"Parsa, Ambikapur, Surguja, Chattisgarh",110005,11,09926147720,27111207,-,p.brijesh@yahoo.com,-,1929,Dr. Brijesh Pandey,Secondary School,Saroj Bala Bansal,-,Surguja
Dav Mukhyamantri Public School,3320203,"Narmadapur, Surguja, Chhattisgarh",497001,11,7828139526,27111207,-,p.brijesh@yahoo.com,-,1929,Arjun Prasad Singh,Senior Secondary,Saroj Bala Bansal,-,Surguja
Dav Mukhyamantri Public School,3320194,"Kewari, Lakhanpur, Block Lakhanpur, Surguja",497224,-,9424249429,969104048,-,manikgupta58@gmail.com,-,2005,Sh. Satyanarayan Singh,Senior Secondary,Satyam Educational Health And Charitable Trust,-,Surguja
Dav Mukhyamantri Public School,3320195,"Bhatco, Batauli, Surguja",497101,-,8889763800,969104048,-,manikgupta58@gmail.com,-,2005,Mr. C.R. Miri,Senior Secondary,Satyam Educational Health And Charitable Trust,-,Surguja
Dav Mukhyamantri Public School,3320223,"Tilishwa Block & Distt. Surajpur, Chhattisgarh",497229,-,9926192272,-,-,-,-,1970,K.D. Toppo,Secondary School,Ditrecat Of Education Delhi Adm N,-,Surguja
Dav Pub School,3330025,Bacheli Distt Dantewada Chhattisgarh,494553,-,-,-,-,-,-,-,-,Senior Secondary,-,-,Dantewada
Dav Mukhyamantri Public School Dharamjaigarh,3330284,"Ward No-1, Dharamjaigarh Colony, Post-shaha Pur, Dharamjaigarh, Dist- Raigarh (c.g) Pin-496 116",497224,7762,214392,969104048,-,davmpsdgh9@gmail.com,-,2005,Sunil Mahajan,Senior Secondary,S.k. Shiksha Samiti,-,Surajpur
Dav Public School,3330034,Secl Chhal Distt. Raigarh Chhattisgarh,496665,7766,277707,-,7766277707,kd.sharma62@yahoo.in,-,1995,Krishna Datta Sharma,Senior Secondary,Dav College Managing Committee,-,Raigarh
Dav Public School,3330036,Bhatgaon Area Secl Surguja Chhattisgarh,497235,7775,278598,07775-278685,278606,skmdav@gmail.com,-,1997,Surendra Kumar Mishra,Senior Secondary,Dav College Managing Committee,-,Surguja
"Dav Public School, Kirandul",3330281,"Dav Public School, Kirandul, B.i.o.m., Kirandul Complex, Dist - Dantewada",494556,-,07857255149,-,-,davkirandul@gmail.com,http://www.davpskirandul.com,1990,Mr. Chittaranjan Ghosal,Senior Secondary,"Dav College Trust And Management Society, New Delhi",-,Dantewada
Davara International School - Abhanpur,3330184,"Cit Campus, Belwahdih, Abhanpur",493661,771,9826959300,-,0771-6060006,disraipur@yahoo.com,-,2012,Purnima Sahu,Senior Secondary,Manav Rachna Education Society,-,Raipur
