Chand Ram Public Sr. Sec. School,2730672,Nangal Thakran Delhi -39,110039,11,27751912,-,-,CRPSSCHOOL@GMAIL.COM,-,1996,Ambika Sharma,Senior Secondary,Bhardwaj Education Society,-,North West Delhi
Chander Shekhar Azad Govt. B.S.S.School,2754002,New Friends Colony New Delhi,110025,11,26918108,26993190,-,mjq02061967@gmail.com,-,1980,Dr Mohammad Javed Qamar,Senior Secondary,Delhi Admn Delhi,-,New Delhi
Chandra Arya Vidya Mandir Girls,2774007,Senior Sec School C Block East Of Kailash New Delhi,110065,11,26912072,22284586,-,neerjagoelcavm@gmail.com,-,1968,Neerja Rani,Senior Secondary,Chandrawati Chaudhry Samark Trust,-,New Delhi
Chhotu Ram Public School,2730660,Opp Bank Of India Main Road Bakhtawarpur Delhi --36,110036,11,011-27722507,-,-,crpsdelhi@yahoo.com,http://www.crpsdelhi.in,-,Mr. Harender Kumar Yadav,Senior Secondary,-,-,North West Delhi
Chinmaya Vidyalaya Sr Sec School,2730035,Vasant Vihar (munirka Marg) (near Indian Airlines Colony) New Delhi,110057,11,26147020,26865831,26152737,principalcv@chinmayavvdelhi.ac.in,http://www.chinmayavidyal,1979,Archana Soni,Senior Secondary,Chinmaya Mission,-,South Delhi
Chowgule Public School,2730114,"D-4 Faiz Road Karol Bagh, Distt Central Delhi, New Delhi",110005,11,"23522370, 23522370",22475064,54561,pooja.salpekar@gmail.com,-,1957,Pooja Salpekr,Senior Secondary,Maratha Mitra Mandal,-,Central Delhi
Ciat Convent School,2730778,Vpo Kanjhawala,110081,-,9953050866,-,-,ciatschool1998@gmail.com,www.ciatschool.com,2006,Mrs. Anita Kumari,Secondary School,Ciat Educational Society,-,North Delhi
Cm Model School,2730536,"J-1, Vishwa Nath Mandir, Budh Vihar, Phase I, Delhi",110041,11,27532619,243880,-,reply_cmms@yahoo.co.in,-,2005,Sudha Tripathi,Senior Secondary,Dr Walia Charitable Trust,-,North West Delhi
Citizen Model  School,2730290,Phase 2 Budh Vihar Delhi,110041,11,27532221,807626801,807626803,sunilarani201@gmail.com,http://www.sduirs.com,2003,Sunila Rani,Senior Secondary,Dav College Trust And Mangmt Soc,-,North West Delhi
Col. Satsangis Kiran Memorial Public School,2730123,"Prem Kiran Kunj P O Satbari, Distt South Delhi, New Delhi",110074,11,"01126653344, 26853344",-,1126654929,cskmaec@gmail.com,www.cskm.com,1986,Dr. Shakuntla S Jaiman,Senior Secondary,All India................aipeccs Society,-,South Delhi
Ch Baldev Singh Model School,2730493,"Baldev Park Main Mukankipur Road Kirari Extn, Distt North West Delhi, Delhi",110041,11,65475315,26964984,6560940,ushavijayran1983@gmail.com,-,1986,Usha Grewal,Senior Secondary,Ch Baldev Singh Education Society,-,North West Delhi
Columbia Foundation Sr Sec School,2730169,"D Block Creativity Nagar Vikas Puri, Distt West Delhi, New Delhi",110018,11,"45660811, 25520045",25508062,05732 232536,vdeepshikha@gmail.com,http://www.sgrrsrinagar.com,1985,Deepshikha Dandu,Senior Secondary,Lala A N Verma Society,-,West Delhi
Commerical Sr Sec School,2778040,24 Daryaganj New Delhi,110002,11,23271235,27110380,-,commercial.school2127086@yahoo.com,-,1920,Pradeep Kumar,Senior Secondary,Shri Ram Educational Foundation,-,New Delhi
Convent Of Gagan Bharti,2730323,"K-4/44 Mohan Garden, Distt West Delhi, New Delhi",110059,11,25630088,25631166,-,-,-,1997,Alka Gupta,Senior Secondary,Mata Jagan Devi Edu Wel Soc Regd,-,West Delhi
Convent Of Jesus & Mary School,2730012,Bangla Sahib Marg New Delhi,110001,11,23747061,23747868,011-24648530,srjanetrjm@gmail.com,airfcebalbharatischool.com,1919,Janet,Senior Secondary,Jesus And Mary Delhi Educational,-,New Delhi
Cosmos Public School,2730410,"Vasundhara Enclave Dallupura, Distt East Delhi, Delhi",110096,11,01122616066,-,-,cosmospublicschool@gmail.com,http://www.cosmosbadarpur.in/,-,Dr. Chhalesh Chand,Senior Secondary,-,-,East Delhi
Cosmos Public School,2730729,"Molarband, Ext., Tajpur, Badarpur, Delhi-44",110044,-,09311505138,-,-,cosmospublicschool@gmail.com,http://cosmosbadarpur.in/,2006,Mrs.sandhya Bhandari,Senior Secondary,Cosmos Educational Society,-,South Delhi
Cosmos School,2730532,"Harshi Vihar, Meethapur, Badarpur, Distt South Delhi, Delhi",110044,11,"9311505134, 26665506",-,-,rajeshkumarcps@gmail.com,www.snmsss.com,1967,Rajesh Kumar,Senior Secondary,Smt Baldei Devi Memo Edu Society,-,South Delhi
Colonel Child Bloom Public School,2730610,"Kali Pio, Jharodha C.r.p.f. Road,  Najafgarh, New Delhi-110072",110072,11,8010855533,-,011-25012-068,vsmalik09@gmail.com,-,1995,Amita Sehrawat,Senior Secondary,Ex-servicemen Child Bloom Educational Society (regd.),-,South West Delhi
Crescent Public School,2730196,D Block Saraswati Vihar  Pitampura Delhi,110034,11,27016688,-,27513735,crescentpublicschool@gmail.com,http://www.crescentpublicschool.in,-,Mr. Sunil Maini,Senior Secondary,-,-,North West Delhi
Crescent School,2730351,"Zeenatul Masjid Ansari Road Daryaganj, Distt Central Delhi, New Delhi",110002,1275,23279041,-,-,srisaipublicschool_bajwalpur@rediffmail.com,crescentschooldaryaganj.com,1977,Mrs T Tlvi,Senior Secondary,Crescent Edu Society,-,Central Delhi
Crpf Public School,2730661,Sec-16b Dwarka,110075,11,28032245,-,011-28032245,meenu_twr@yahoo.com,http://www.crpfpsdwarka.com,2006,Meenu Tiwari,Senior Secondary,Crpf Employees Educational Society,-,West Delhi
D A V Public School,2730254,"Sreshtha Vihar, Distt East Delhi, Delhi",110092,11,"22144102, 22153874",22158046,-,premlatagarg.dav@gmail.com,www.stmarysmilakkhanam.com,1965,Prem Lata Garg,Senior Secondary,D P S Society,-,East Delhi
D A V Public School,2730154,"Dayanand Vihar, Distt East Delhi, Delhi",110092,11,"22370367, 22140771",22753653,22372300,renudav@yahoo.co.in,www.davdayanandvihar.net,1982,Renu Laroiya,Senior Secondary,Dav College Managing Committee Delh,-,East Delhi
D A V Public School,2730260,"Pushpanjali Enclave Pitam Pura, Distt Norht West Delhi, Delhi",110034,11,27018261,27243690,7678998,davpushpanjali1989@gmail.com,www.davpushpanjali.com,1974,Rashmi Raj Biswal,Senior Secondary,Bhartiya Vidya Bhavan,-,North West Delhi
D A V Public School,2730186,"Kailash Hills, Opp. Main Park Near C-block Mkt. East Of Kailash, Distt South Delhi, New Delhi",110065,11,"26842283, 26842283",25468361,-,davkhills@hotmail.com,-,1983,Ira Khanna,Senior Secondary,D A V College M.c. Kailsh,-,South Delhi
D A V Public School,2730218,"Sector Vii Rohini, Distt North West Delhi, Delhi",110085,11,27043298,27247230,0135 2629033,xsrajbirkaur@gmail.com,-,1989,Rajbir Kaur,Senior Secondary,Dav College Managing Comm.,-,North West Delhi
D A V Sec School,2776001,Sadar Bazar Delhi Cantt New Delhi,110010,11,25696778,25552875,-,surender.kumar4800@gmail.com,-,1949,Surender Kumar,Secondary School,Delhi  Administration,-,New Delhi
D A V Sec School,2778032,Baird Road Bhagat Singh Marg New Delhi,110001,-,2344012,22241079,-,-,-,1980,Sh Laxmi Narain Paliwal,Secondary School,-,-,New Delhi
D A V Sr Sec School,2778024,Chitragupta Road New Delhi,110055,11,23625209,25588570,-,davssscgr@yahoo.co.in,-,1933,Satyavir Singh,Senior Secondary,Managing Committee,-,New Delhi
D A V Sr Sec School No Ii,2772007,Shankar Nagar Delhi,110051,-,22213799,22410989,-,-,-,1967,D V Taneja,Senior Secondary,Hindu Education Society (regd.),-,East Delhi
D A V Sr Sec School No-1,2772009,Gandhi Nagar Delhi,110031,11,22074515,22152368,-,davsssno1@gmail.com,-,1954,Kishan Singh,Senior Secondary,H E S,-,East Delhi
D C Convent School,2730485,Rz-115 D Shiv Enclae Chaon Road Najafgarh New Delhi,110043,11,60010001,1128011690,28011690,anjudagarkhatri@gmail.com,-,1979,Anju,Secondary School,Dagar Educational & Welfare Soceity,-,South West Delhi
D C M Boys Sr Sec School,2778006,Kishan Ganj Delhi,110006,11,23615513,22429715,-,dcmschool@gmail.com,-,1899,Shiv Charan Singh,Senior Secondary,Managing Committee,-,North Delhi
D C M Girls Sr Sec School,2788004,Kishan Ganj Delhi,110006,11,23619919,25525421,-,dcmgirls1234@yahoo.in,-,1946,Shakuntla Rani,Senior Secondary,Dcm Educational Society Dcm Delhi,-,North Delhi
D H M Public School,2730358,Dichaon Kalan New Delhi,110043,11,"28011953, 25012953",9871126527,28012953,dhmsrsecschool@yahoo.co.in,-,1989,Mrs.  Tl.bhardwaj,Secondary School,Desh Hriday Man Dev Society,-,South West Delhi
D A V Senior Secondary School,2770002,"Samaipur Badli, Distt North West Delhi, Delhi-110042",110042,11,27292733,27184953,-,-,-,-,Dr N S Yadav,Senior Secondary,Directorate Of Education,-,North West Delhi
D A V Public School,2730151,"Sector-b Pkt-1 Vasant Kunj, Distt South West Delhi, New Delhi",110070,11,"46660400, 26898400",26104636,-,anjupuri@gmail.com,-,1982,Anju Puri,Senior Secondary,Dav College Managing Committee,-,South West Delhi
D I Khan Bharatri Sabha Sr Sec Sch,2778050,New Rajinder Nagar New Delhi,110060,11,28743172,25404157,01887-22242,rekharana67@yahoo.co.in,-,1912,Rekha Rana,Senior Secondary,Delhi Edn. Soceity,-,New Delhi
D A V Sr Sec School,2774002,Jangpura New Delhi,110014,11,24694576,22624023,-,-,-,1945,N C Jain,Senior Secondary,Managing Committee Dav School Jangp,-,New Delhi
D R P Convent Public School,2730627,"Shiv Vihar Tiraha, Babu Nagar, Delhi-94",110094,11,22931423,5683282041,22815474,drpschool@yahoo.com,-,1997,Ms Meena Sharma,Secondary School,Dayanand Anglo Vedic College Trust,-,North East Delhi
D S Memorial Public School,2730420,"Extn 2-c, Nangloi,distt West Delhi, Delhi",110041,11,25947411,25473765,05162-254500,rao.aadi@yahoo.co.in,-,1991,Rekha Yadav,Senior Secondary,D S Memo Edu Society,-,West Delhi
D C Arya Sr Sec School,2774012,Lodhi Colony New Delhi,110003,11,2694102,22240890,-,-,-,1952,Sh.b L Singhal,Senior Secondary,Diwan Chand Trust,-,New Delhi
D T E A Sr Sec School,2778031,Mandir Marg New Delhi,110001,11,23363114,25590038,-,gayathrinew2011@gmail.com,-,1980,Gayathri V K,Senior Secondary,Soldier Intnl Spiritual Trust,-,New Delhi
D T E  A Sr Sec School,2774023,Moti Bagh 2 New Delhi,110021,11,24673726,24673726,-,gharikrishnan2015@gmail.com,-,1961,G Harikrishnan,Senior Secondary,Delhi Tamil Education Association,-,New Delhi
D S Sainik Model School,2730455,Swarn Park Mundka Delhi,110041,11,64599977,2261096,-,OP_LAKRA_SCHOOL@YAHOO.CO.IN,matha_school@yahoo.com,1994,Asha Rani Dabas,Secondary School,D S Sainik Educational Society,-,West Delhi
D T E A Sr Sec School,2774021,Sect 4 R K Puram New Delhi,110022,11,26175045,26537178,-,vmythili2011@yahoo.com,-,1964,V Mythili,Senior Secondary,Delhi Tamil Education Association,-,New Delhi
D T E A Sr Sec School,2774019,Laxmibai Nagar New Delhi,110023,11,24103616,25449680,-,sahnimeena14@gmail.com,-,1958,Meena Sahni,Senior Secondary,Delhi Tamil Education Assocation,-,New Delhi
D T E A Sr Sec School,2778051,Pusa Road New Delhi,110005,11,25818581,25818581,01887-22242,chitrav1961@gmail.com,-,1958,Chitra Vasagam,Senior Secondary,Delhi Tamil Education Association,-,New Delhi
D T E A Sr Sec School,2774014,Lodhi Estate New Delhi,110003,11,24611618,26176320,-,umaravi59@gmail.com,-,1924,Uma Ravi,Senior Secondary,Delhi Tamil Edu Assn (r),-,New Delhi
D V Public School,2730521,"F 205, Phase I Vijay Nagar Rohini Delhi",110085,11,"27044360, 27043496",9447360547,2300144,dvpublicschool89@gmail.com,-,1996,Poonam Singh,Senior Secondary,Dharam Yogic Avam Shiksha Sansthan,-,North West Delhi
D.A.V Public School,2730745,"Sector Vi, Dwarka, New Delhi-110075",110075,-,011-25082166,-,-,dav.cbse.dwarka@gmail.com,http://www.davdwarka.in,1990,Mrs.monika Mehan,Senior Secondary,Dav College Trust And Management Society,-,South West Delhi
D.A.V. Public School,2730617,"Plot No.3, Pocket-6, Jasola Vihar",110025,11,26947647,540,011-26947647,vinod.barthwal@gmail.com,http://www.davjasola.com,1991,V K Barthwal,Senior Secondary,Registration Act 1860,-,South Delhi
