Alchemist Academy,3530311,"Khetalsanda Kham, Khatima, U.s.nagar",262308,5943,9410362757,23036879,5943250550,alchemistse@rediffmail.com,-,2006,Victor Ivan,Secondary School,Tarai Educational Development Society,-,Udham Singh Nagar
Acharyakulam,3530430,-,249405,1334,273021,-,-,principal@acharyakulam.org,http://www.acharyakulam.org,2013,Subrata Kundu,Senior Secondary,Patanjali Yogpeeth Trust,-,Haridwar
Ambition Public School,3530413,"Gurukul Narsan Road, Town/post- Jhabrera, District- Haridwar, Uttarakhandpin- 247665",247665,133,2224343,-,-,ambitionschool.jhb@gmail.com,http://www.ambitionschool.com,2005,Vishnu Dutt,Senior Secondary,Ambition Adarsh Sikhsha Samiti,-,Haridwar
Anand Valley School,3530361,"Kausani Road, Someshwar",263637,5962,243101,-,-,anandvalleyschoolsom@gmail.com,-,2007,Nahid Raza,Senior Secondary,Anand Siksha Samiti,-,Almora
Amenity Public School,3530193,6 Mile Stone Kashipur Road Rudar Pur U S Nagar Uttranchal,-,5944,261805,-,-,tripathijaya31@gmail.com,-,2004,Indra Tripathi,Senior Secondary,M B Educational Society,-,Udham Singh Nagar
Anand Swaroop Arya Sarawasti Vidya Mandir,3530107,"Village Asaf Nagar Pergana And Tehsil Roorkee Delhi Road, Roorkee Haridwar Uttarakhand.",248002,1332,9219413122,9837314970,-,singh.amardeep8019@gmail.com,-,1997,Amardeep Singh,Senior Secondary,Bhartiya Shiksha Smiti P P Up,-,Haridwar
Anoop Negi Memorial Public School,3530323,"Gulabrai, Post : Rudraprayagtehsil : Rudrapayag",246171,1364,233687,27051897,1364233937,dsr.2000@rediffmail.com,-,2008,Devendra Singh Rawat,Senior Secondary,Pilot Officer Anoop Negi Memorial Society,-,Rudraprayag
Angels Academy School,3530177,Luxmi Vihar Bahadrabad Haridwar Uttaranchal,249402,1334,248822,9897504601,248822,rashmichauhan257@gmail.com,-,1993,Rashmi Chauhan,Senior Secondary,Angels Educational Society,-,Haridwar
Anandi Academy,3530495,Village- Ghiroli Po.-ghiroli,263642,5963,05963221808,-,-,anandiacademy.bgr@gmail.com,http://anandiacademy.in,2011,Mr. Gaurave Pant,Senior Secondary,Himalayan Education And Pollution Research Society,-,Bageshwar
Aps( Arden Progressive School),3530485,"Haldwani Lamachaur , Shiksha Nagar, Lamachaur Haldwani - 263139, Distt- Nainital, Uttarakhand",263139,5946,919639403111,-,-,info@ardenlamachaur.com,-,2015,Mr Roopak Pandey,Senior Secondary,"Dps Educational Society, Haldwani Managed By K.d.m. Educational Trust, Haldwani",-,Nainital
Army Public School,3580008,Alexandra Lines Alma Uttaranchal,263601,5962,230769,230769,236363,apsalma@gmail.com,http://www.apsalma.com,1991,Mr. Mrs. Kj Fotedar,Senior Secondary,Army Welfare Education Society (awes),-,Almora
Apollo International School,3530141,Shastradhara Road Dehradun Uttaranchal,240001,135,2788451,2623785,-,mohitbansal38@gmail.com,-,2010,Mohit Bansal,Senior Secondary,Appollo Shiksha Samiti,-,Dehradun
Apex Advance Studies Public School,3530424,Vill Bhagwanpur Chandanpur Roorkee,247664,1332,01332251482,-,1332251482,apexroorkee@gmail.com,http://www.apeximt.org.in,2013,Mr.parvej Alam,Senior Secondary,Asgar Ali Charitable Trust,-,Haridwar
Army Public School,3580009,Raiwala Cantt Distt Dehradun Uttaranchal,249205,135,2121629,2484806,2484806,asraiwala@bsnl.in,-,1969,Mr. Vijay R Wilson,Senior Secondary,Army Welfare Education Society,-,Dehradun
Army Public School,3580003,Hempur P O R T C Hempur Nainital Distt Uttaranchal,244716,-,2203,9997711011,-,niithld@hotmail.com,-,1981,Malini Sharma,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Nainital
Anunaad Public School,3530414,"Chand Pur Khurd, Horawala Road",248197,91,07579003101,-,-,sunitafsrawat01@gmail.com,http://www.ANUNAADPUBLICSCHOOL.COM,2007,Sunita Rawat,Senior Secondary,Anunaad Public School Society,-,Dehradun
Army Public School,3580006,Beg Centre Rokee Cantt Uttaranchal,247667,1332,274239,-,1664246047,principal.aps1@gmail.com,http://www.srlce.com,1973,Rashim Bhargava,Senior Secondary,Awes Mana Gementt Committee,-,Roorkee
Army Public School,3580012,"Birpur (ua)  Dehradun, Uttranchal",248141,135,2702220,-,1664246047,srlcebhiwani@gmail.com,http://www.srlce.com,1994,Mr Gege Mo,Senior Secondary,Awes Mana Gementt Committee,-,Dehradun
Army Public School,3580005,"Near Ranikhet Club, Ranikhet, Uttaranchal-263645",263645,-,267,-,-,-,-,1982,Mr Kamlesh Joshi,Senior Secondary,Army Welfare Education Society,-,Almora
Army Public School,3580004,Clement Town Dehradun Uttaranchal,248002,1275,643584,-,1664246047,srlcebhiwani@gmail.com,http://www.srlce.com,1980,Mrs Shailaja Behl,Senior Secondary,Army Welfare Education Society,-,Dehradun
Army Public School Lansdowne,3580007,Lansdowne Distt. Pauri Garhwal Uttaranchal,246155,1275,228,-,1664246047,srlcebhiwani@gmail.com,http://www.srlce.com,1978,Ms. Vasundhara Maikoti,Senior Secondary,Army Welfare Education Society,-,Pauri Garhwal
Army Public School No.2,3580001,"Rokee,  Distt Haridwar-244667 (uttarakhand)",247667,423,2203,7500277378,-,armyschool@hotmail.com,-,1962,Sandeep Pant,Senior Secondary,Bros Of St Sabriel Education Socy,-,Haridwar
Army Public School No.2,3530560,"Roorkee,  Distt Haridwar-244667 (uttarakhand)",247667,-,2203,7500277378,-,-,-,-,Sandeep Pant,Senior Secondary,Bros Of St Sabriel Education Socy,-,Haridwar
Aryaman Vikram Birla Institute Of Learning,3530190,"Raja Rani Vihar, Po Anandpur, Haldwani Nainital, Uttarakahand",263139,594,"05946297788, 235788",-,1143851762,principal@avbil.net,www.avbil.net,2004,Mr. Pinderjeet Singh Cheema,Senior Secondary,Prakash Educational Society,-,Nainital
Aryan Heritage School,3530564,Village Anneki Hettam Pur Haridwar,249403,-,9897606800,-,-,aryanheritageschool@gmail.com,http://www.aryanheritageschool.com,2015,Mrs. Anusya Tyagi,Secondary School,Bal Vikas Siksha Sansthan,-,Haridwar
Ascent Public School,3530513,"Village- Puranpur Nainwal, Lamacharu",263139,-,8218843301,-,-,aps.hld@gmail.com,http://www.apshaldwani.com,2013,Mr. Shriprakash Mishra,Senior Secondary,Ascent Public School Samiti,-,Nainital
Atal Excelence G I C Haldukhal Nainidanda,3520284,"Nainidanda , Dhumakot",246161,-,8057445302,-,-,principalgic.haldukhal051@gmail.com,www.atalaxcellencegichaldukhal.blogspot.com,-,Janadhan,Senior Secondary,Atal Excelence G I C Haldukhal Nainidanda,-,Pauri Garhwal
Atal Utakrisht G.I.C.Didihat,3520279,"Didihat, Didihat",262551,-,-,-,-,ataluvdidihat@gmail.com,-,-,-,Senior Secondary,Education Department Uttarakhand,-,Pithoragarh
"Atal Utkrisht G.I.C.Dudhli,Dehradun",3520247,"Villege & P.o. Dudhli,dehradun 248140, Villege & P.o. Dudhli,dehradun 248140",248140,-,01352687376,-,-,rajshah12474@gmail.com,http://www.atalutkrishtgicdudhli.com,-,Sudhanshu Aswal,Senior Secondary,Uttrakhand State Government School,-,Dehradun
Atal Utkrisht G I C Rudpur,3520243,"Rudpur, Sitarganj",262405,-,05944263132,-,-,gicrudpur@gmail.com,http://www.atalutkrishtgicrudpur.wordpress.com,-,Ashok Verma,Senior Secondary,Uttarakhand Government,-,Udham Singh Nagar
Atal Utkrisht Gic Chaubattakhal,3520155,"Pokhra , P.o. Chamnau",246162,-,9528473633,-,-,augicchau66@gmail.com,http://augicchaubattakhal.in,-,Arun Thapliyal,Senior Secondary,State Govt. Uttrakhand,-,Pauri Garhwal
Atal Utkrisht Gic Chaunrikhal,3520248,"Post - Goda, Block - Khirshu",246123,-,07060131819,-,-,gicchaurikhal@gmail.com,www.atalutkrishtgicchaurikhal.in,-,Shova Nand,Senior Secondary,Uttarakhand Board Of School Education,-,Pauri Garhwal
Atal Utkrisht Gov. Inter College Pulhindola,3520230,"Post Pulhindola, Tehsil Lohaghat",262524,-,919410953493,-,-,gic.pulla@gmail.com,https://gicpulla.wixsite.com/website,-,Sudhakar Tiwari,Senior Secondary,School Education Govt Of Uttrakhand,-,Champawat
Atal Utkrisht Government Inter College,3520264,"Almora , Almora",263601,-,-,-,-,gicalmora@gmail.com,-,-,-,Senior Secondary,State Goverment,-,Almora
Atal Utkrisht Government Girls Inter College,3520110,"Lohaghat, Near Vivekananda School",262524,-,05965234253,-,-,ggiclohaghat31@gmail.com,https://sites.google.com/view/ggicloh/home,-,Meena Shukla,Senior Secondary,School Education Government Of Uttarakhand,-,Champawat
Atal Utkrisht Government Inter College Budhna,3520246,"Post Office Budhna, Block Jakholi",246475,-,07055596702,-,-,jgicbudhna@gmail.com,http://www.gicbudhna.co.in,-,Shyam Lal,Senior Secondary,School Education Department Government Of Uttarakhand,-,Rudraprayag
Atal Utkrisht Government Inter College Kaladhungi,3520240,"Principal, Govt.inter.c.kaladhungi W-05,  Principal, Govt.inter.c.kaladhungi W-05",263140,-,91-8077502385,-,-,gic.kaladhungi@gmail.com,http://www.gickaladhungi.com,-,Ashok Kumar Singh,Senior Secondary,Government Of Uttrakhand,-,Nainital
Atal Utkrisht Government Inter College Berinag,3520268,"Berinag, Pithoragarh",262531,-,-,-,-,gicberinag02@gmail.com,-,-,-,Senior Secondary,Au Gic Berinag,-,Pithoragarh
Atal Utkrisht Government Inter College Sikroda,3520238,"Bhagwanpur, Haridwar",247661,-,8477832484,-,-,atalschoolsikroda@gmail.com,http://www.atalutkrishtsrsecondarysikroda.in/,-,Vinod Kumar,Senior Secondary,Director General Of School Education Uttrakhand,-,Haridwar
"Atal Utkrisht Government Inter College, Bhujan",3520267,"Post Bhujan, Almora",263645,-,-,-,-,gicbhujan@gmail.com,-,-,-,Senior Secondary,School Education Uttarakhand,-,Almora
Atal Utkrisht Government Inter College Kalsi,3520277,"Block- Kalsi, Tehsil- Kalsi",248158,-,01360276164,-,-,auvkalsi@gmail.com,www.schooleducation.uk.gov.in,-,Attar Singh Chauhan,Senior Secondary,Department Of Education  Uttarakhand,-,Dehradun
"Atal Utkrisht Government Inter College, Masi",3520259,"Post Masi, Almora",263658,-,-,-,-,pgicmasi@gmail.com,-,-,-,Senior Secondary,School Education Uttarakhand,-,Almora
"Atal Utkrisht Government Inter College,Dwarahat",3520258,"Dwarahat , Almora",263653,-,-,-,-,gic5143dwarahat@gmail.com,-,-,-,Senior Secondary,School Education Uttarakhand,-,Almora
"Atal Utkrisht Government Inter College,Salonj",3520266,"Post Jhupulchoura, Almora",263637,-,-,-,-,govticsalonj@gmail.com,-,-,-,Senior Secondary,School Education Uttarakhand,-,Almora
"Atal Utkrisht Government Inter College,Someshwar",3520269,"Post Someshwar, Almora",263637,-,-,-,-,gicsomeshwar@gmail.com,-,-,-,Senior Secondary,State Government Uttarakhand,-,Almora
"Atal Utkrisht Government Inter College,Sarainkhet",3520272,"Block Syaldey, Almora",263661,-,-,-,-,gicsarainkhetalmora@gmail.com,-,-,-,Senior Secondary,Harish Singh Ganghariya,-,Almora
Dhoom Singh Memorial Public School,3530277,"Sitarpur-jwalapur, Haridwar (u.k.)-249407",249407,1334,250260,256369,-,rsrana380@gmail.com,-,2004,Rukam Singh Rana,Senior Secondary,"Dhoom Singh Memorial Public School Samiti, Sitarpur-jwalapur, Haridwar (u.k.)",-,Haridwar
Diksha Rising Stars Public School,3530526,"Pac Idgah Road, Jwalapur, Haridwar",249407,-,09045806386,-,-,manasagarwal6@gmail.com,http://www.drspublicschool.org/,2011,Mr. Rohit Sharma,Senior Secondary,"Diksha Education And Human Welfare Society. Trimurti Nagar. Jwalapur, Haridwar",-,Haridwar
Divine Light School,3530318,Village-jagjeetpurpost-kankhaldistt-haridwaru.k.,249408,1334,690010,-,-,divinilightschool2006@yahoo.com,-,2006,Rajesh Kumar Sharma,Senior Secondary,"Bal Gopal Vikas Evem Shiksha Samiti, Jagjeetpur,kankhal Haridwar (u.k.)",-,Haridwar
"Dob Nager Pathri,Post Pathri, Distt. Har",3520133,"Dob Nager Pathri, Post.. Pathri,  Distt., Dob Nager Pathri, Post.. Pathri,  Distt.",249404,-,9412937538,-,-,gicpathari@gmail.com,http://www.atalutkarshtgicpathari.in,-,Basant Ballabh Pant,Senior Secondary,Director General Of School Education Uttrakhand,-,Haridwar
Don Bosco Girls College,3530308,Aamparo P.o. Chopra Via Jeolikot Nainital.,263127,91,9897778214,92515531710,05942-224439,dbgc.12uk@gmail.com,-,2008,Aruna Khanna,Senior Secondary,Dev Lok Shiksha Samiti,-,Nainital
Don Bosco School,3530133,Himmat Pur Chaumwal Beriparao Haldwani Nainital Uttaranchal,263145,5946,232178,-,1806523643,amritamam20@gmail.com,http://agpsshera.com,1999,Amrita Pande,Senior Secondary,New Don Bosco Sch Society,-,Nainital
Dikshant International School,3530455,263139,263139,5946,8476040098,-,-,81676@cbseshiksha.in,www.dikshantinternational.org,2013,Mrs. Shweta Poddar,Senior Secondary,Dikshant Education Society,-,Nainital
Don Bosco School,3530210,Don Bosco Nagar Near Rai Bridya Pithoragarh Uttranchal,262501,91,9410560551,9431018786,-,Sr.linab@yahoo.in,-,1989,Lina,Senior Secondary,Mishri Devi Charitable Trust,-,Pithoragarh
Doon Bhawani International School,3530324,"Village Ghammuwala,p.o Dandi,ranipokhri",248145,-,01356530814,-,-,dbischoolddn@gmail.com,-,2009,Mrs.pushpa Uniyal,Senior Secondary,Doon Bhawani International School Society,-,Dehradun
Doon Convent School,3530334,"Doon Convent Schoolgaujajali (uttar) Bareilly Road, Haldwani, Nainital",263139,594,05946-245045,-,-,doonconventschool@gmail.com,-,-,Dr. Shashi Sah,Secondary School,-,-,Nainital
Doon Globel School,3530108,14 Milestone Jhajra Chakrata Road Dehradun Uttaranchal,248001,135,"2102277, 771283",1352771216,-,doonglobalschool@hotmail.com,http://www.doonglobalscho,1998,Anuj S Singh,Senior Secondary,Brij Mala Society,-,Dehradun
Doon Heritage School,3530410,"Sunderban Bhauwala Vikash Nagar Dehradun,",248007,135,2694863,-,-,meennusoti@gmailc.com,-,2013,Minakshi Soti,Senior Secondary,Shashi Shanti Memorial Society,-,Dehradun
Don Bosco Public School,3530112,Po Dogaon Via Kathgodam Nainital Uttaranchal,263127,91,9897778214,-,-,dbps.uk@mail.com,-,1997,Mohini,Senior Secondary,Don Bosco Education Society,-,Nainital
Doon International Public School,3530457,-,249204,135,2454353,-,0135-2453203,principal.doonschool@gmail.com,http://www.dipsrishikesh.com,2003,Suneeta Sharma,Senior Secondary,Scholars International Educational Foundation,-,Dehradun
Doon Laurels Academy,3530415,"44 Mohanpur Premnagar, Near Power House",248007,135,2775958,-,1352771104,anju.kuriyal6@gmail.com,http://www.doonlaurels.com,2011,Anjali Kuriyal,Senior Secondary,Doon Laurels Academy,-,Dehradun
Doon Intl School Educational Society,3530069,32 Curzon Road Dalanwala Dehradun Uttaranchal,248001,135,"2656088, 638491",9412962922,655392,dbartwal69@gmail.com,-,1993,Dinesh Bartwal,Senior Secondary,Doon International Education Soc,-,Dehradun
Doon Modern Academy,3530326,Village-pataliya Post Office-pataliya Kotabagh,263159,5947,285152,-,05947-285152,mkb@gmail.com,http://www.xyz.com,2007,Deepa Pandey,Senior Secondary,Doonmodernwelfare & Educational Society,-,Nainital
Doon Public School,3530351,"Badrish Colony, Danda Dharampur, Distt Dehradun, Uttarakhand",248001,135,2671686,-,-,devendradps@gmail.com,-,2005,Gopal Singh,Secondary School,Doon Public School Society,-,Dehradun
Doon Public School,3530149,Near Rampur Chungi Green Colony Roorkee Hardiwar Uttaranchal,-,1332,8126977333,260855,266677,sharmagaurav12180@gmail.com,-,1982,Gaurav Sharma,Senior Secondary,Doon Public Sch Mgmt Soc,-,Haridwar
Doon Scholars Public School,3530462,"Kishanpur Doliya, Gaibua",263140,5947,05947286153,-,286153,doonscholarspublicschool@rediffmail.com,doonscholorskaladhungi.com,2006,Mrs. Neelam Nagarkoti,Senior Secondary,Scholars & Social Welfare Society,-,Nainital
Doon International School Riverside Campus,3530474,"Doon International School Riverside Campus, Paundha",248142,-,7253000301,7253000319,1352101162,principal@disriverside.com,http://www.disriverside.com,2015,Mr. Dilip George,Senior Secondary,"Doon International Educational Society, 32 Curzon Road, Dehradun",-,Dehradun
Doon Valley International School,3530523,"Thakurpur, Prem Nagar Sahaspur, Distt Dehradun",248007,-,0135-6541017,-,-,dvinternationalschool@gmail.com,http://dvis.in,2015,Dr. Meenu Sharma,Senior Secondary,Ch.charan Memorial Educational Society,-,Dehradun
Doon Valley Public School,3530044,Garhi Cantt Dehradun,248003,135,2753710,0135-2752353,2756721,shimalgk@yahoo.com,-,1982,Gkshimal,Senior Secondary,Doon Valley Public School Samiti,-,Dehradun
"Doon Valley Public School Vill- Bhagwanpur, P.O. Rajawala Dehradun",3530463,"Doon Valley Public School Vill- Bhagwanpur, P.o. Rajawala Dehradun",248007,135,2694858,-,-,bhama2905@gmail.com,-,1991,Bharti Upadhyaya Jijja,Secondary School,"Doon Valley Shiksha Prasar Samiti Bhagwanpur, P.o. Rajawala Dehradun.",-,Dehradun
Doon World School,3530514,"Raksha Vihar, Behind Aanchal Dairy Raipur Road",248001,-,8266062266,-,-,info@doonworldschool.com,http://www.doonworldschool.com,2014,Mr. Santosh Kumar,Senior Secondary,Gurpreet Kaur Charitable Trust,-,Dehradun
Dpsg Dehradun,3530472,"Chakrata Road, Near Pharma City, Selaqui",248197,-,013563051234,-,1353051363,principal.ddn@dpsgs.org,www.dpsgs.org/dehradun/,2015,Mrs.ruby Kumar,Senior Secondary,The Gurukul Trust,-,Dehradun
Doon Public School,3530166,Kholia Compound Nawabi Road Haldwani Nainital Uttaranchal,263139,5946,220957,-,-,-,-,1993,Dr Maharaj Singh,Senior Secondary,Doon Educational And Welfare Soc,-,Nainital
Dr. Jacques Vigne National School,3530275,"Narottamnagar,thaglasi (bhainsari) Guptakashi, Distt Rudraprayag",246439,1364,287394,-,267395,jvnsguptakashi@gmail.com,WWW.DR.JVNS.EDU.IN,2004,Sunita Devi,Senior Secondary,Dr. Jacques Vigne Shikshan Samiti,-,Rudraprayag
Dynasty Modern Gurukul Academy,3530442,"Vill- Chhinki Farm, Po- Bigrabagh, Tahsil- Khatima, Distt- U.s.nagar,uttarakhand Pin- 262308",262308,5943,9759765570,-,-,dmga2004@gmail.com,http://www.dynastygurukul.edu.in,2004,Mr. Chandrakant M. Paneru,Senior Secondary,Dynasty Modern Gurukul Academy Public School Samiti,-,Udham Singh Nagar
Ecole Globale Girls International School,3530348,"Village, Horrawala, Near Sahaspur, Dehradun",248197,135,3985400,33663,-,principal.ecoleglobale@gmail.com,http://www.ecoleglobale.com,2012,Brinda Ghosh,Senior Secondary,Asian Education Charitable Society,-,Dehradun
Edify World School Dehradun,3530549,"Holkar Estate, Cantt. Road, Mothrawala, Dehradun (uk)",248001,-,07055511166,-,-,admin@edifyschooldehradun.com,www.edifyworldschooldehradun,2015,Mr. Pradeep Kumar Gaur,Senior Secondary,Holkar Educational Trust,-,Dehradun
Ever Green Public School,3530296,"Sri Ganga Vihar Colony,beriparao,p.o. - Motahaldu",263139,5946,232762,2381,-,msparwal@rediffmail.com,-,1996,Mohan Singh Parwal,Senior Secondary,Education Welfare Society,-,Nainital
Eklavya Adarsh Awasiya Vidyalaya,3520014,"Jogla, Kalsi, Dehradun, Uttarakhand",248159,1360,210215,-,-,-,-,1985,Dr. G.c. Badoni,Senior Secondary,Govt Of Sikkim,-,Dehradun
Ffpbp Gic Jabukathal,3520270,"Berinag, Pithoragarh",262531,-,-,-,-,gicjabukathl2010@gmail.com,-,-,-,Senior Secondary,Au Gic Jabukathal,-,Pithoragarh
Drona's International School,3530081,1 Municipal Road Dehradun Uttaranchal,248001,135,"2652671, 655680",-,-,dronasschool@gmail.com,-,1985,Geetika R Bist,Senior Secondary,Drona's International Sch Society,-,Dehradun
Florence Public School,3530366,"Gurudwara Road Nanakmatta Sahib, Distt - Udham Singh Nagar, Uttarakhand. Pin - 262311",262311,5948,241400,-,05948-241400,AJAYBAJPAISTG@GMAIL.COM,-,2001,Ajay Kumar,Senior Secondary,Florence Prabandh Samiti,-,Udham Singh Nagar
Fylfot Public School,3530266,Tea-estate Banjarawala,248001,135,2532033,-,-,fylfotpublicschool@gmail.com,-,2006,Roochika Rana,Senior Secondary,Fylfot Educational Society,-,Dehradun
Foothills Academy,3530163,Hanuman Mandir Rishikesh Dehradun Uttaranchal,249202,135,01352452221,-,-,foot_hillmailbox@rediffmail.com,http://www.foothillsacademy.in,1994,Mrs. Anita Raturi,Senior Secondary,Foothills Academy Society,-,Dehradun
G I C Betalghat Nainital,3520199,"Betalghat, Betalghat Nainital",263134,-,05942-241773,-,-,gicbetalghat@gmail.com,https://gicbetalghatnainital.blogspot.com,-,Satyabhanu Shastri,Senior Secondary,Atal Utkrasth Govt Inter College Betalghat,-,Nainital
G I C Sundarnagar,3520211,"Vill Silli Talli, Po  Silli Talli",246276,-,9756133876,-,-,gicsundarnagar19@gmail.com,www.gicsundarnagar.com,-,Dinesh Singh Rawat,Senior Secondary,School Education Of Uttrakhand,-,Pauri Garhwal
G S Convent,3530243,Gram - Chikaghatkhatima Roadsitarganj,262405,5948,244057,2332088,-,sanjeevkush20@gmail.com,-,2000,Sanjeev Sharma,Senior Secondary,G S Praband Samiti,-,Udham Singh Nagar
G.I.C.Jituwapipal,3520172,"Vill Binkot  Post Sunsyari,, Betalghat,nainital Pin 263134",263134,-,8476916734,-,-,gicjituwapipal123@gmail.com,https://schooleducation.uk.gov.in,-,Trilochan,Senior Secondary,Education Department Uttrakhand,-,Nainital
G.D.J.Memorial Public School Chorgaliya,3530484,Naya Gaon Katan Chorgaliya,263139,5945,05945-243360,-,05945-243360,mamtasuyaljangi@gmail.com,http://www.gdjmpschool.org,2008,Mr. Komal Chandra Joshi,Senior Secondary,Gdj Memorial School Society,-,Nainital
"G.M.I.C Dhanachuli, Nainital",3520229,"G.m.i.c Dhanachuli, Nainital, G.m.i.c Dhanachuli, Nainital",263132,-,9456542700,-,-,gicd063@gmail.com,https://schooleducation.uk.gov.in,-,Mahesh Lal Verma,Senior Secondary,Director Education,-,Nainital
Galaxian International School,3530249,"Vill Choila, P.o. Mohbbewala,",248110,135,7500291400,9864028899,-,mayankgaur27@gmail.com,-,2004,Mayank Singh Gaur,Senior Secondary,Galaxian International School Society,-,Dehradun
G.D. Goenka Public School,3530156,"Moradabad Road Hariyawala Crossing Kashipur, Uttarakhand-244713",244713,594,272191,-,-,principal@templeton.college,-,2000,Lorraince Solomon,Senior Secondary,The Corbett Educational Society,-,Udham Singh Nagar
Garden Valley Public School,3530375,"Gaujani, Ramnagar",244715,5947,251866,-,-,pitambersinghsingh@gmail.com,http://www.gardenvalleypublicschool.com,2003,Pitamber Singh Negi,Secondary School,Garden Valley Public School Samiti,-,Nainital
G D Birla Memorial School,3530045,Birla Gram Chilianaula Ranikhet Uttaranchal,263645,5966,05966226023,-,5966226021,principal@gdbms.net,http://www.gdbms.net,-,Mr. Mohd Asim Ali,Senior Secondary,-,-,Almora
Gautam International School,3530121,Plot No 3 Indira Nagar Dehradun Uttranchal,248001,135,"2761694, 625722",0135-761694,625722,jagdish160.js@gmail.com,-,1999,Jagdish Prasad Sharma,Senior Secondary,Gautam Educational Society,-,Dehradun
Gayatri Vidyapeeth,3530183,Shanti Kunj Haridwar Uttranchal,249411,1334,260602,26845812,44682939,snmishragvp@gmail.com,www.idealschoolqatar.com,1982,S N Mishra,Senior Secondary,Shri Ved Mata Gayatri Trust,-,Haridwar
Gd Goenka International School,3530278,"Gd Goenka International,near Bhimtal, Naukuchiytal",263136,5942,"9410346798,9927622257",01639-253779,5942279162,PRINCIPAL@TEMPLETONACADEMY.COM,http://www.templetonacademy.org,2005,R R Saha,Senior Secondary,"Manmohan Educational Society, Ramnagar, Nainital (uk)",-,Nainital
Gems Public School,3530527,"Near Madhav Puram, Village Pandey Nawaad, Rto Road, P.o.aanandpur, District Nanital",263139,-,7088155511,-,-,anurag.gupta@gemseducation.com,http://www.gemseducation.com,2014,Mr. Rabindranath Thakur,Secondary School,Pioneer Education Society,-,Haldwani
