Amrit Vidya Pit,1031236,Vindhyanagar Distt-singrauli,486886,-,9926770125,-,7805245418,avpbedcollege2008@gmail.com,www.amritvidyapit.co.in,1996,Dr. A.p. Tiwari,Senior Secondary,Amrit Shikshan Shmit,-,Singhrouli
Anamay Higher Secondary School,1030693,"Near Sun City 2, Ab Road Dewas,",455001,7272,259258,-,7272259259,Principal@anamayschool.com,-,1994,Monika Kardile,Senior Secondary,"Anamay Shikshan Samiti, Dewas",-,Dewas
Anand Vihar School,1030276,Tulsi Nagar Bhopal Madhya Pradesh,462003,755,2552792,2265353,-,zope.s3003@gmail.com,-,1965,Shailesh Zope,Senior Secondary,Vanita Samaj,-,Bhopal
Anant Utsav School,1030485,Anant Utsav School Village-simrai Nh-12 Opp-nahar Spining Mill Hosangabad Road Distt- Raisen (m.p),464994,7480,205075,7312414058,07480-205075,deeptisaransxn20@gmail.com,-,2009,Deepti Saran,Senior Secondary,"Anant Utsav Shiksha Avam Samaj Sudhar Samiti, Bhopal",-,Raisen
Angel's Abode Public School,1030561,Gram Badagaon Khurd,472001,7683,9993283747,-,-,angelsabodetikamgarh@hotmail.com,-,2008,Ashu Mishra,Senior Secondary,"Jain''''''''s New Children Educational Foundation, Tikamgarh",-,Tikamgarh
Angels Planet School,1030709,"Gram Bhandariya, Harsud Road, Khandwa (m.p.)",450001,733,8989423802,-,-,sahnibatteries@gmail.com,http://www.angelsplanet.org,2006,Jasmeet Aur Sahni,Senior Secondary,Suyash Education Society,-,Khandwa
Anjad Public Higher Secondary School,1030357,"Thikari Road, Anjar, Distt Badwani, Madhya Pradesh",451556,7284,251185,-,07284-251185,mads.hnb@yahoo.com,-,1994,Madhvi Verma,Senior Secondary,Anjad Public School Society,-,Badwani
Annie Besant School,1030318,"48-49, Precanco Colony, Annapurna Road Indore",452009,731,2484034,-,-,mohit@anniebesant.co.in,-,1946,Mohit Yadav,Senior Secondary,Narayan Das Yadav Shiksha Prasad Samiti,-,Indore
Anshul Vidhya Mandir,1030593,"Vrandavandham, Bagh Road, Jobat Distt Jhabua",457990,-,7747952585,-,-,anshulvidyamandir18@gmail.com,www.anshulvidhyamandir.com,2004,Mrs. Trapti Biswas,Senior Secondary,Aadivasi Gramin Utthan Samiti,-,Jhabua
Anu Public School,1030837,"Anu Nagar, Thandla",457777,7390,7898957407,-,9424096590,anuthandla@gmail.com,-,-,Mr. Pramod Nair,Secondary School,-,-,Jhabua
Anusuiya School,1030667,"Khasra No. 277/4, Village Dakachya , Railway Station Road, Opp. Itc Soya Plant, Tehsil Sanwer,dist. Indore(mp)",453771,731,07389831777,-,-,anusuiyaschoolprincipal@gmail.com,www.anusuiyaschool.in,2011,Mrs. Ratna Sharma,Senior Secondary,Devi Anusuiya Vidya Sansthan,-,Indore
Apex Academy,1031193,Prathvipur Abdul Kalam Azaad Ward 4 Prathvipur Tikamgarh Madhya Pradesh Bharat,472336,-,7587666598,-,-,apexacademy2019@gmail.com,WWW.APEXACADEMYSCHOOL.COM,2016,Mrs. Neha Shrivastav,Secondary School,Thakur Pancham Singh Jankalyan Samiti,-,Tikamgarh
Angel Paradise Public School,1031204,Angel Paradise Public School Chanchoda Road Binaganj Guna M.p.,473115,-,07546240120,-,-,angelparadise2016@gmail.com,www.angelparadisepublicschool.com,2016,Mrs. Anita Pratap Mulik,Senior Secondary,Shri Bageesh Education And Welfare Society,-,Guna
Arguta International School,1031230,"Village Ramgarh, Bicholi Mardana Road, Off By Pass",452016,-,07314935664,-,-,amreshdubey02@gmail.com,www.argutainternationalschool.com,2015,Mrs. Shivani Dokhale,Secondary School,Arguta Educational Foundation,-,Indore
Arihant Public School,1030998,"Kunwarpura, Tikamgarh (m.p.)",472001,-,07683242592,-,-,arihantpublicschool@gmail.com,-,2006,Mr.bardhman Kumar Jain,Secondary School,Veetrag Vani Trust,-,Tikamgarh
Army Public School,1080008,3 Eme Centre Bairagarh Bhopal Madhya Pradesh,462031,755,2970386,7552771386,-,dwivediseema.21@gmail.com,-,1999,Seema Dwivedi,Senior Secondary,Army Welfare Education Society Delhi,-,Bhopal
Army Public School,1080007,Morar Cantt. Gwalior Madhya Pradesh,474006,755,2463939,369489,-,nilanjana_singh@rediffmail.com,-,-,Nilanjana Singh,Senior Secondary,Army Welfare Society,-,Gwalior
Christ Senior Secondary School,1030061,Guna - Madhya Pradeh,473001,7542,221268,226434,-,babuj4u@rediffmail.com,-,1983,Fr Thomas Kollappilly Cmi,Senior Secondary,Maharashtra Academy Of Engineering And Educational Research,-,Guna
Christa Jyoti Mission Higher Secondary School,1031074,"Godaval Road, Beohari P.o. Shahdol District M.p",484774,-,9424809665,-,-,cjmsbeo@gmail.com,-,2000,Mrs. Shiny George,Senior Secondary,"Northern India Zonal Assembly, Delhi",-,Shahdol
Christjyoti School,1030011,"P.box No 53 Singravli Colliery P O, Sidhi Distt., Madhya Pradesh",486889,7805,266798,240,-,christjyoty@yahoo.co.in,-,1971,Sr Pavana,Senior Secondary,Satna Diocesan Society,-,Sidhi
Christu Jyoti Convent School,1030188,Engineering College Road Malanwasa Pb No 248 Motilal Nehru Nagar Ujjain Madhya Pradesh,456010,734,2512757,2512757,-,christujyotischool@gmail.com,-,1989,Lissy Joseph,Senior Secondary,Vidya Sadan Society,-,Ujjain
City Central School,1030240,"Shri Bankey Bihari Shiksha Samiti Bhawan, Near Dak Banglow Ater Road, Bhind Madhya Pradesh",477001,7534,233784,"8458811322, 8458811323",235383,50216@cbseshiksha.in,-,1989,P K Sharma,Senior Secondary,Shri B B Shiksha Prasar Samiti,-,Bhind
City International School,1030493,"Indore Road,dhar,madhya Pradesh-454001",454001,7292,408250,-,-,sudhirshalinidas@gmail.com,-,1980,Shalini Dass,Senior Secondary,St.theresa''s Educatinal & Social Service Society,-,Dhar
Colonel's Academy,1030139,"51 Silver Oaks Estate Bercha Road Mhow, Distt Indore, Madhya Pradesh",453442,732,271286,272313,-,keranbahadur15@gmail.com,http://www.colonelsacadem,1995,Keran Bahadur,Senior Secondary,Colones's Edu & Cultrual Society,-,Indore
City Public High School,1030628,"Shankarpur Magarda,guna, Madhya Pradesh",473331,91,7389248444,-,-,naveenjcps9@gmail.com,-,2002,Naveen Jain,Secondary School,Shri Shanti Vidhya Seva Samiti Ashoknagar,-,Guna
Corolla Public School,1031247,"Bhagat Singh Ward, Multai, Tehsil- Multai, Dist.- Betul (m.p)",460661,-,9424461299,-,-,corollapublic21@gmail.com,-,2004,Mr. Surendra Singh Rathor,Senior Secondary,Devi Urmila Shiksha Samiti,-,Betul
Columbia Convent School,1030063,Bicholi Hapsi Kanodia Road Indore Madhya Pradesh,452001,731,2845249,-,08387-268545,columbia_covent@yahoo.com,-,1991,Nalini Pal,Senior Secondary,Columbia Education Society,-,Indore
Creative Minds Global School,1031164,"Opp. Gopi Dhani, Behind Maheshwari Warehouse, Off Neemuch Manasa Road",458441,-,07423222263,-,-,creativemindsglobalschool@gmail.com,http://www.creativemindsglobalschool.in,2015,Mrs. Sneha Madnani,Secondary School,G. G. Memorial Education And Social Welfare Society,-,Neemuch
Crayon International School,1031105,Gadarwada,487551,-,077912224567,-,-,buntykatol@gmail.com,-,2017,Mrs. Varsha Shiju,Senior Secondary,"Shradha Bhaudashiya Parmarthik Sansthan, Bhopal",-,Narsinghpur
Cps International School,1031183,"Vill. Badagaon, Ambah Road, Morena- 476001",476001,-,07532,-,-,cpsinternationalschool@gmail.com,www.cpsinternational.in,2019,Mr. D Srinivasarao,Secondary School,Prathmik Shiksha Samiti,-,Morena
D A V Public School,1030052,Diamond Mining Project Majhgawan (ndmc) Panna Madhya Pradesh,488101,7732,9589566823,59,0141-2762864,davpspanna@gmail.com,http://www.vidyasthali.com,1994,Prakash Chandra Singh,Senior Secondary,Bhartiya Samajik Vikas Samiti,-,Panna
D A V Centenary Public School,1030038,Amlohri Project ( Ncl) Distt. Singrauli Madhya Pradesh,486887,7805,07805-278261,-,7805278261,dav_amlori@yahoo.com,http://www.davamlohri.org,-,Mr. Shivendra Kumar Srivastava,Senior Secondary,-,-,Singhrouli
D A V Acc Public School,1030010,Kymore Katni Distt Madhya Pradesh,483880,7626,07626272185,-,272185,davacckymore@gmail.com,www.davacckymore.org,1992,Mr. Ashok Kumar Mishra,Senior Secondary,Dav College Trust And Management Socity,-,Katni
D A V Public School,1030079,Nigahi (ncl) Sidhi  Madhya Pradesh,486884,780,276498,22453,-,rajib.mishra62@gmail.com,-,1989,Rajib Kumar  Mishra,Senior Secondary,Dav College Managing Committee Nd,-,Sidhi
D A V Public School,1030246,"C W S Jayant Singrauli, Distt Sidhi M P",486840,7805,"226621, 222551",222306,-,ashok.km67@gmail.com,-,1996,Ashok Kumar Mishra,Secondary School,Dav College Managing Committee,-,Sidhi
D P C Role Model Excellence School,1031077,"Dreamland City,katangi Road,dorlichhatarpur Distt.seoni(m.p)",480661,-,07692226635,-,-,dpcrolemodelexcellenceschool@gmail.com,dpcschool.in,1993,Dr.  K.k. Chaturved,Senior Secondary,Shri Ram Adarsh Shiksha Samiti Seoni,-,Seoni
D A V Public School,1030057,Dudhichua Project (ncl) P.o. Jayant Distt Sidhi Madhya Pradesh,486890,7805,226223,226224,226223,amitabhcpsrivastava@gmail.com,-,1987,Amitabh Srivastava,Senior Secondary,Dav Managing Committee N D,-,Sidhi
Daffodils Public School,1031097,"J.j Road, Kamtonbareli, Dist-raisen M.p",464668,-,9424434269,-,-,daffodilspublicschool42@gmail.com,www.daffodilspublicschool.com,2018,Mrs. Mrs.ritu Vyas,Senior Secondary,Daffodil Education Welfare Society,-,Raisen
Daily School Of Education,1031123,"Vill. Sodalpur, Teh. Timarni, Dist. Harda, Mp.",461228,-,0757334-225699,-,-,sweetyraghuwanshisng@gmail.com,-,2010,Mr. K.p. Sisodiya,Secondary School,"Swargiya Jamnadas/lalitabai Shiksha Samiti, Sodalpur, Teh. Timarni, Dist. Harda, Mp.",-,Harda
Daisy Dales School,1030389,"19, Scheme No. 78 Ii, Dist. & Tehsil Indore (mp)",452010,731,2577725,9846707678,-,namitabhatnagar.21@gmail.com,-,1990,Namita Bhatnagar,Senior Secondary,Young Women's Education Society,-,Indore
Daffodils Smart School,1031239,"Pipliyamandi-manasa Road, Village Gudbheli, Tehsil- Malhargarh, Distt. Mandsaur (m.p.) - 458664",458664,-,07424298008,-,7424298008,info.daffodilssmartschool@gmail.com,http://daffodilssmartschool.com/,2018,Mrs. Priya Sharma,Secondary School,Gangadevi Education And Social Welfare Society,-,Mandsaur
Daksh International School,1030781,"Shani Mandir Road Bypass, Gadarwara, Dist- Narsinghpur",487551,-,07791255644,-,-,dakshintlschool@gmail.com,www.daksheducation.org,2011,Mr. Pradeep Kumar Choudhary,Senior Secondary,Annapurna Shikshan Samiti,-,Narsinghpur
Daly College,1030001,Residency Area  Indore Madhya Pradesh,452001,731,"0731-2719000,2719001",-,0731-2702674,principal@dalycollege.org,http://www.dalycollege.org,-,Mr. Neeraj Kumar Bedhotiya,Senior Secondary,-,-,Indore
Damoh Public School,1030826,"Ojaswini Nagar, Sagar Road",470661,91,9575304041,-,-,dpsgdamoh@gmail.com,http://dmo.dpsgs.org/,2015,Mrs. Reena Tiwari,Senior Secondary,Ojaswini Samdarshi Nyas,-,Damoh
Dav Calderys Public School,1030081,(Refractory Works) Katni Madhya Pradesh,483504,7622,54564,2758565,54561,psmphs@rediffmail.com,-,1993,Sh G K Bhatnagar,Senior Secondary,Dav College Managing Committee Nd,-,Katni
Dav Burhar Public School,1030134,Pakaria Jaitpur Road Burhar Distt Shahdol Madhya Pradesh,484110,7652,"260400, 260591",-,0755-2725122,davbps@gmail.com,http://www.giisthailand.g,1999,J S P Patnaik,Senior Secondary,Dav College Managing Comm,-,Shahdol
Dav Borl Public School,1030506,"Borl Township, Village: Agasod, Bina, District: Sagar, Mp",470113,7580,275401,2554653,07580-271001,gkudgata@gmail.com,-,2008,G K Udgata,Senior Secondary,Dayanand Anglo Vedic College Trust & Management Society,-,Sagar
Datahari Public School,1030727,"Singhana Road, Dist Dhar",454331,7297,244587,-,-,dpskukshi1407@gmail.com,www.dpskukshi.com,1998,Mr. Abhishek Goswami,Senior Secondary,Datahari Seva Sansthan,-,Dhar
Dashpur Vidyalaya,1030525,"Gujarda, Rewas-dewda Road, Mandsaur (m.p.)458001",458001,7422,07422-241323,-,-,dvm.rrb@gmail.com,http://www.dashpurvidyalaya.org,-,Mr. Varghese P. V.,Senior Secondary,-,-,Mandsaur
Dav Centenary Public School,1030035,"Kuteshwar Po Barhi (bsl)  Via. Barhi, Distt. Katni Madhya Pradesh",483770,7626,273342,2.20E+15,-,karemore75@gmail.com,-,1985,Manoj S Karemore,Senior Secondary,D A V College Managing Committee Chitra Gupta Road,-,Katni
Dav Hcl Public School Malanjkhand,1030969,Town Ship Main Road,481116,7637,07637257069,-,-,davhclmjk@gmail.com,DAVHCLPSMALANJKHAND.COM,2015,Mr. Rajendra Prasad Mishra,Senior Secondary,Dav College Trust And Management Society,-,Balaghat
Dav Public School,1030096,Jhingurdah Project - Ncl Distt Sidhi Madhya Pradesh,486889,7805,272337,67040,0374  2300730,nk681797@gmail.com,-,1987,Narender Kumar,Senior Secondary,Dav Managing Committee,-,Sidhi
"Dav Public School, Krishna Vihar, Distt- Singrauli(M.P.) 486887",1030941,"R&r Colony, Naugarh, Po- Kachani",486887,7805,9098431144,-,-,dav.krishna.vihar@gmail.com,http://www.davkrishnavihar.org,2012,Mrs. Sanjana Ghosh,Senior Secondary,"Dav College Trust & Management Society, Chitra Gupta Road, Paharganj New Delhi-110055",-,Singhrouli
De Paul School,1030780,"Madhavgarh, Raghuraj Nagar, Satna Mp",485113,7672,07672296212,-,7672296212,depaulschoolsatna@gmail.com,http://www.depaulschoolsatna.com,2006,Mr.fr Biju Joseph,Senior Secondary,San Thome Vincentian Society,-,Satna
"Dav Public School, Surya Vihar",1030979,"At-surya Vihar, Po- Tiyara, Distt-singrauli",486886,-,231016,-,-,dav.surya.vihar@gmail.com,www.davsuryavihar.org,2009,Mr. M. K. Tiwari,Senior Secondary,Dayanand Anglo Vedic College Trust And Management Society,-,Singhrouli
"Dav Public School, Waidhan",1030613,"Waidhan, Singrauli, Mp - 486886",486886,-,07805234155,-,-,davpswdn@yahoo.co.in,-,2002,Shashi Prabha Singh,Secondary School,Dav College Trust & Management Society New Delhi,-,Sidhi
De Paul School,1030940,"Vidya Nagar, Maidani Rewa (m.p) 486001",486001,7662,7000923363,-,-,depaulrewa@gmail.com,www.depaulrewa.com,2008,Mr. Johnson Joseph,Senior Secondary,Santhome Vincentian Society,-,Rewa
De Paul School,1030037,Vindya Nagar - Distt. Sidhi Madhya Pradesh,486885,7805,244336,244336,-,depaul_vnagar@yahoo.com,depaulschoolvnagar.org,1984,Charls K C,Senior Secondary,St Anne''s Educational And Chari Trust,-,Sidhi
Decent English School Chhatarpur,1031191,"Behind Hanuman Toriya, Durga Colony",471001,-,07682245553,-,-,ashok.dubey4161@gmail.com,www.decentgroupofeducation.com,2010,Mr. Pradeep Kumar Tripathi,Senior Secondary,Maa Swet Padmasana Shiksha Prasar Samiti,-,Chhatarpur
Deep Jyoti Vidhya Niketan Senior Secondary School Shahganj,1030729,"Shahganj, Budhni, Sehore,",466554,7564,9303822284,-,-,djvn1999@gmail.com,-,1999,Kishor Gour,Secondary School,Savita Vikas Sikchan Samiti,-,Sehore
Deepak Memorial Academy,1030125,Opposite Krishna Mandir Rajakehri Anand Nagar Makronia  Sagar Madhya Pradesh,470001,7582,230149,725177,-,jaiswalamul@gmail.com,-,1993,Ritoo Jaiswal,Senior Secondary,Deepak Mem Academy,-,Sagar
Delhi International School,1030214,Jawahar Tekri Dhar Road Indore Madhya Pradesh,452002,731,"2892786, 2431024",-,232301,prdelhiinternationalschool@gmail.com,-,2004,Manju Hemnani,Senior Secondary,Delhi Educational Soc,-,Indore
Delhi Public Heritage School,1031240,"Sadguru Lawn, Balaghat Road",480667,-,9538714893,-,-,preetam@srnmehtaschool.com,www.dpshchool.com,2018,Mrs. Shalini Shivhare,Secondary School,Ramratan Geeta Trust,-,Seoni
Delhi Public Academy,1030262,B 5 Deen Dayal Nagar Gwalior Madhya Pradesh,471201,751,2471837,9953148386,-,seemaarora872@gmail.com,-,2001,Seema Sidavani,Senior Secondary,Late Mata Dayal Sharma Shiksha Parasar Samiti,-,Gwalior
