Abc Public School,2131127,"Divya Nagar, Khorabar",273001,551,2272332,-,-,schoolabcpulic@gmail.com,-,2005,Pragya Mishra,Senior Secondary,Abc Educational Society,-,Gorakhpur
Abalone Public School,2131999,"Singahi Road Nighasan ,lakhimpur Kheri (u.p)262903",262903,91,9450052389,-,-,abalonepublicschool@gmail.com,-,2007,Anurag Datta,Senior Secondary,Abalone Public Education Trust,-,Lakhimpur Kheri
Abhay Pratap Singh International School,2132452,"Shahzadpur Bahadurpur, Khaga",212655,-,7704908712,-,-,apsschool14@gmail.com,http://www.apsinternationalschool.abhaygroup.com,2014,Mr. Prashant Awasthi,Senior Secondary,Babu Yugraj Singh Seva Sansthan,-,Fatehpur
Abg Gurukulam,2133382,"Abg Gurukulam,mahmoodpur Barsesasnihathras",204101,-,05722276164,-,5722276164,abggurukulam@gmail.com,www.abggurukulam.com,2018,Dr. Barkha Gupta,Senior Secondary,Shri Abg Dharmarth Sansthaan,-,Hathras
Abhinav Vidyalaya,2120024,"Block- Parikshitgarh, Distt. Meerut, Division Meerut Up",208008,361,44011,4427,-,anila@nds.vsnl.net.in,-,1954,Principal,Senior Secondary,Education Society A F Stn Kanpur,-,Meerut
Abhinav Vidyalaya,2120020,"Babhnan, Block- Gaur Distt, Basti, Division - Basti Up",-,361,44011,4427,-,anila@nds.vsnl.net.in,-,1954,Principal,Senior Secondary,Education Society A F Stn Kanpur,-,Basti
"Aatmdeep Vidyalaya, Siktaur, Near Deoria Bypass, Gorakhpur",2132410,-,273010,551,2200863,-,0551-2200863,st2851974@gmail.com,http://www.aatmdeepvidyalaya.com,2015,Anju,Senior Secondary,Aatmdeep Vidyalaya,-,Gorakhpur
Abhinav Vidyalaya,2120017,"Sardhua, Block- Pahadi, Distt. Chitrakoot, Division -chitrakootdham Mandal Banda Up",-,-,-,-,-,-,-,1954,Principal,Secondary School,Education Society A F Stn Kanpur,-,Chitrakoot
Abhinav Vidyalaya,2120022,"Kansapur, Block-jhanjhari, Post- Narayainpur Idha (khorahnsa), Dist. Gonda, Division- Devipatan, Up",-,-,-,-,-,-,-,-,-,Senior Secondary,-,-,Gonda
Abhinav Vidyalaya,2120018,"Netwar Bazaar, Block- Campiaranj, Distt. Gakhpur, Division- Gakhpur Up",-,-,-,-,-,-,-,1954,Principal,Senior Secondary,Education Society A F Stn Kanpur,-,Gorakhpur
Abhinav Vidyalaya,2120019,"Kuraitha, Block- Bamore, Distt. Jhansi, Division - Jhansi, Up",638104,-,0496 - 2623804,-,-,qybhavan@yahoo.co.in,-,2007,Principal,Senior Secondary,"Bharatiya Vidya Bhavan,mumbai",-,Jhansi
Abhinav Vidyalaya,2120021,"Dandupur, Block- Chaka, Distt. Allahabad, Division - Allahabad Up",110045,-,0496 - 2623804,-,-,qybhavan@yahoo.co.in,-,2007,Principal,Senior Secondary,"Bharatiya Vidya Bhavan,mumbai",-,Prayagraj
Abhinav Vidyalaya Attarchheri,2120025,"Block-majhgawan, Distt. Bareilly, Division Bareilly Up",-,-,-,-,-,-,-,1954,Principal,Secondary School,Education Society A F Stn Kanpur,-,Bareilly
Abhinav Vidyalaya Arazilines,2120032,"Block- Arazilines, Distt. Varanasi, Division Varanasi Up",-,361,44011,4427,-,anila@nds.vsnl.net.in,-,1954,Principal,Senior Secondary,Education Society A F Stn Kanpur,-,Varanasi
Abhinav Vidyalaya Bhojpur Pahadi,2120029,"Block- Pahadi, Distt, Mirzapur, Division Mriapur Up",-,361,44011,4427,-,anila@nds.vsnl.net.in,-,1954,Principal,Senior Secondary,Education Society A F Stn Kanpur,-,Mirzapur
Abhinav Vidyalaya Bijoli,2120028,"Block- Bah, Distt. Agra, Division Agra Up",-,-,0496 - 2623804,-,-,qybhavan@yahoo.co.in,-,2007,Principal,Senior Secondary,"Bharatiya Vidya Bhavan,mumbai",-,Agra
Abhinav Vidyalaya Kaluwala Pahadipur,2120027,"Block- Muzaffarabad , Distt. Sharanpur Division Saharanpur Up",246762,-,-,-,-,-,-,2010,Principal,Senior Secondary,Shri  Sai Seva Samiti,-,Saharanpur
Abhinav Vidyalaya Gangdharapur,2120016,"Block- Kannauj, Distt. Kannauj, Division- Kanpur, Up",-,-,-,-,-,-,-,1954,Principal,Senior Secondary,Education Society A F Stn Kanpur,-,Kanpur Nagar
Abhinav Vidyalaya Kara,2120015,"Block-mohanlalganj, Distt.-lucknow, Uttar Pradesh-227 305",-,532,2637863,9263182133,-,amita7527@gmail.com,-,2000,-,Senior Secondary,Shiv Narayan Arvind Pandey Shiksha,-,Lucknow
Abhinav Vidyalaya Narayanpurdeva,2120031,"Block Baniyakhera, Distt. Madabad, Division Madabad Up",203131,91,81911010117,4427,-,abhishekkmisra@gmail.com,-,1954,Dr  Abhishek Kumar Mishra,Senior Secondary,Education Society A F Stn Kanpur,-,Moradabad
Abhinav Vidyalaya Terahi,2120026,"Block- Maharajganj, District -azamgarh, Division- Azamgarh , Up",-,-,-,-,-,-,-,-,-,Senior Secondary,-,-,Azamgarh
Abs Public School,2132207,"Near Dwaper Resorts, Nh-2, Village Kurkanda",281122,565,0565-6505151,-,0565-2501515,abspublicschoolmathura@gmail.com,http://www.abspublicschool.org,2014,Miss Anita Yadav,Senior Secondary,Dwaper Shiksha Samiti,-,Mathura
Abhinav Vidyalaya Tikri Panna,2120023,"(kamtaganj) Bhadaiyan, Sultanpur, Uttar Pradesh-222 302",-,532,2637863,9263182133,-,amita7527@gmail.com,-,2000,-,Senior Secondary,Shiv Narayan Arvind Pandey Shiksha,-,Lucknow
Academic Heights Public School,2132917,"6th Milestone,khurja-sikandrabad,old G.t Road",203131,-,09717212288,-,-,khurjaahps@gmail.com,-,2012,Mrs. Renu Lata Sharma,Secondary School,Kavi Educational Trust,-,Bulandshahar
Academic Global School,2131757,"Jungle Dhusar, Pipraich Road, Gorakhpur",273014,551,70149884578,-,-,ahpsgorakhpur@gmail.com,http://www.academic.ac.in,-,V.c.chacko,Senior Secondary,-,-,Gorakhpur
Academy Of Modern Learning,2131837,"Gunnaur, Distt. Sambhal",243722,5836,233018,-,7895003377,shahzebakhtar@academyofmodernlearning.com,http://www.xyz.com,2010,Shahzeb Akhtar,Secondary School,Academy Of Modern Learning Trust,-,Budaun
Acme Global School,2132761,247001,247001,-,0132776620,-,-,acmeschool07@yahoo.com,http://www.acmegs.in,2013,Mrs. Garima Thakkar,Senior Secondary,Acme Educational Society,-,Saharanpur
Acn International School,2132914,"Acn City, Kasimpur Power House Road, Satha, Aligarh",202127,-,0571-2404029,-,0571-2404129,acnis@acngroup.in,http://www.acnis.in,2013,Mrs.meenakshi Sharma,Secondary School,Acn Educational & Charitable Trust,-,Aligarh
Adarsh City Convent School,2132827,Village Kakore,203203,-,8273666179,-,-,adarshcityconvent@gmail.com,-,2013,Mr.mohd Shanawaz,Secondary School,Adarsh Shiksha Samiti,-,Bulandshahar
Adam & Eves Convent School,2130807,Peerzada Road Gal Shaheed Madabad Up,244001,1634,9917464007,54650,-,mssid2004@yahoo.co.in,-,1994,M S Siddiqui,Senior Secondary,Adam & Eve''s Muslim Edu Society,-,Moradabad
Abhinav Vidyalaya Chhalesar,2120030,"Block- Jawan Sikandarpur, Distt. Aligarh Up",110045,-,0496 - 2623804,-,-,govtabhinavicchhaleshar@gmail.com,-,2007,Principal,Senior Secondary,"Bharatiya Vidya Bhavan,mumbai",-,Aligarh
Adarsh Gyan Sarovar Public School,2132037,"Chirori, Ghaziabad",201102,120,692333,-,-,agsps.chirori@gmail.com,-,2013,Neelam,Senior Secondary,Adarsh Gyan Sarovar Shiksha Samiti,-,Ghaziabad
Adarsh Public School,2133527,"Arnawali, Rohata Road, Meerut",250502,-,8375096943,-,-,apsarnawali@gmail.com,www.adarshpublicschool.com,2017,Mrs. Sakshi Jain,Secondary School,Mahapurush Vivekanand Shiksha Samiti,-,Meerut
Adarsh Public School,2132951,"Vill: Narehtha, Post: Kanaila, Teh: Sadar, Azamgarh",276128,-,9450500450,-,-,chshekhar15@gmail.com,-,2014,Mr. Naveen Kr Rwat,Senior Secondary,Maa Malti Devi Educational Trust,-,Azamgarh
Adarsh Public School,2130738,"B-193 Sector 52 Noida, Gautam Budh Nagar, Uttar Pradesh",201307,120,4274130,673462,-,nishiojha1@gmail.com,-,2004,Nishi Ojha,Senior Secondary,Adarsh Public School Society,-,Gautam Budh Nagar
Archisha International School,2132217,"Post Baghouli, Lucknow - Hardoi Road, Hardoi.",241001,522,05222359063,-,5222359063,archishaeducationaltrust@gmail.com,http://www.archishainternationalschool.com,2014,Dr.dolly Kumari,Senior Secondary,Archisha Educational Trust,-,Hardoi
Aristotle World School,2133211,"Nh-2, Malajani, Jaswantnagar, Etawah U.p.",206245,-,8395020203,-,5688000000,aristotleworldschool@gmail.com,http://www.awsetawah.com,2016,Mr. Ved Pathi Tiwari,Senior Secondary,R.s. Educational Society,-,Etawah
Army Public School,2180020,32 Punjab Lines Faizabad Cantt Uttar Pradesh,224001,5278,224944,228312,224944,asfaizabad@rediffmail.com,-,1992,Mr. Mr Dheeraj Shrivastava,Senior Secondary,Army Welfare Education Society,-,Ayodhya
Army Public School,2180019,Babina Cantt Distt Jhansi Uttar Pradesh,284401,510,05102740437,-,-,armyschool3@yahoo.com,apsbabina.in,1994,Mrs. Dimple Shekhawat,Senior Secondary,Army Welfare Education Society,-,Jhansi
Archies Higher Secondary School,2130966,"E-block, Shyam Nagar, Kanpur, Uttar Pradesh",208013,512,2420557,4869383,0512-2535166,aartiagl@yahoo.com,http://www.xyz.com,2004,Aarti,Senior Secondary,Archies Education Centre Society,-,Kanpur Nagar
Army Public School,2180043,Army Public Schoollbs Marg Near Command Hospital,226002,-,05222483186,-,-,apslbslko@gmail.com,http://apslbsmarglko.g,2008,Mrs.meenakshi Jayaswal,Senior Secondary,Awes,-,Lucknow
Army Public School,2180003,Nehru Road  Dilkusha Lucknow Cantt Uttar Pradesh,226002,522,2296929,5222480518,-,indu_mathur@rediffmail.com,-,4198,Mr. Indu K Mathu,Senior Secondary,Head Quarters Central Command,-,Lucknow
Army Public School,2180022,"S.p. Marg, Near Topkhana Bazar, Lucknow Uttar Pradesh",226002,522,2483017,-,-,laps@lw1.vsnl.net.in,-,1993,Mrs Prerna Mitra,Senior Secondary,Army Welfare Edn Society,-,Lakhimpur Kheri
Army Public School,2180011,Bareilly Cantt Uttar Pradesh,243001,562,2445,51107,-,drvipul@nde.vsnl.net.in,-,1987,Sh K A Dacosta,Senior Secondary,Head Quarters U P Area Bhareilly,-,Bareilly
Arise India Public School,2133504,"Vill. Khanpur Sadat, Biswan-laharpur Road, Laharpur",261135,-,9919136363,-,-,principalariseindia@gmail.com,ariseindiaps.com,2018,Mr. Amit Kumar,Secondary School,Gururekha Educational Foundation,-,Sitapur
Army Public School,2180008,Hn Lines Mathura Cantt- Uttar Pradesh,281001,2231,2231,2530,-,hindalco.rsgr@rmj.sprintrpg.ems.vsnl.net.in,-,1984,Col Randhir Singh,Senior Secondary,Head Quarters I Cps Co 56 Apo,-,Mathura
Army Public School,2180014,Daulat Singh Marg Jhansi Cantt Uttar Pradesh,284001,510,6521851,9415067315,-,armyjhs@rediff.com,-,1987,Mrs Rajani M,Senior Secondary,Army Welfare Education Society,-,Jhansi
Army Public School,2180023,D239a Brij Viharchander Nagarghaziabad,201303,510,4430430,4430493,-,apsnoidasec37@gmail.com,-,1995,Mrs Anita Shah,Senior Secondary,Army Welfare Edn Society,-,Gautam Budh Nagar
Army Public School,2180005,Agra Cantt Uttar Pradesh,282001,562,2261895,9453300974,-,rajkumar@nda.vsnl.net.in,-,1955,Miss Abha Sharma,Senior Secondary,Station Hq Agra Cantt,-,Agra
Army Public School,2180013,Meerut Cantt. Uttar Pradesh,250001,121,2662066,51107,2660755,army_school@indiatimes.com,www.apsmeerut.com,1987,Dr Mrs Reeta Gupta,Senior Secondary,Hq Meerut Sub Area,-,Meerut
Army Public School,2180017,Nathu Singh Road Kanpur Cantt Kanpur Uttar Pradesh,208004,124,266781,1242379991,124237999,principal@starexinternational.com,-,1992,Lt.col B D Sharma,Senior Secondary,Army Welfare Educational Society,-,Kanpur Nagar
Army Public School,2180001,Kunraghat Gakhpur Uttar Pradesh,273008,-,332830,9453300974,-,sharat@ew1.vsnl.net.com,-,1955,Mrs. Deepika Ara,Senior Secondary,Army Welfare Edu Society,-,Gorakhpur
Army Public School,2180018,Fatehgarh Cantt Uttar Pradesh,209601,551,36450,1202451061,12023219,psa_brly@sancharnet.in,-,1991,Mr. Akshya Srivastava,Senior Secondary,Army Welfare Edn Society,-,Farrukhabad
Army Public School,2180024,New Cantt Allahabad Uttar Pradesh,211001,522,633874,-,-,laps@lw1.vsnl.net.in,-,1996,Mrs Anju Tandon,Senior Secondary,Army Welfare Education Society,-,Prayagraj
Army Public School,2180031,Varanasi Cantt Up,221002,542,2502514,2509996,2502514,avaranasi@sify.com,-,2001,Mr. R K Singhal,Senior Secondary,Army Welfare Education Society,-,Varanasi
Army Public School Old Cantt.,2180048,"Allahabad, Post-hq.4 Rapid Pin211004",247232,512,746040,252762,-,afccanttknp@gmail.com,-,1985,-,Secondary School,Shri Sajjan Singh Shiksha Samit,-,Prayagraj
Arpan Public School,2130864,Delhi Saharanpur Road Thana Bhawan Muzaffar Nagar Uttar Pradesh,247777,1398,234041,-,-,arpanpublicschool@rediffmail.com,www.rishischool.com,2006,Mandeep Saini,Senior Secondary,"Swaran Devi Foundation, Indraprastha",-,Muzaffarnagar
Arsh Public School,2132248,"Jalalabad Dullahpur,ghazipur",275202,549,05495233705,-,-,arsh6300@gmail.com,http://www.apsschool.in,2010,Mr. Rajendra Prasad Yadav,Senior Secondary,Maa Mewati Educatoinal  And Welfare Trust Jhotari Dhamupur Ghazipur,-,Ghazipur
Arun International School,2133289,"Vydsm, Dharta, Power House.",203131,-,8194021853,-,5738232045,aruninternationalschool@gmail.com,http://aruninternationalschool.org,2016,Mrs. Shikha Sharma,Secondary School,Pt. Pyare Lal Rama Dutt Vaidya Charitable Trust Society,-,Bulandshahar
Arunodaya Public School,2132577,"3 Km Stone, Barabanki-gwari Road, Palia Masudpur, Barabanki",225001,91,9450902270,-,-,aps.bbk.2012@gmail.com,http://www.apsschool.co.in,2012,Mr. R. S. Srivastava,Senior Secondary,Modern Educational Training Institute Trust,-,Barabanki
Arwachin International School,2132730,"Village - Piplabandpur, Pabla Road Pilkhuwa Hapur Up",245304,122,01222320155,-,-,info@aispilkhuwa.com,http://www.aispilkhuwa.com,2014,Mr. Durjan Prasad Sharma,Senior Secondary,Arwachin Shiksha Samiti,-,Hapur
Arvind Academy,2131985,"Village Hasemau,behind Amity New Campus Malhaur Gomti Nagar Extension,lucknow",226028,522,7235807056,-,0522-3295597,wanchoojyoti@gmail.com,-,2011,Jyoti Wanchoo,Senior Secondary,Trust,-,Lucknow
Arya Bandhu Public School,2132837,"Village - Sadat Nagar, Ikla Post - Dasna, Distt. Ghaziabad",201001,-,9899845141,-,-,aryabandhupublicschool@yahoo.in,-,2011,Miss Mamta Dabas,Senior Secondary,Shrimati Kamla Arya Shiksha Samiti,-,Ghaziabad
Arya Academy International School,2133235,A To Z Road  Near Green Estate,251001,-,01312621716,-,1312621716,aaisedumzn@gmail.com,http://www.aaisedu.com,2017,Mrs. Sonika Rani,Secondary School,"Arya Seva Trust, 488, South Civil Line, Muzaffarnagar",-,Muzaffarnagar
Arya Kamal Public School,2132221,"Vill. Habibpur-khera Chouganpur, P/o-kulesra, Distt.-g.b.nagar, Up",201306,-,"0120-3257322,9654641713,9899257670",-,-,aryakamalpublicjr.hr.school@gmail.com,-,1999,Mr. Rajendra Singh,Senior Secondary,Aryakamalshikshasamiti,-,Gautam Budh Nagar
Arya Mahila Nagarmal Murarka Model School,2130582,Lahuravir Varanasi Uttar Pradesh,221002,542,2418134,2593126,05862-223337,divya.arvindvns2015@gmail.com,http://www.xyz.com,1999,Divya Sharma,Senior Secondary,Sri Arya Mahila Hitkarini Mahaparsd,-,Varanasi
Aryabhatta International School,2131456,"Suryansh Public School, Suryansh Golf Links, Main Moradabad, Rampur National Highway No. 24, Moradabad, Up",244001,591,2476850,-,0591-2951051,kkshukla76@gmail.com,-,2011,Karunesh Kumar Shukla,Secondary School,Suryansh Educational Research Training And Devlopment Society,-,Moradabad
Aryakulam,2133642,"Mawaiya Uparhar, Naini Chaka,prayagraj.u.p.-211010",211010,-,9450961638,-,-,aryaculamcbse2020@gmail.com,WWW.ARYAKUALAM.COM,2017,Mrs. Sonia Ojha,Senior Secondary,Aryakulam Education Trust,-,Amethi
Aryan International School,2131753,"Nakur Road, Ambehty, Ambetha, Nakur",247340,1331,225500,-,1331225500,infoaryanschool753@gmail.com,http://www.aryanschool.in,2013,Ruchi Gupta,Senior Secondary,Maa Saraswati Charitable Trust,-,Saharanpur
Aryan International Public School,2131360,"Garhi Road, Jansath, Muzaffar Nagar,",251314,139,6296404,272137,-,aryanips2011@gmail.com,-,2008,Manoj Chauhan,Senior Secondary,Ekta Rural Research Introduction For Keen Activities Foundation And Charitable Trust,-,Muzaffarnagar
Aryan Public School,2131899,"Palia, Jangipur Sadar Ghazipur",233305,548,2254042,-,-,ups5782@gmail.com,-,2011,Upendra Pratap Singh,Senior Secondary,Kamal Ganga Trust,-,Ghazipur
Aryan Public School,2132380,"Saraiya, Chhavani Line, Ghazipur",233001,548,05482901564,-,-,aryanpublicschoolgzp@gmail.com,http://www.myaryanschool.com,2013,Mrs. Manju Singh,Senior Secondary,Shiv Pujan Memorial Trust,-,Ghazipur
Aryans International School,2131897,"Buddhi Vihar ,plot No :hs-1phase-1sector-2khusalpur Road",244001,591,2487999,8750435456,-,hemant.principal@gmail.com,http://www.aryansinternationalschool.in,2013,Hemant Kumar Jha,Senior Secondary,Managing Committe,-,Moradabad
Aryavartt Public School,2132449,Village Palla Post- Dadri Distrcit- Gautambudh Nagar,203207,120,9311704681,-,-,udayp2763@gmail.com,-,2014,Mrs. Soma Dutta,Senior Secondary,Arya Vartt Shiksha Samiti,-,Gautam Budh Nagar
Ascent International School,2130772,Delta Ii Hs 11 B Greater Noida Gautam Budh Nagar Up,201308,120,9910057657,0120-3248377,-,aisgrnoida@gmail.com,-,1989,Birendra Kumar,Senior Secondary,Nityaa Educational Society,-,Gautam Budh Nagar
Ascent Public School,2131574,"Jahanabad Road,behind Shubh Dharmkanta,ghatampur,kanpur-209206",209206,512,8765190284,-,-,ajeettrivedi843@gmail.com,http://www.ascentschools.com,2011,Ajeet Kumar Trivedi,Senior Secondary,Ascenrt Education Society,-,Kanpur Nagar
Asha Modern International School,2130963,"3.5 Km ,janta Road, Distt Saharanpur, Uttar Pradesh",247001,91,9412743400,-,-,seemaaseingh@gmail.com,-,2005,Seemaa Seingh,Senior Secondary,Asha Modern Educational Society,-,Saharanpur
Asha Public School,2132215,"Village Salempur Raipur, P.o. Sikandarpur, Pargana Chhibramau, G.t. Road",209729,5694,9557557792,-,-,ashapublicschool1@gmail.com,http://www.ashapublicschool1.com,2013,Mr. S. K. Srivastava,Senior Secondary,Asha Education Society,-,Kannauj
Asha Modern School,2130003,Civil Lines Saharanpur Uttar Pradesh,247001,132,"8936992020, 2760159",-,-,ashamodernschool@yahoo.in,www.ashamodernschool.in,1966,Dr. Divya Jain,Senior Secondary,Asha Modern Jain School General Committee,-,Saharanpur
Asha Public School,2133327,Village -latauni Varanasi,221104,-,9936857313,-,9936857313,ashapublicschool2018@gmail.com,-,2018,Mrs. S D Sharma,Senior Secondary,Asha Memorial Foundation,-,Varanasi
Asha Public School,2132776,"Vaisapur Patti, Tirwa Road, Kannauj",209726,-,05694-203061,-,-,info@ashapublicschool.co.in,http://www.ashapublicschool.co.in,2016,Mr. Purnasis Rath,Senior Secondary,Asha Educational Society,-,Kannauj
Aryavrat Academy,2132885,"Vill-bilaspur,post-khera Mugal,tehsil-deoband,dist-saharanpur(u.p.)",247551,5944,9627269667,-,-,anuj.singh909a.s@gmail.com,-,2012,Mrs.madhu Bala,Secondary School,Nav Niman Samajik And Shikshoutthan Samiti,-,Saharanpur
Ashok Public School,2132823,Khoh Karwi,210205,5189,9451753526,-,-,apschitrakoot@gmail.com,http://www.apschitrakoot.in,2015,Mr. Kashi Prasad Shukla,Senior Secondary,Pratibha Shiksha Samiti,-,Chitrakoot
Ashoka Academy,2130117,Kanker Khera Meerut Cantt Uttar Pradesh,250001,121,2630004,-,-,ashokaa7@gmail.com,-,1978,Neelam Gera,Senior Secondary,Prakash Shiksha Samiti,-,Meerut
Ashoka Public School,2131518,"Subhash Road Khurja, Bulandshahar, Uttar Pradesh",203131,5738,244755,-,-,ashokapublicschool@gmail.com,-,2010,A Bhanu,Senior Secondary,Maharaja Sursaini Education Society,-,Bulandshahar
Ashoka Public School,2132089,Nevada Thati Shivrajpur,209205,512,2582374,-,2582374,architsingh.dx@gmail.com,http://ashokapublicschoolkanpur.in/,2013,Shubhi Srivastava,Senior Secondary,Samrat Ashok Shiksha Sansthan,-,Kanpur Nagar
Ashrafia Convent School,2131083,"Vill- Mahul, Post-mahuldistt.- Azamgarh",276325,5460,242324,-,-,ashrafiaconventschool@rediffmail.com,-,1969,Savita Yadav,Senior Secondary,Ashrafia Educational Society,-,Azamgarh
Asian Public School,2131420,"Ahirauli, Ayar, Sindhora Road, Varanasi, Sadar",221001,542,2626007,715454,0542-2290299,premshankarsingh@gmail.com,-,2008,Prem Shankar Singh,Senior Secondary,Asian Educational Society,-,Varanasi
