Ayesha Ali Academy,730109,"Ayesha Ali Academy, Kanipora, Kulgam",192231,-,9005607788,-,-,principal@aa.academy,www.aa.academy,2019,Mr. Mohit Mark,Senior Secondary,Ayesha Ali Padder Foundation,-,Kulgam
Delhi Public School Anantnag,730048,"Nh-1a, Sangam Bijbehara Anantnag (j&k)",192124,79,"01932-234510, 9906609999",27488215,01932-234513,dixitoasis@gmail.com,-,2006,Dr Shashikant Dixit,Senior Secondary,Mars Educational Trust,-,Anantnag
Cambridge International School,730202,"Purkhoo Camp, Domana, Jammu",181206,-,01912604700,-,-,cambinterschool@gmail.com,http://www.cambridgejammu.com,2019,Mr. Vivek Arora,Secondary School,Chander Bhaga Educational Trust,-,Jammu
D. A. V. Collegiate School,730083,"Jammu - Lakhanpur, Lachhipur More, Kathua J&k",184104,1922,7889564605,-,-,davcollegiate@gmail.com,www.davkathua.com,2006,Mrs. Meenakshi,Senior Secondary,D.a.v Educational Charitable Trust,-,Kathua
Brahmrishi Bawra Shanti Vidyapeeth,730070,"Dina Nagar , Dhar Road, Udhampur, J&k",182101,1992,271080,-,1992275455,s.kotwal007@gmail.com,-,1994,Shakuntla Kotwal,Senior Secondary,Vishva Shiksha Niketan (pinjore),-,Udhampur
Delhi Public School,730054,"Manali Road, Choglamsar, Near Itbp, Leh Ladakh, Jammu & Kashmir-194101",194101,-,01982-255458,-,01982-255458,dpsleh@yahoo.com,-,2004,Renu Kapur,Senior Secondary,Maharaja Hari Singh Social And Education,-,Leh
"Delhi Public School Nagbani, Jammu - (West)",730095,-,181206,-,0191-2642873,-,0191-2642872,dpsnagbani@gmail.com,http://www.dpsnagbani.com,2016,-,Secondary School,Maharaja Hari Singh Social & Education Foundation,-,Jammu
"Delhi Public School, Smvdu -Katra",730052,"Smvdu-kakriyal, (katra)",182320,1991,01991285725,-,1991285725,dpskatra@yahoo.com,www.dpskatra.in,2005,Mrs. Vandana Sharma,Senior Secondary,Maharaja Hari Singh Social & Education Foundation,-,Udhampur
"Delhi Public School, Udhampur",730061,"Udhampurnew Bye Pass Road, Rathian, Udhampur -182101",182101,1992,250386,-,01992-250386,dpsudhampur@rediffmail.com,http://www.dpsfamily.org,2008,Yogeshwari Rathore,Senior Secondary,Raj Rani Memorial Trust,-,Udhampur
"Dewan Badrinath Vidya Mandir, Amarvilla",730078,"155, Garden Avenue Talab Tillo P.o.: Vinyak Bazar",180016,191,2554200,-,-,principal.av@dbntrust.in,http://www.dbntrust.com,1963,Praveena Jha,Senior Secondary,Shrimati Dewanini V Badrinath Educational Trust,-,Jammu
Doon International School,730087,Chowadhi,180011,80,"01912104050, 2104051",-,-,info@disjammu.com,http://www.disjammu.com,2015,Mrs.vikesh Kaur,Senior Secondary,National Educational Trust,-,Jammu
Doon International School,730082,"Hokarsar Hmt,srinagar",190012,194,9103155601,-,-,dooninternationalschoolsgr@gmail.com,http://www.doonsrinagar.com,2014,Dr. M. Ramachandran,Senior Secondary,Akbar Educational Trust,-,Srinagar
G.D Goenka Public School Srinagar,730090,Umer Colony Sadarbal,190006,-,9070333490,-,9070103030,principal@gdgoenkasrinagar.com,http://www.gdgoenkasrinagar.com,2015,Mr. Johnson.p.j,Senior Secondary,Al- Habib Educational Trust,-,Srinagar
G. D. Goenka Public School,730055,"Opp. Nagbani Panchayat Ghar, Gajansoo, Marh Road Jammu",181206,191,"2642990,9469214182",2602563152,1912642218,principal@gdgoenkajammu.org,http://www.gdgoenkajammu.org,2008,Mr. Arindam Roy Choudhury,Senior Secondary,Om Parkash Bansal Charitable Trust (regd),-,Jammu
Galaxy Public School,730088,"Sec: E (extn.), Sainik Colony, Jammu",180011,40,01912468452,-,1812468270,binoda@yahoo.com,www.galaxyschooljammu.com,2015,Mrs. Jaspreet Kaur,Secondary School,Glaxy Education Trust,-,Jammu
Heritage School,730040,Chowadi Naga Sector D Sainik Colony Jammu J & K,180011,91,9086767666,-,-,jagachem@rediffmail.com,-,1979,Jagadish Singh Dhami,Senior Secondary,Ladakh Public School Leh,-,Jammu
"Indian Public School(Kidzee), National Highway, Kathua",730080,"Near National Highway, Kathua",184104,-,9419150939,-,1922235503,ipskathuaprincipal@gmail.com,http://ipskathua.org/,2007,Mrs. Charu Andotra,Senior Secondary,Dogra Cultural And Educational Trust,-,Kathua
Holy Presentation Convent School Nh Rajbagh Kathua,730105,Lbs College Complex,184143,-,01922231001,-,1922231001,hpcsrajbagh@gmail.com,-,2013,Mrs.hanna Bharti,Secondary School,Lal Bhadur Shastri Educational Trust,-,Kathua
International Delhi Public School,730089,"Lions Club Lane, Hatli Morh, Kathua,jammu & Kashmir-184102",184102,3454,9622370070,-,-,pathways.international.school@gmail.com,-,2015,Missrashim Kapoor,Secondary School,Sri Sri Parmahansa Yogananda Educational Trust,-,Kathua
International Daily Rising School,730200,"Chowadi, Sainik Colony, Jammu",180011,-,9419131290,-,9419131290,idrsschool@gmail.com,http://www.idrsedu.com,2019,Dr. Atul Hans,Secondary School,Daily Rising Sun Charitable Trust,-,Jammu
International Delhi Public School,730102,"Near Matador Stand , Sunjwan, Jammu",180011,-,09419197283,-,-,adm.idpsjmu@gmail.com,www.idpsjammu.com,2018,Mrs. Randeep Wazir,Senior Secondary,Sai Kripa Educational Trust,-,Jammu
International Delhi Public School,730066,"Gurha Brahamna, Ankhnoor Jammu & Kashmir",181201,192,01924-254911,-,01924-254911,dcmpschoolakhnoor@gmail.com,http://www.dcmpublicschool.com,2008,Mrs.rama Jamwal,Senior Secondary,"Pt Dharam Chand Memorial Educational Society, Teh. Akhnoor, Jammu",-,Jammu
J K Public School,730019,Kunjwani Jammu Jammu & Kashmir,180010,191,2480070,-,-,jkpublicschool@gmail.com,-,1992,Vandana Sharma,Senior Secondary,Jk Educational Society,-,Jammu
J & K Sainik School,780004,"Manasbal P O Safapora , Ganderbal, Distt Kargil Jammu & Kashmir",193504,191,46,48,2458339,rrlj@nde.vsnl.net.in,http://www.pcsjammu.org,1980,Masood-Ul- Hassan-Qureshi,Senior Secondary,J & K Sainik School Society,-,Kargil
J.K.Public School,730086,"P.o. Lacchipur, Barwal Morh, Kathua",184104,1922,01922-264007,-,-,jkpskathua@gmail.com,http://www.jkpskathua.com,2014,Mr. Anil Pathania,Senior Secondary,"Ashoka Educational Training & Research Institute, Krishna Nagar Jammu",-,Kathua
"J&k Police Public School, Miran Sahib, Jammu",730093,"Miran Sahib, Jammu Jammu & Kashmir , 181101",181101,-,01923264926,-,1923264530,jkpps.jammu@nic.in,www.jkpolicepublicschool.com,1976,Mrs. Renuka Guleria,Senior Secondary,Jammu And Kashmir Police Wives Welfare Association (j&k Police Parivar),-,Jammu
"J&k Police Public School, Bemina, Srinagar",730094,"Jammu & Kashmir ,srinagar",-,19000,01942493753,9018261781,-,majid9091@gmail.com,-,-,Mr. Tazim Wahidi,Senior Secondary,-,-,Srinagar
"Jammu Sanskriti School,Kathua",730084,"Nh-1a,behind Bharat College Of Education, Hatli Morh,kathua",184102,-,01922207270,-,1922207271,jammusanskritikth@gmail.com,http://www.jammusanskritischoolkth.com,2015,Mrs. Shuchita Gupta,Senior Secondary,Taran Educational Trust,-,Kathua
Jammu Sanskriti School,730065,"Ismailpur Kothey, Near Sehora, Jammu",181132,-,7298508029,-,01923-266009,rohiniaimajmps@gmail.com,-,2009,Rohini Aima,Senior Secondary,Taran Educational Trust,-,Jammu
Jawahar Navodaya  Vidyalaya,740002,Shahkote Po Pringal (teh Uri) Baramulla Distt Tehvri Jammu & Kashmir,193122,195,210671,37,-,mahen312004@gmail.com,www.jnvbaramulla.in,1986,Mahindra Barasiwal,Senior Secondary,Navodaya Vidyalaya Samiti,-,Baramulla
Jawahar Navodaya Vidyalaya,740016,"Mirhama, Distt. Kulgam, J & K",192231,1931,260077,2437764,-,ASHRAFWANI45@GMAIL.COM,-,1988,Mohammad Ashraf Wani,Secondary School,Navodaya Vidyalaya Samiti,-,Anantnag
Jawahar Navodaya Vidyalaya,740011,Aishmuqam Distt Anantnag Jammu & Kashmir,192129,1936,210514,9419212359,-,dr.ekramsiddiqui@gmail.com,-,1988,Ekramuddeen,Senior Secondary,Navodaya Vidyalaya Samiti,-,Anantnag
Jawahar Navodaya Vidyalaya,740007,Khanpora Distt Budgam Jammu & Kashmir,191111,1951,255540,9622208680,-,ajaydia@rediffmail.com,-,1987,Ajay Kumar Limal,Senior Secondary,Navodaya Vidyalaya Samiti,-,Budgam
Jawahar Navodaya Vidyalaya,740006,Arnora (ghat) Distt Doda Jammu & Kashmir,182202,199,6210951,9622208680,-,arvindk13@gmail.com,-,1986,Arvind Kumar,Senior Secondary,Navodaya Vidyalaya Samiti,-,Doda
Jawahar Navodaya Vidyalaya,740017,"Mari, Distt. Reasi, J & K",182311,1991,201598,9797450020,-,ksjasrotia1965@gmail.com,-,1988,Kulbhushan Singh,Senior Secondary,Navodaya Vidyalaya Samiti,-,Udhampur
Jawahar Navodaya Vidyalaya,740015,"Vpo Gharota, Distt Jammu, J&k-181122",181122,191,2624919,9419229282,-,sharmababuanil59@gmail.com,-,1988,Anil Babu Sharma,Senior Secondary,Navodaya Vidyalaya Samiti,-,Jammu
Jawahar Navodaya Vidyalaya,740010,N U D  P W D Rental Housing Colony Samba Distt Jammu Jammu & Kashmir,184121,1923,219097,9419212359,-,jnv_nud_samba@yahoo.com,-,1987,Sukhraj Kaur,Senior Secondary,Navodaya Vidyalaya Samiti,-,Jammu
Jawahar Navodaya Vidyalaya,740008,Basohli Distt. Kathua Jammu & Kashmir,184201,192,1251670,9622208680,-,snbhagat1963@gmail.com,-,1987,Som Nath,Senior Secondary,Navodaya Vidyalaya Samiti,-,Kathua
Jawahar Navodaya Vidyalaya,740012,Lalab Putushai Kupwara Jammu & Kashmir,193223,195,00000000000,9419212359,-,jnvkup@yahoo.in,-,1982,Mps Solanki,Senior Secondary,Navodaya Vidyalaya Samiti,-,Kupwara
Jawahar Navodaya Vidyalaya,740009,Surankot Distt. Poonch Jammu & Kashmir,185121,1965,230084,7076,-,jnvsurankote1986@gmail.com,-,1987,Zaffar Iqbal Qureshi,Senior Secondary,N.v.s.,-,Poonch
Jawahar Navodaya Vidyalaya,740003,Leh Ladakh Jammu & Kashmir,194101,5263,2536,536,-,-,-,1986,Mr V S Sharma,Senior Secondary,Navodaya Vidyalaya Samiti,-,Leh
Jawahar Navodaya Vidyalaya,740001,Aglar Pulwama Jammu & Kashmir,192305,193,264566,37,-,a.hamidjnvt@gmail.com,-,1986,Abdul Hamid,Senior Secondary,Navodaya Vidyalaya Samiti,-,Pulwama
Jawahar Navodaya Vidyalaya,740005,Kotranka Distt Rajouri Jammu & Kashmir,185136,8656,0000000,9622208680,-,mramkesh564@gmail.com,-,1987,Ramkesh Meena,Senior Secondary,Navodaya Vidyalaya Samiti,-,Rajouri
Jawahar Navodaya Vidyalaya,740014,Gander Bal Distt. Srinagar Hatabara Jammu & Kashmir,192101,194,2102039,2437764,-,zahoor010@gmail.com,-,1988,Zahoor Ahmed Bhat,Senior Secondary,Navodaya Vidyalaya Samiti,-,Srinagar
Jawahar Navodaya Vidyalaya,740004,Rakh Jaganoo Distt Udhampur Jammu & Kashmir,182124,199,2244437,86139,-,ashokkumar21031961@gmail.com,-,1986,Ashok Kumar,Senior Secondary,Navodaya Vidyalaya Samiti,-,Udhampur
Jawahar Navodaya Vidyalaya Kishtwar,740100,"Jawahar Navodaya Vidyalaya, N.h.p.c Colony Shalimar, City & Distt. Kishtwar (j&k)-182204",182204,-,01995261455,-,-,jnvkishtwar@gmail.com,www.jnvkishtwar.in,2018,Mr. Roshan Lal,Secondary School,Ministry Of Human Resource Development,-,Kishtwar
Jawahar Navodaya Vidyalaya Nardi Bala (Akhno),740018,"Nardi Bala, Akhno, Jammu-ii, Jammu & Kashmir-181201akhno,jammu & Kashmir ,jammu,181201",-,-,-,-,-,-,-,-,-,Secondary School,-,-,Jammu
"Jawahar Navodaya Vidyalaya, Distt. Ramban J&k",740020,"Jawahar Navodaya Vidyalaya, Ward No. 03, Batote, District- Ramban, J&k - 182143",182143,1476,9149886280,-,-,jnvramban@gmail.com,https://navodaya.gov.in/nvs/nvs-school/ramban/en/h,2019,Mr. Aman Chand,Secondary School,Navodaya Vidyalaya Samiti,-,Ramban
Jawahar Navodaya Vidyalaya Sankoo,740013,Kargil V P O Sankoo Teh &Distt Kargil Jammu & Kashmir,194105,1667,2342,2395,-,-,-,1988,Kaneez Fatima,Senior Secondary,Nvs,-,Kargil
Jodha Mal Public School,730038,"Channi Himmat, Jammu Bye Pass Road Jammu (j&k)",180011,191,2466092,-,-,principaljodhamal@gmail.com,-,1979,Mr.deep Khare,Senior Secondary,Sanskar Bharti Trust,-,Jammu
K C International School,730043,Akhnoor Road Paloura Jammu J & K,180002,191,"2506230, 2506230",-,-,principal.kcinternationalschool@gmail.com,-,2006,Maya Mishra,Senior Secondary,Balaji Venkateshwara Edu Society,-,Jammu
K C Gurukul Public School,730049,"Jakhar , Udhampur",185203,199,9622922177,550909,0191-2548754,omsaisagar909@gmail.com,http://www.yahoo.com,2004,Sagar Banerjee,Senior Secondary,K C Gurukul,-,Udhampur
Jnv Pulwama,740019,Village Nownagri Tahab,192301,-,6005388983,-,-,jnvpulwama2020@gmail.com,www.jnvpulwama.org.in,2019,Mr. Mohammed Akram Ganiee,Secondary School,Nvs,-,Pulwama
"Kc Gurukul Public School Paloura, Jammu",730056,Kc Gurukul Public School Ho 1b.c. Road Jammu,180002,191,2501509,-,-,kcgurukuljmu@gmail.com,-,2004,Miss Mamta Sharma,Senior Secondary,Kc Gurukul,-,Jammu
K C Public School,730026,Akhnoor Road Jammu Jammu & Kashmir,181205,191,01912552204,-,161281634,principal@kcpublicschool.org,www.kcpublicschool.org,1997,Mr. Amarendra Kumar Mishra,Senior Secondary,K.c. Educational Society,-,Jammu
Kartar Public School,730064,"Nh-1a, Barnoti, Distt Kathua, Jammu & Kashmir",184341,1922,231039,-,01922-231039,kpskathua@yahoo.com,-,2009,Manjula Dogra,Senior Secondary,Kartar Educational Trust,-,Kathua
Kendriya Vidyalaya,700027,Brakpara Anantnag Jammu & Kashmir,192101,193,214489,276,-,kv_ang@rediffmail.com,-,1986,Shyam Lal Yadav,Secondary School,Kendriya Vidyalaya Sangathan,-,Anantnag
Kendriya Vidyalaya,700032,Pahalgam Distt Anantanag J&k,192126,193,243156,276,-,brkishorkv@gmail.com,-,1986,B R Kishor,Secondary School,Kendriya Vidyalaya Sangathan,-,Anantnag
Kendriya Vidyalaya,700025,Nhpc Gingal (uri) Po Mohra Baramulla Jammu & Kashmir,193122,1956,253224,3736496,2580425,sstakkar1957@gmail.com,-,1986,Sardar Singh Takkar,Senior Secondary,K V S,-,Baramulla
Kendriya Vidyalaya,700033,"Gulmarg, (at Tangmarg), Distt. Baramulla, J & K",193402,1954,211687,3001316,-,saitours@satyam.net.in,-,1986,Sh Amit Raizada,Secondary School,Kendriya Vidyalaya Sangathan,-,Baramulla
Kendriya Vidyalaya,700013,Border Security Force Bandipur Baramulla Distt Jammu & Kashmir,193502,1957,225540,BSF 4,-,bandipurkv@gmail.com,-,1981,K K Kherra,Secondary School,Kendriya Vidyalaya Sangathan,-,Baramulla
Kendriya Vidyalaya,700036,"Aminoo, Kulgam Jammu & Kashmir",400088,1931,260104,8491013662,-,kdeep0195@gmail.com,-,1987,Deep Kumar,Secondary School,Kendriya Vidyalaya Sangathan,-,Jammu
Kendriya Vidyalaya,700029,"Bhadarwah, Distt Doda, J&k",182221,1997,245187,-,-,kvbhadarwah@gmail.com,-,1986,Anish Ahmad Ic,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Doda
Kendriya Vidyalaya,700038,"Jourian, Jammu & Kashmir-181 202",798601,124,2015927,-,-,-,-,1993,-,Secondary School,Navodaya Vidyalaya Samiti,-,Jammu
Kendriya Vidyalaya,700008,Bantalab C R P F Campus Jammu Jammu & Kashmir,181123,191,2592007,-,2594275,vsanphy@gmail.com,http://www.kvbantalab.org,1976,V Santhosh Kumar,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Jammu
Kendriya Vidyalaya,700022,"Jindrah P.o. Kanyalaya Distt. Jammu, Jammu & Kashmir",180003,191,2661141,463,2580425,kvjindrah@gmail.com,www.kvjindrah.com,1986,Ishpal Singh,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Jammu
Kendriya Vidyalaya,700023,"Kaluchak At Sunjuwan, Jammu P O. Sainik Colony Jammu & Kashmir",180010,191,2462357,2256,2580425,manishtulijnv@gmail.com,www.kvjindrah.com,1952,Manish Tuli,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Jammu
Kendriya Vidyalaya,700020,"Damana Lale De Bagh P.o. Village Sangrampur Teh. & Distt.- Jammu, Jammu & Kashmir",180002,191,2605970,397,-,crbhagat8@gmail.com,-,1987,C R Bhagat,Secondary School,Kendriya Vidyalaya Sangathan,-,Jammu
Kendriya Vidyalaya,700016,"Miran Sahib Jammu Distt, Jammu & Kashmir",181101,1923,263260,397,-,agimonalex@yahoo.co.in,-,1983,Agimon A Chellamcott,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Jammu
Kendriya Vidyalaya,700010,"Nagrota, Distt Jammu, Jammu & Kashmir",181221,191,2673837,383563,-,anuj8709@gmail.com,-,1979,Anuj Kumar,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Jammu
Kendriya Vidyalaya,700011,Lakhanpur Distt Kathua Jammu & Kashmir,184152,1922,285123,3,-,kvlakhanpur@yahoo.co.in,-,1981,D R Patel,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Kathua
Kendriya Vidyalaya,700028,"Kargil, At Trespone Distt. Kargil (Ladakh)",194103,1985,257048,276,-,principal_637@kvschool.com,-,1986,Sh S. P. Ram,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Kargil
Kendriya Vidyalaya,700015,"Dul-hasti Project Kishtwar Jammu Distt., Jammu & Kashmir",182204,1995,259846,550,2580425,kwlsng57@gmail.com,www.kvkishtwar.com,1985,Kewal Singh,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Kishtwar
Kendriya Vidyalaya,700034,Nubra (Diskit) Distt Leh(Ladakh) J & K,194401,1980,220331,-,-,-,-,-,Sh Rahul Singh,Secondary School,-,-,Leh
Kendriya Vidyalaya,700014,Leh (Ladakh) Jammu & Kashmir,194101,177,397,397,-,balraj@del2.vsnl.net.in,-,1983,Dp Pushkarna,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Leh
Kendriya Vidyalaya,700021,"Afs, Awantipur, C/o 56 Apo, Distt Pulwama, J&k",192122,1933,286909,276,-,ramkdhanak@gmail.com,-,1986,Ram Kumar Dhanak,Secondary School,Kendriya Vidyalaya Sangathan,-,Pulwama
Kendriya Vidyalaya,700012,B S F Campus Rajouri Jammu & Kashmir,185131,1962,263228,531,-,KVRajouri09@gmail.com,www.kvrajouri.in,1980,Ajit Singh Meena,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Rajouri
