Good Shepherd English School,2930006,"No.15, Melakasakudy,nedungadu Commune,karaikal.",609603,4368,292629,2525555,04368-227686,jjjjoythomas@gmail.com,http://www.gseschool.org,2001,Joy Josephine,Senior Secondary,Gnana Bella Educational Trust,-,Karaikal
Holy Flowers Higher Secondary School,2930022,"Madukarai Main Road, Kariyamanickam,",605106,-,0413 2699709,-,-,holyflowereducation@gmail.com,http://www.holyflowersedutrust.com,2015,Mr.r. Rajasekaran,Secondary School,Holy Flowers Educational & Charitable Trust,-,Puducherry
Jawahar Navodaya Vidyalaya,2940002,Bharathiar Road  Varichikudi P.o Varichikudi Post Karaikkal Pondicherry,609609,4368,265406,266213,266213,phmjoy@gmail.com,http://www.jnvkaraikal.go,1988,Helen Mary P,Senior Secondary,Navodaya Vidyalaya Samiti,-,Karaikal
Jawahar Navodaya Vidyalaya,2940003,Mahe Pandakkal Po Pondicherry,673310,490,2358390,2358390,2358390,rathnanko@yahoo.com,-,1988,Rathnakaran K O,Senior Secondary,Navodaya Vidyalaya Samiti,-,Mahe
Kendriya Vidyalaya,2900004,"Agraharam Street, Kovil Pathu, Distt. Karaikal, Puducherry",609602,4368,238955,9442525283,-,seenivp62@gmail.com,-,1974,Seenivasan,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Karaikal
Jawahar Navodaya Vidyalaya,2940001,Mathur Road Peria Kalapet Pondicherry,605014,413,"2655133, 655426",655426,-,venkatbv@gmail.com,-,1986,B  Venkateswaran,Senior Secondary,Navodaya Vidyalaya Samiti,-,Puducherry
Kendriya Vidyalaya,2900003,"Mahe, Chembra, P.o. Paral, Mahe, Puducherry",670671,490,2337966,4132655745,-,rajappanmn@gmail.com,-,1987,Rajappan M N,Secondary School,Kendriya Vidyalaya Sangathan,-,Mahe
Kendriya Vidyalaya No 1,2900001,Jipmer Campus Puducherry 605 006,605006,413,"2272457, 372346",372346,-,pbs786@gmail.com,-,1968,P Balasubramanian,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Puducherry
Kendriya Vidyalaya No 2,2900002,"Pondicherry University Campus Kalapet,  Puducherry-605014",605014,413,"2655745, EX-406",4132655745,2655092,pudayasooriyan@gmail.com,http://www.kvno2pondy.org,1987,Udayasooriyan P,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Puducherry
Maharishi Vidya Mandir,2930084,"368, Ii Floor, Anna Salai, Mullodai",607402,-,0413-2615043,-,-,mvmpondy@gmail.com,http://www.mvmpondy.com,-,N Madhusudan,Secondary School,Sri Ganesh Educational Trust,-,Puducherry
Maruthi Matriculation Higher Secondary School,2930027,"No:1, Maruthi Nagar, Edayanchavady Road, Karuvadikuppam, Lawspet, Puducherry - 08",605008,-,04132199198,-,-,maruthischool99@yahoo.in,http://www.maruthischool.org,2002,Mrs. J.saratha,Senior Secondary,Maruthi Charitable And Educational Trust,-,Puducherry
Ongc Public School,2930001,Neravy Karai Kal Pondicherry,609604,4368,"238577, 238578",9444588525,-,principalongcps@gmail.com,www.ongcpublicschool.org,2000,N Swaminathan,Senior Secondary,Ongc Edn Society,-,Karaikal
Petit Seminaire Cbse School,2930033,"Dr. M.g.r. Nagar,moolakulam,puducherry - 605 010.",605010,-,04132966778,-,-,petitcbse@gmail.com,http://www.petitcbse.com,2019,Mr. Pascal Raj. R,Middle Class,Le Conseil Dadministration De L Archidiocese De Pondichery,-,Puducherry
Sairam Vidyalaya,2930010,"Villiyanur - Koodapakkam Mainroad, Ulavaikkal,",605502,-,04132661557,-,4132660774,sairam.pny@sairamschool.edu.in,http://www.sairamschool.edu.in,2013,Mrs. Sudha.n,Senior Secondary,Sapthagiri Educational Trust,-,Puducherry
Shree Bharath Vidyaashram,2930024,"Osudu Lake, Agaram, Puducherry.",605502,-,04132970711,-,4132970711,sbv321654@gmail.com,http://www.sbvcbse.in,2018,Mrs. Treesa .c.j,Senior Secondary,Sri Lakshmi Ammal Educational Trust,-,Puducherry
Sri Annai Raani Convent Hr. Sec. School,2930029,"11, Convent Street, Katterikuppam, Puducherry",605502,-,9443534370,-,-,nkandane@gmail.com,http://www.annairaanieducation.org,1994,Mrs. S. Sivagamy,Secondary School,Sri Annai Raani Convent Educational Society,-,Puducherry
Mahalashmi School,2930009,"No. 1, Karikal Main Road, Keezhavahjore",611002,-,9840737810,-,4423631414,mahalashmina1315@gmail.com,www.mvmvanjore.wordpress.com,1997,Mr. Surulinathan.r.,Senior Secondary,Mahalashmi Kunjithapatham Educational And Charitable Trust,-,Karaikal
St. Joseph Of Cluny School - Cbse,2930018,Thirukanchi Road,605110,413,04132666702,-,-,sjclunypondycbse@gmail.com,-,2015,Miss Jaise John,Senior Secondary,The Educational Institute Of The Sisters Of St. Joseph Of Cluny,-,Puducherry
Stansford International Hr. Sec. School,2930016,"Pitchaveeranpet, Moolakulam",605010,413,2294444,-,-,stansfordinternationalschool@yahoo.co.in,http://www.stansfordinternationalschool.com,2016,Mrs. G.usharani,Senior Secondary,Sam Paul Educational Trust,-,Puducherry
Jawahar Navodaya Vidyalaya,2940004,Mettakur Yanam - 533 464 Ut Of Pondicherry,284403,-,2405,40231,-,-,-,1988,B. Sudhakara Reddy,Secondary School,Navodaya Vidyalaya Samiti,-,Puducherry
The Study,2930004,"64-66, Mathur Road, Distt Pondicherry, Pondicherry-605014kalapet",605014,413,2655355,-,-,alicekisku@hotmail.com,-,2005,Alice Kisku,Senior Secondary,Dr. K.m. Cherian Educational Society,-,Puducherry
Universal Academy High School,2930013,T.r.pattinam Main Road,609604,4368,238926,-,-,ragukavi03@gmail.com,http://universalacademykkl.com/,2013,Ragupathy,Senior Secondary,Universal Foundation,-,Puducherry
Vaasavi International School,2930021,"No:401 , M.g Road , Muthialpet , Puducherry - 03",605003,-,04132343344,-,-,vaasavicbse@gmail.com,www.vaasavicbse.in,2012,Mr. M Marimuthu,Secondary School,Puducherry Arya Vysya Educational Trust,-,Puducherry
Vivekanandha School,2930011,"Gopalankadai Road, Iyyankuttipalayam, Puducherry.",605009,413,2295657,-,-,vivekanandhacbse@gmail.com,http://www.vivekanandhacbseschool.com,2014,Mrs. Janaki. V,Senior Secondary,Vivekanandha Educational Society,-,Puducherry
Vivekanandha Vidyalaya,2930023,"Sellaperumalpet,lawspet,puducherry - 605 008.",605008,-,04132251246,-,-,vivekanandhavidyalaya@gmail.com,-,2017,Mrs. Subulakshmi G,Secondary School,Vivekanandha Educational Society,-,Puducherry
