Govt High School,2620072,Karsan Chandigarh,160023,172,2679020,643350,-,mohinderpremchd@gmail.com,-,1978,Prem Kaur,Secondary School,Delhi   Administration,-,Chandigarh(ut)
Govt High School,2620064,Sector-40a Chandigarh,160036,172,2677008,-,-,shivshiva512@gmail.com,-,1977,Mohinder Kumar Sharma,Secondary School,Brothers Of Saint Gabriel,-,Chandigarh(ut)
Govt High School,2620097,"Indira Colony, Manimajara, Chandigarh",160101,172,2737099,-,-,shashikumarattri@gmail.com,-,-,Shashi Kumar,Secondary School,-,-,Chandigarh(ut)
Govt High School,2620045,Behlana Chandigarh,160105,172,2679001,7076,-,-,-,1966,Darshana Kumari,Senior Secondary,Govt.,-,Chandigarh(ut)
Govt High School,2620029,Hallomajra Chandigarh,160002,172,2679021,-,-,ghshallomajra@rediffmail.com,-,1979,Sadhu Ram,Secondary School,Dir. Of Edn.,-,Chandigarh(ut)
Govt High School,2620046,Sarangpur Chandigarh,160,172,2789102,7076,-,hsbhatti73@gmail.com,-,1853,Harmail Singh Bhatti,Secondary School,Chandigarh Administration,-,Chandigarh(ut)
Govt High School,2620030,Lahora Chandigarh,244501,172,2789202,-,-,-,-,1993,Kiran Bala,Senior Secondary,Govt.,-,Chandigarh(ut)
Govt High School,2620054,Sector 30a Chandigarh,160,172,2679004,9818435476,-,hkarora1078@gmail.com,-,1972,Harjinder Kaur,Secondary School,U T Chandigarh Government,-,Chandigarh(ut)
Govt High School,2620009,Sect-19d Chandigarh,160019,-,2700019,-,-,-,-,1961,Mr. Sanjay Kumar Walia,Secondary School,"Education Department, Ut, Chandigarh",-,Chandigarh(ut)
Govt High School,2620005,Sector-25 Chandigarh,160014,-,545312,21825,-,-,-,1961,Mrs Chander Kanta,Secondary School,Govt. Of Chandigarh,-,Chandigarh(ut)
Govt High School,2620004,Sector 11a Chandigarh,160011,172,2740623,21825,-,ghssector11@gmail.com,-,1957,Satpal Singh,Secondary School,Chandigarh Administration Ut,-,Chandigarh(ut)
Govt High School,2620068,Sect -32 D Chandigarh,160047,172,2676017,665790,-,-,-,1978,Ram Kumar,Secondary School,D P I,-,Chandigarh(ut)
Govt High School,2620070,Sector 46 Chandigarh,-,172,2678027,-,-,-,-,-,Tejvinder Kaur,Secondary School,-,-,Chandigarh(ut)
Govt High School,2620040,Sect-29-b Chandigarh,160020,172,2679012,xxxxxxx,-,ghs29-chd@nic.in,-,1978,Swayamber Dutt,Secondary School,Govt Of India,-,Chandigarh(ut)
Govt High School,2620020,Sect-28c Chandigarh,160020,172,2679017,-,-,sethisunita87@gmail.com,-,-,Sunita Sethi,Secondary School,Chandigarh Administration,-,Chandigarh(ut)
Govt High School,2620078,Daria Chandigarh,764048,172,2679019,-,-,ghsdaria@yahoo.co.in,-,1988,Vimal Chadha,Secondary School,Navodaya Vidyalaya Samiti,-,Chandigarh(ut)
Govt High School,2620066,Sector 47 A Chandigarh,160,172,2632154,665790,-,-,-,1978,Ravinder Kaur,Secondary School,D P I,-,Chandigarh(ut)
Govt High School,2620073,Colony No 4 Industrial Area Chandigarh,160,172,2679022,-,-,sarbinder3077@gmail.com,-,1978,Sarbinder Kaur,Secondary School,Navodaya Vidyalaya Samiti,-,Chandigarh(ut)
Govt High School,2620061,Sect 38b Chandigarh,160,172,2677003,-,-,nirmalbalwinder@gmail.com,-,1986,Nirmal Singh,Secondary School,D P I,-,Chandigarh(ut)
Govt High School,2620047,Sect 24 A Chandigarh,160,172,2700112,694183,-,govt24@gmail.com,-,1853,Inderjit Singh,Secondary School,Chandigarh Administration,-,Chandigarh(ut)
Govt High School,2620041,Khajheri V P O Badheri Chandigarh,160,172,2676038,7076,-,ghskajheri@ymail.com,-,1972,Sunita Kandwal,Secondary School,Chandigarh Administration,-,Chandigarh(ut)
Govt High School,2620042,Sect-35d Chandigarh,160035,172,2676039,7076,-,-,-,1976,Kulwant Kaur,Secondary School,Chandigarh Administration,-,Chandigarh(ut)
Govt High School,2620044,Dadu Majra Chandigarh,160,172,2617003,7076,-,ghsdm.chd@gmail.com,-,1960,Madan Lal Kashyap,Secondary School,U T Chandigarh,-,Chandigarh(ut)
Govt High School,2620093,"Sect. 54, Chandigarh",262122,172,2271054,-,-,baljeetkaur.kaur09@gmail.com,-,1990,Baljit Kaur,Secondary School,St Alphansu Catholic Edu Soc,-,Chandigarh(ut)
Govt High School,2620092,"Sect 52, Chandigarh",160061,172,2682291,26894095,-,satyaprakash2198@gmail.com,-,-,Satya Prakash Semwal,Secondary School,Delhi Admn Delhi,-,Chandigarh(ut)
Govt High School,2620039,Vill Khuda Alisher P O Nada Chandigarh,160,172,2757000,-,-,gssskas@gmail.com,-,1964,Jasminder Kaur,Senior Secondary,Chandigarh Administration,-,Chandigarh(ut)
Govt High School,2620089,Maloya Colony. Chandigarh,160014,172,2643777,9915171041,-,gmsmaloyacolony@rediffmail.com,-,1938,Supinder Singh,Secondary School,"S D Sabha, Chandigarh",-,Chandigarh(ut)
Govt High School,2620032,"V & P O Badheri Sector 41 Badheri,chandigarh",160,172,2677012,33220,-,gmhs41d-chd@nic.in,mail.nic.in,1991,Sanjeev Arora,Secondary School,D.p.i,-,Chandigarh(ut)
Govt High School (A Smart School),2620088,"Sec. 50b, Chandigarh",744206,172,2678042,9417088210,-,ghssmart50chd@gmail.com,-,1961,Jasbir Kaur,Secondary School,-,-,Chandigarh(ut)
Govt Model High School,2620090,"Village Khudda Jassu, Chandigarh",751022,172,2789339,9855724234,-,harjitgrewal85@yahoo.com,-,1991,Harjit Kaur,Secondary School,Navodaya Vidyalaya Samiti,-,Chandigarh(ut)
Govt Model High School,2620049,Sect 38d Chandigarh,160,172,2677002,20620,-,-,-,1981,Surinder Kumar,Secondary School,Education Deptt. Chandigarh Admn.,-,Chandigarh(ut)
Govt Model High School,2620048,Sect-37d Chandigarh,160023,172,2677007,40231,-,gmhs37d-chd@nic.in,-,1987,Suman Bala,Secondary School,Govt.,-,Chandigarh(ut)
Govt Model High School,2620001,Sector 7 Chandigarh,160019,172,2750631,-,-,Kaursukhwant11@gmail.com,-,1954,Sukhwant Kaur,Secondary School,Dpi,-,Chandigarh(ut)
Govt Model High School,2620021,Sector-41 A Chandigarh Pin No. 160036,160036,3192,0172-2677011,9646999170,-,gmhs41a-chd@nic.in,mail.nic.in,1986,Mrs. Sunita Mannan,Secondary School,Govt,-,Chandigarh(ut)
Govt Model High School,2620016,Sect-22c Chandigarh,160022,172,2700096,-,-,gmhs22c_chd@yahoo.co.in,-,1977,Inderjit,Secondary School,Chandigarh Administration,-,Chandigarh(ut)
Govt Model High School,2620062,Sector 26 Chandigarh,160,172,2750000,234521,2358390,gmhs26plchd@gmail.com,-,1987,Renu Paul,Secondary School,D P I Changdigarh,-,Chandigarh(ut)
Govt Model High School,2620031,Mani Majra Chandigarh,160101,172,2751003,43640,226651,secondofficerkatar@gmail.com,-,1979,Vinod Gupta,Secondary School,Government,-,Chandigarh(ut)
Govt Model High School,2620051,Sector-34-c Chandigarh,160031,172,2676003,-,-,aroma123@yahoo.com,-,1981,Aroma Dhillon,Secondary School,Chandigarh Administration,-,Chandigarh(ut)
Govt Model High School,2620059,"Sector - 31-c,  Chandigarh",160,172,2679038,22458,3812342572,ramesh.sarpal1@gmail.com,www.gmhs31.com,1987,Ramesh Kumar,Secondary School,D A V College Managing Committee Ne,-,Chandigarh(ut)
Govt Model High School,2620057,Sect 43 - A Chandigarh,160,172,"2676020, 607061",-,-,gmhs.43@gmail.com,-,1987,Parminder Kaur Grewal,Secondary School,Chandigarh Administration,-,Chandigarh(ut)
Govt Model High School,2620037,Sector-36d Chandigarh,160023,172,2676014,9855724234,-,gmhs36@gmail.com,-,1991,Rakesh Sood,Secondary School,Navodaya Vidyalaya Samiti,-,Chandigarh(ut)
Govt Model High School,2620065,Sector 44 B Chandigarh,160,172,2676041,665790,-,principalasha17@gmail.com,-,1987,Asha Rani,Senior Secondary,D P I,-,Chandigarh(ut)
Govt Model High School,2620063,Sect-29a Chandigarh,160029,172,2679018,9988062622,-,gmhs29chd@gmail.com,www.gmhs29a.in,1992,Rajesh Kumar Ranchan,Secondary School,D.p.i,-,Chandigarh(ut)
Govt Model High School,2620075,Sector 42 Chandigarh,160,172,2676042,713507,-,bandanaverma21@gmail.com,-,1978,Bandana Puri,Secondary School,Chandigarh Administration,-,Chandigarh(ut)
Govt Model High School,2620080,Sector 39-c Chandigarh,795113,172,2677006,2613,-,gmhs_39@yahoo.com,-,1988,Madhu Rama,Senior Secondary,Andaman And Nicobar Administration,-,Chandigarh(ut)
Govt Model High School,2620079,Sector 25 Chandigarh,160,172,2728255,-,-,kaalia.neena@gmail.com,-,1978,Neena  Kalia  Ddo,Secondary School,-,-,Chandigarh(ut)
Govt Model High School,2620077,Sect 12 Chandigarh,764048,172,2740616,-,-,gmhss12@gmail.com,-,1988,Prem Kumari,Secondary School,Navodaya Vidyalaya Samiti,-,Chandigarh(ut)
Govt Model High School,2620074,Sector 26 B D Colony Chandigarh,160019,172,792608,-,-,-,-,-,Mrs Saroj Verma,Secondary School,-,-,Chandigarh(ut)
Govt Model High School,2620096,"Sec-45 C, Chandigarh",160047,172,2601392,-,-,gmhs45c@gmail.com,-,-,Indra Bniwal,Secondary School,-,-,Chandigarh(ut)
Govt Model High School-1,2620095,"Dhanas, U.t., Chandigarh",-,172,2680805,9888615692,-,bharti15leo@gmail.com,-,-,Bharti Sharma,Secondary School,-,-,Chandigarh(ut)
Govt Model School,2620050,Sect 28 D Chandigarh,160023,172,2679015,40231,-,gmhs28d@gmail.com,-,1987,Rakesh Sood,Senior Secondary,Ut Chandigarh Admn.,-,Chandigarh(ut)
Govt Model Sr  Sec School,2620043,Sector-47 D Chandigarh,160003,172,2678056,-,-,gmsss47-chd@nic.in,-,1985,Renu Puri,Senior Secondary,Govt.,-,Chandigarh(ut)
Govt Model Sr School,2620022,Sect 32-c Chandigarh,160047,172,"2676004, 548759",33220,-,ranjnakhosla412@gmail.com,-,1978,Ranjna Khosla,Senior Secondary,Chandigarh Administration,-,Chandigarh(ut)
Govt Model Sr Sec School,2620015,Sect-22a Chandigarh,160022,172,2700082,-,-,-,-,1977,Promila Kumari Sharma,Senior Secondary,Chandigarh Administration,-,Chandigarh(ut)
Govt Model Sr Sec School,2620017,Sector-23 A Chandigarh,160023,172,2700009,-,-,gmsss23chd@gmail.com,-,1995,Sanjay Kumar Walia,Senior Secondary,Chandigarh Administration,-,Chandigarh(ut)
Govt Model Sr Sec School,2620069,Manimajra Chandigarh,160101,172,2738424,-,-,mhcmanimajra@yahoo.co.in,-,1990,Rajesh Kumar,Senior Secondary,Navodaya Vidyalaya Samiti,-,Chandigarh(ut)
Govt Model Sr Sec School,2620019,Sect 27c Chandigarh,160019,172,2679014,-,-,sunitasingh27c@gmail.com,-,-,Sunita Singh,Senior Secondary,Chandigarh Administration,-,Chandigarh(ut)
Govt Model Sr Sec School,2620007,Sect 16 Chandigarh,160016,172,2700186,23593,-,neetasandhu@gmail.com,-,1954,Neeta Sandhu,Senior Secondary,Govt. U T Admn.,-,Chandigarh(ut)
Govt Model Sr Sec School,2620010,Sect-19c Chandigarh,160019,172,2700259,-,-,ravinderkaur1622@gmail.com,-,1974,Ravinder Kaur,Senior Secondary,Govt Of Chandigarh,-,Chandigarh(ut)
Govt Model Sr Sec School,2620024,Sector-37b Chandigarh,160010,172,"2677005, 692365",33220,-,gmsss37b@rediffmail.com,-,1977,Harmeet Kaur,Senior Secondary,Dpi,-,Chandigarh(ut)
Govt Model Sr Sec School,2620003,Sector 10 A Chandigarh,160010,172,2740146,21825,-,harbir13@gmail.com,-,1961,Harbir Singh Anand,Senior Secondary,U T Administration,-,Chandigarh(ut)
Govt Model Sr Sec School,2620023,Sector-35 D Chandigarh,160035,172,2676006,26506,-,-,-,1971,Ravinder Kaur,Senior Secondary,Chandigarh Administration U T Govt,-,Chandigarh(ut)
Govt Model Sr Sec School,2620052,Sector-46 D Chandigarh,160,172,2678515,224434,2632802,sudeshraghavsingh57@gmail.com,www.gmsss46d.in,1986,Sudesh Raghav,Senior Secondary,U T Administration,-,Chandigarh(ut)
Govt Model Sr Sec School,2620058,Sector 40 Chandigarh,160,172,2677001,-,-,gmsss40b@gmail.com,-,1987,Amarjit Kaur,Senior Secondary,Yashwanti Lal Ji Educational Society,-,Chandigarh(ut)
Govt Model Sr Sec School,2620060,Sector 33d Chandigarh,160047,172,2676022,-,-,indrabeniwwal@gmail.com,-,1987,Indra Beniwal,Senior Secondary,D P I,-,Chandigarh(ut)
Govt Model Sr Sec School,2620013,Sector-21 A Chandigarh,160022,172,2700101,545209,9679584608,gmsss21-chd@nic.in,-,1977,Mrs. Sukhpal,Senior Secondary,D P I,-,Chandigarh(ut)
Govt Model Sr. Sec. School,2620081,Sarangpur Ut Chandigarh,160014,172,6505057,-,-,gmsss.sarangpur@gmail.com,-,1938,Indermohan Kaur,Senior Secondary,Navodaya Vidyalaya Samiti,-,Chandigarh(ut)
Govt Model Sr. Sec. School,2620014,Sect-20 D Chandigarh,160020,172,2700108,-,-,meenakapoor4151@gmail.com,-,1974,Meena,Senior Secondary,Chandigarh Administration,-,Chandigarh(ut)
Govt Secondary High School,2620028,Malaya Chandigarh,160101,172,2617002,-,-,gsssmaloya@gmail.com,-,1979,Kamlesh,Senior Secondary,D.p.i,-,Chandigarh(ut)
Govt Sr Sec School,2620055,Mauli P.o. Raipur Kalan Chandigarh,160,172,2751000,9888054751,-,ghsmauli@gmail.com,-,1954,Sunita Rani,Senior Secondary,Chandigarh Administration,-,Chandigarh(ut)
Govt Sr Sec School,2620006,Sector-15c Chandigarh,160016,172,2700164,-,-,gsss15c@yahoo.in,-,1977,Neena Kalia,Senior Secondary,Chandigarh Admn,-,Chandigarh(ut)
Govt Sr Sec School,2620025,Dadu Majra Colony Sector 38 W Chandigarh,160023,172,2617001,-,-,gsss38west@yahoo.in,-,1979,Chitranjan Singh,Senior Secondary,Education Dept. U T Chandigarh,-,Chandigarh(ut)
Govt Sr Sec School,2620011,Sector-20 D Chandigarh,160020,172,2700086,-,-,gmhs20-chd@nic.in,-,1977,Usha Kiran,Senior Secondary,Chandigarh Education Deptt.,-,Chandigarh(ut)
Govt Sr Sec School,2620036,Dhanas Chandigarh,160,172,2677009,-,-,ns_1958@yahoo.in,-,1983,Nirmal Singh,Senior Secondary,U T Administration,-,Chandigarh(ut)
Govt Sr Sec School,2620076,Raipur Khurd Chandigarh,160003,172,2679024,-,-,edu.gsssrk@gmail.com,edu.gsssrk.com.in,1988,Manjit Kaur,Senior Secondary,Education Department Chandigarh,-,Chandigarh(ut)
Govt Sr Sec School,2620026,Sector 45-a Chandigarh,160019,172,2676028,25522768,-,rajeevpatiala@gmail.com,-,1986,Rajeev Kumar,Senior Secondary,D.p.i Chandigarh,-,Chandigarh(ut)
Govt Sr Sec School,2620027,Manimajra Town Chandigarh,160101,172,2751002,33220,-,ramnik536@yahoo.co.in,-,1986,Ramnik Kaur,Senior Secondary,Govt.,-,Chandigarh(ut)
Govt Sr Sec School,2620038,New Building Sect 37 C Chandigarh,160031,172,2677004,xxxxxxx,-,principalgmsss37d@gmail.com,-,1978,Inderbir Kaur,Senior Secondary,Govt Of India,-,Chandigarh(ut)
Govt Sr Sec School,2620035,Karsan Ramdarbar Colony Phase Ii Chandigarh,160031,172,2679008,xxxxxxx,-,gmsss.karsan.chd@gmail.com,-,1956,Neena Sharma,Senior Secondary,Govt.,-,Chandigarh(ut)
Govt Sr Sec School,2620034,Sector-26 T M Chandigarh,160026,172,2790210,XXXXXXX,-,gmsss26tm@gmail.com,-,1972,Veena Kapur,Senior Secondary,N V S,-,Chandigarh(ut)
Govt. High School,2620087,"Sector-53, Chandigarh",143109,172,2637613,9417142550,-,kuldeepmohali53@gmail.com,-,2009,Kuldeep Kaur,Secondary School,Vidyalaya Management Committee,-,Chandigarh(ut)
Govt. Model High School,2620099,"Sect-49,d, Chandigarh-160047",-,-,-,-,-,-,-,-,-,Secondary School,-,-,Chandigarh(ut)
Govt. Model High School,2620100,"Pocket No. 8, Manimajra, Chandigarh,",-,-,-,-,-,-,-,1994,-,Secondary School,Kendriya Vidyalaya Sangathan,-,Chandigarh(ut)
Govt. Model High School-Ii,2620098,"Dhanas,u.t. Chandigarh",571117,172,2680808,-,-,ravinderkaur31338@gmail.com,-,1988,Ravinder Kaur,Secondary School,Navodaya Vidyalaya Samiti,-,Chandigarh(ut)
Govt. Model High School,2620101,"Pocket  No. 1, Mani Majra, Chandigarh-160 101",-,-,-,-,-,-,-,1994,-,Secondary School,Kendriya Vidyalaya Sangathan,-,Chandigarh(ut)
Govt. Model Sr. Sec. School,2620082,"Sect-56,   Chandigarh",160014,172,2636875,-,-,-,-,1938,Shashi Bala,Senior Secondary,Navodaya Vidyalaya Samiti,-,Chandigarh(ut)
"Govt. Model Sr. Sec. School, Rc-I, Maloya",2620252,"Maloya, Chandigarh",160025,-,01722993048,-,-,gmsssrc1maloya@gmail.com,www.gmsssrc1maloya.in,-,Seema Rani,Senior Secondary,Education Department Chandigarh Administration,-,Chandigarh(ut)
Guru Nanak Khalsa Sr Sec School,2630003,Sector-30b Chandigarh,160020,172,2654693,-,-,principal.gnkhsss@gmail.com,-,1965,Rajwinder Kaur,Senior Secondary,Sri Guru Singh Sabha Gurudwara Sec,-,Chandigarh(ut)
Guru Nanak Public School,2630007,Sector-36 D Chandigarh,160036,172,2605019,0172-2602975,0172-26675,gurnam_principal@yahoo.com,-,1974,Gurnam Kaur Grewal,Senior Secondary,Governing Council,-,Chandigarh(ut)
Guru Teg Bahadur Public School,2630055,Sector 15 C Chandigarh,160022,172,2783013,-,-,gtbpsschool@gmail.com,-,1972,Charanpreet Kaur,Secondary School,Prabandak Committee Gurudwara,-,Chandigarh(ut)
Gurukul Global School,2630061,"Near It Park, Adjoining Police Station, Manimajra",160101,172,2735100,-,1722737100,principal@gurukulglobal.com,www.thegurukul.in,2008,Urvashi Kakkar,Senior Secondary,Darbari Lal Foundation Educational Society,-,Chandigarh(ut)
Jawahar Navodaya Vidyalaya,2640001,Sect 25 (w) Chandigarh,160047,172,2710236,-,-,sharmasantosh1611@gmail.com,-,1987,Santosh Sharma,Senior Secondary,Navodaya Vidyalaya Samiti,-,Chandigarh(ut)
Kendriya Vidyalaya,2600002,Sect-31  Chandigarh,160030,172,2638953,530953,2580425,sandhyasharma.kvs@gmail.com,-,1974,Dr Sandhya Sharma,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Chandigarh(ut)
Kendriya Vidyalaya,2600001,Sector-47 Chandigarh,160031,172,2633404,533404,-,amitasharma28@ymail.com,-,1966,Amita Sharma,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Chandigarh(ut)
Institute F The Blind,2620091,"Sect 26, Chandigarh",160019,172,2793950,1722793958,-,jsjayaraprincipal@gmail.com,-,1980,Jagannath Singh Jayara,Senior Secondary,Delhi Administration,-,Chandigarh(ut)
Kailash Bahl D A V Centenary Public School,2630046,Sector 7 B Chandigarh,160019,172,2791496,-,-,kbdav7@gmail.com,-,1994,Pooja Prakash,Senior Secondary,Dav College Trust Managemant Soc.,-,Chandigarh(ut)
Kendriya Vidyalaya No 2,2600004,3 B R D A F S Chandigarh,160003,172,2655097,74448,265433,misra.sanjay64@gmail.com,http://kvsecljamuna.com,1984,Sanjay Kumar Misra,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Chandigarh(ut)
Kids-R-Kids School,2630074,"Sector 42-c, Chandigarh",160036,-,01725074951,-,-,kidsrkidschd@gmail.com,www.sjpresidiumchd.com,2000,Mrs. Anupam Grewal,Secondary School,Kids-r-kids International Educational And Social Welfare Trust,-,Chandigarh(ut)
Kundan International School,2630068,Sector 46 B,160047,172,8699059502,-,0172-5074952,minijauhar@gmail.com,http://www.kundaninternational.org,2007,Manjeet Jauhar,Senior Secondary,Sh. Kundan Lal Trust,-,Chandigarh(ut)
Kendriya Vidyalaya,2600006,'k' Area Zirakpur Via Aerodrome Chandigarh,160003,1762,270844,539,2404928,kram_kvs@hotmail.com,http://www.kv1chakeri.org,1984,Smt S K Bhatia,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Chandigarh(ut)
Kendriya Vidyalaya,2600003,Air Force Station High Ground Chandigarh,160003,176,288044,74448,265433,shamchawla2003@yahoo.co.in,http://kvsecljamuna.com,1981,Sham Chawla,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Chandigarh(ut)
Gyandeep Model High School,2630044,Sector 20 C Chandigarh,110040,172,2771945,-,-,gyandeepschl@gmail.com,-,2005,Suman Deswal,Senior Secondary,-,-,Chandigarh(ut)
Ishwar Singh Dev Samaj  Sr Sec,2630019,School Sector-21c Chandigarh,160022,172,2706601,44245,-,kanwarsumati21@rediffmail.com,-,-,Sumati Kanwar,Senior Secondary,Dev Samaj Society,-,Chandigarh(ut)
