Adarsh Public Senior Secondary School,531413,Vpo Garhi Birbal Teh Indri Distt Karnal,132054,184,2382560,-,-,mandhansurender@gmail.com,-,2004,Salinder Kumar,Senior Secondary,Adarsh Shiksha Samiti Garhi Birbal Distt Karnal,-,Karnal
Adarsh Sen.Sec.School,531228,Jind Road Assandh,132039,174,09996550010,-,-,adarshschoolassandh@gmail.com,-,1988,Richpal,Senior Secondary,Adarsh Shiksha Samiti Assandh,-,Karnal
Adarsh Senior Secondary School,531041,Vill. Nahrap.o. Dehra Salimpur,133205,1731,273727,-,-,info.adarshschool@gmail.com,devpolytechnic.com,1996,Gurmeet  Kaur,Senior Secondary,Shaheed Bhagat Singh Education Society,-,Ambala
Adarsh Senior Secondary School,530853,"Dhani Ramjas Road, Siwani Mandi",127046,1255,09255172727,244230,1255278033,ashirwadaryan135@gmail.com,http://www.adarshcoe.com/,2001,Ashirwad,Senior Secondary,Adarsh Education Society,-,Bhiwani
Adarsh Senior Secondary School,530737,"Gulshan Nagar , Hisar Road, Distt Bhiwani, Haryana",127040,1253,258853,2728910,01253-258853,bhushan9471@gmail.com,http://www.adarshschool.co.in,1990,Bharat Bhushan,Senior Secondary,Adarsh Education Society,-,Bhiwani
Adarsh Senior Secondary School Dadanpur,530653,"V. Po Dadanpur, Distt. Jhajjar, Haryana",124103,8930,360888,9466786656,01251-680994,info@adarsheducation.com,-,2004,Jai Parkash,Senior Secondary,Adarsh Shiksha Samiti,-,Jhajjar
Adarsh Sr. Sec. Schiool,531165,"Vill-bhargat, Distt - Kurukshetra",136156,1744,266140,-,01744-266140,themilangroupinternational@gmail.com,-,2001,Priya Gupta,Senior Secondary,Sunrise Education Society,-,Kurukshetra
Adarsh Sr. Sec. School,530684,"V.p.o. Madina, Teh. Meham, Distt. Rohtak",124111,1257,01257260888,-,1257260447,adarshschoolmadina@gmail.com,http://www.adarshschoolmadina.com,-,Mr. Harpal Singh,Senior Secondary,-,-,Rohtak
Adarsh Sr. Sec. School,531661,"Chaudharywas, Hisar, Haryana",125001,-,8222844203,-,-,adarsh123hsr@gmail.com,http://www.icbse.com/schools/adarsh-sr-sec-school-,2007,Mr. Dhoop Singh,Senior Secondary,"Panch Mukhi Education Society, Vpo Chaudharywas Distt. Hisar",-,Hissar
Adarsh Vidya Mandir,531530,"Gujrani Mor Meham Road,paluwas",127021,-,9138155655,-,-,avm.bhiwani@gmail.com,www.adarshvidyamandir.com,2017,Mr. Rajesh Sangwan,Senior Secondary,"Adarsh Education & Welfare Society , Indira Colony,bhiwani",-,Bhiwani
Adarsh Vidya Niketan Sr Sec School,530182,Sector 19 Faridabad Haryana,121102,129,4037300,220246,225172,avnfbd@yahoo.com,-,1980,Sunita Khullar,Senior Secondary,Sant Shiksha Samiti,-,Faridabad
Adi Sankaracharya Convent Pulbic School,530670,"Jind Road Safidon, Dist- Jind Haryana-126112",126112,1686,263786,1396,01686-263657,hamentg28@gmail.com,-,2005,Urmila Kaushik,Senior Secondary,Inderparshta Education Society,-,Jind
Aditya Army Public School,530753,"Village & Post: Ujina, District: Mewat (nuh), Gurgaon, Haryana",122107,91,09813316383,-,-,ushaverma.ushaverma288@gmail.com,-,2000,Usha Verma,Secondary School,Aditya Army Educational Society,-,Gurugram
Aditya International School,530893,"Garhkhera Ballabgarh, Faridabad,",121004,-,0129-3227324,-,-,adityainternationalschool2008@gmail.com,-,2008,V P Sharma,Senior Secondary,Gaur Educational & Cultural Society,-,Faridabad
Aditya Public School,531554,Village Khaintawas,122506,-,01242343217,-,1242343217,adityaschool2017@gmail.com,http://adityaschoolkhaintawas.com,2016,Dr. Pallavi Yadav,Secondary School,B.s.yadav Educational Trust,-,Gurugram
"Aggarsen Senior Secondary School, Raipur Rani, Panchkula",531808,"V.p.o. Raipur Rani, Teshil Raipur Rani, District Panchkula",134116,-,09466941670,-,1734256925,aggarsen91school@gmail.com,www.aggarsenschool.co.in,1998,Mrs. Babita Rani,Senior Secondary,"Aggarsen Educational Society, Raipur Rani, District Panchkula",-,Panchkula
Aggarsain Public School,530094,Sec 13 Urban Estate Kurukshetra Haryana,132118,1744,"220910, 220218",224345,-,aps@aggarsainpublicschool.ac.in,-,1981,Rita Goyal,Senior Secondary,The Maharaja Aggarsain Publiic Sch,-,Kurukshetra
Aggarwal Public School,530331,Sector-3 Urban Estate Faridabad Haryana,121004,129,2245032,66935,-,learn_share@yahoo.co.in,http://www.xyz.com,1999,Bharti Mehta,Senior Secondary,Aggarwal Vidya Pracharini Sabha,-,Faridabad
Agrasen Public School,531056,Punhana Road Hodal,121106,1275,8684946946,-,-,principal1122@yahoo.com,http://www.apshodal.com,2011,Anil Kumar,Senior Secondary,Agrasen Shiksha Samiti,-,Palwal
Aggarwal Public School,531628,"Village-machgar,teh-ballabgarh,faridabad Haryana 121004",121004,-,09810177004,-,-,upasanasharma7@gmail.com,apsmachgar.com,2016,Dr. Upasana Sharma,Senior Secondary,Aggarwal Vidya Pracharni Sabha,-,Faridabad
Aggarwal Public School,530091,"Ballabgarh, Distt Faridabad, Haryana",121004,129,2248780,0129-2289628,-,apsblb@rediffmail.com,-,1979,Parveen Kapoor,Senior Secondary,Aggarwal Vidya Parcharni Sabha Ball,-,Faridabad
Ahirwal Sr. Sec. School Jyoti Nager Ateli,530939,Jyoti Nager Ateli Mohinder Garh,123001,-,01282-204265,-,01282-251600,rayadav@rediffmail.com,-,2004,Sunil Kumar,Senior Secondary,N.r.shiksha Samiti,-,Mahendragarh
Air Fce School,580007,C/o 56 Asp N.h.14 Faridabad Haryana,121005,-,255685,-,-,afsfbd@mantraonline.com,-,1985,Raj Gupta,Secondary School,Shri Sajjan Singh Shiksha Samiti,-,Faridabad
Air Fce School,580003,Air Fce Station Ambala Cantt Haryana,133001,1741,420070,1741224366,224367,sismakker@yahoo.co.in,-,-,Sh S P Mittal,Senior Secondary,-,-,Ambala
Air Fce School,580008,Delhi Road Gurgoan Haryana,122001,171,20771,2221,-,principal@jdkps.itgo.com,-,1998,Poonam Chawla,Secondary School,Haryana Police,-,Gurugram
Aishly Public School,530519,V&po Ateli Manich Distt Mohindergarh Haryana,123021,1282,9050329953,2222699,-,aishly.publicschool@gmail.com,-,1996,Kavita Yadav,Senior Secondary,Sh Om Parkash Yadav Memo Shiksha Sm,-,Mahendragarh
Ajanta Public School,530318,Sector - 31 Gurgaon Haryana,122001,124,0124-2381823,1242381823,522263585,principal@ajantapublicschool.org,www.ajantapublicschool.org,1999,Vaibhav Kapoor,Senior Secondary,Ajanta Educational Centre (regd.),-,Gurugram
Akal Academy,530453,Ajitsar Ratia V & Po Hamjapur Distt Fatehabad Haryana,125051,1697,"251605, 2470546",-,-,aaajitsarratia@akalacademy.ac.in,www.akalacademy.in,1976,Suderpan,Senior Secondary,Kalgidhar Society,-,Fatehabad
Ajanta Senior Secondary School,531367,Vill.tajnagar P.o Patli Station Teh.farrukh Nagar Distt.gurgaon Haryana-122506,122506,124,09813097979,-,-,principal.ajantaschool@gmail.com,http://www.ajantaschool.com,2000,Sher Singh Yadav,Senior Secondary,Ajanta Education Society,-,Gurugram
Akal Academy Ahmedpur Darewala,531911,"Ahmadpur Darewala, Village Ahmadpur Darewala, P.o. Bijjuwali, Tehsil Mandi Dabwali, District Sirsa (haryana) - 125103",125103,-,9875987260,-,-,khemsg@yahoo.co.in,-,2010,Mrs. Jatinder Kaur,Secondary School,"The Kalgidhar Society, Baru Sahib",-,Sirsa
Akal Academy Bhunsla,531706,"Vpo Bhunsla, Tehsil Guhla, District Kaithal(haryana)-136034",136034,-,7027297339,-,-,khemsg@yahoo.co.in,-,2010,Mrs. Gurjeet Kaur,Secondary School,"The Kalgidhar Society, Baru Sahib",-,Kaithal
Akal Academy Bara Gura,531341,"Bara Gura, Vpo Bara Gura, Tehsil & District Sirsa (haryana) - 125055",125055,1696,01696245238,-,-,KHEMSG@YAHOO.CO.IN,-,2008,Dr. Rajni Sakhuja,Senior Secondary,"The Kalgidhar Society, Baru Sahib",-,Sirsa
Akal Academy Dakra Sahib,531609,"Akal Academy Dakra Sahibvillage Dakra, P.o.raipur Rani, Teh. & Distt. Panchkula-134204",134204,-,8814000242,-,-,khemsg@yahoo.co.in,-,2012,Miss Paramjit Kaur,Secondary School,"The Kalgidhar Society, Baru Sahib",-,Panchkula
Akal Academy Ellenabad,531590,"Akal Academy Ellenabadnear Varidha Ashram, Hanumangarh Road, Ellenabad, Distt. Sirsa (haryana)-125102",125102,-,9896274707,-,-,khemsg@yahoo.co.in,-,2009,Mrs. Jatinder Kaur,Secondary School,"The Kalgidhar Society, Baru Sahib",-,Sirsa
Akal Academy Dashmesh Nagar,531845,"Akal Academy Dashmesh Nagar (chander Kalan), Near Gurudwara, Bhuna - Tohana Road, Tehsil - Tohana, District Fatehabad (haryana) - 125120",125120,-,9875987249,-,-,KHEMSG@YAHOO.CO.IN,-,2012,Mrs. Suman,Secondary School,"The Kalgidhar Society, Baru Sahib (hp)",-,Fatehabad
Akal Academy Khokhar,531928,"Akal Academy Khokhar, Village Khokhar, P.o. Chattha, Tehsil Mandi Dabwali, District Sirsa (haryana) - 125104",125104,-,9877707471,-,-,KHEMSG@YAHOO.CO.IN,-,2013,Mrs. Gagandeep Rani,Secondary School,"The Kalgidhar Society, Baru Sahib (hp)",-,Sirsa
Akal Academy Habri,531856,"Akal Academy Habri, Village & Post Office Habri, Tehsil Pundri, District Kaithal (haryana)- 136026",136026,-,7087387082,-,-,KHEMSG@YAHOO.CO.IN,-,2013,Mrs. Kuldip Kaur,Secondary School,"The Kalgidhar Society, Baru Sahib",-,Kaithal
Akal Academy Rori,531802,"Akal Academy Rori, Village & P.o.rori (surtia Road), Tehsil Kalanwali, District Sirsa (haryana) - 125201",125201,-,9875987320,-,-,KHEMSG@YAHOO.CO.IN,-,2011,Mrs. Rajni Sakhuja,Secondary School,"The Kalgidhar Society, Baru Sahib",-,Sirsa
Akal Academy Salam Khera,531410,"Village Salam Khera, Po Bighar, Teh & Distt. Fatehabad (haryana) - 125050",125050,1667,250555,-,-,aasalamkhera@akalacademy.ac.in,-,2008,Jai Bala,Secondary School,"The Kalgidhar Society, Baru Sahib",-,Fatehabad
Akal Academy Saniana,531768,"Akal Academy Saniana,village Saniana, P.o. & Tehsil Tohana, District Fatehabad (haryana) - 125120",125120,-,9875987324,-,-,KHEMSG@YAHOO.CO.IN,-,2012,Mrs. Narinder Pal Kaur,Secondary School,"The Kalgidhar Society, Baru Sahib",-,Fatehabad
Bal Bhavan International School,531353,"N.h. -1 , G T Road, Gannaur - 131101 (distt. Sonepat), Haryana",131101,130,130-2460065,-,-,bbisgannaur@gmail.com,http://bbisgannaur.com,2015,Mr.jai Bharat Gupta,Senior Secondary,Apex Educational Trust (regd.),-,Sonipat
Bal Bharti Vidya Peeth,530576,"Opp Civil Hospital Baroda Road Gohana, Distt Sonepat, Haryana",131301,1263,8397042343,257142,-,74ssheoran@gmail.com,http://www.motherschool.com,2004,Seema,Senior Secondary,Haryana Educational & Charitable Society,-,Sonipat
Bal Kalyan Public Sr Sec School Manjhawali,531700,Vop Manjhawaliblb,121101,-,09313312117,-,1292402274,guruduttbalkalyan@gmail.com,http://www.balkalyanschool.com,2003,Mr. Gurudutt,Senior Secondary,Bal Kalyan Education Society,-,Faridabad
Bal Vatika Public School,530947,N.h. 10 Opposite Police Linehisar Road,125050,1667,01667230972,-,-,balvatika@gmail.com,www.balvatika.org,2007,Mrs. Rosy Mehtani,Senior Secondary,Bal Vatika Educatonal Society Fatehabad,-,Fatehabad
"Bal Vikas Global School,Kaithal",531726,"Bal Vikas Global School, Kaithal Near Titram Mod, N.h. 152",136027,-,9812026004,-,-,balvikasglobalschool@gmail.com,-,2017,Mr. Sushil Dhiman,Senior Secondary,Hari Om Education & Social Welfare Society,-,Kaithal
Bal Vikas Progressive School,530642,"Village Jattal, Distt Panipat, Haryana",132103,180,9896432268,5386486,0180-4011098,rekha171965@gmail.com,-,2004,Mrs.anupama Shah,Senior Secondary,Raj Charitable Trust,-,Panipat
Bal Vikas School,530155,24 Guru Teg Bahadur Colony Model Town Panipat Haryana,132103,180,4019098,1804018098,-,mrsritumarwaha@yahoo.com,-,1987,Ritu Marwaha,Senior Secondary,Delhi Sanskar Bharti Shiksha Samiti,-,Panipat
Bal Vikas Senior Secondary School,530603,"Near Sarai Aurangabad, Distt Jhajjar, Haryana",124507,1276,645474,-,475834,balvikasschool1@YAHOO.COM,-,1993,Poonam Rani,Senior Secondary,Ganesh Mal Mohan Lal Sarogi Chari Tr,-,Jhajjar
Balaji Balwan Public School,531483,"Vill- Brahman Majra, P.o.- Bhadour",132103,-,01806500231,-,-,balajibalwanpublicschool@gmail.com,-,2016,Mr.rajesh Kumar,Senior Secondary,Jai Shri Shyam Education Society,-,Panipat
Balaji Public School,530516,Malena Road Adarsh Nagar Ballabhgarh Haryana,121004,129,2245778,2222699,0257 - 2212998,balajischools_2004@yahoo.com,http://www.godavarifoundation.org,1993,Raj Kishor Singh Negi,Senior Secondary,Balaji Welfare & Edu Society,-,Faridabad
Ballistics Vidyalaya,530280,T.b.r.l. Range Ramgarh Distt. Panchkula Haryana,134111,1733,253039,9815259649,-,dbatra35a@gmail.com,-,1994,Harvinder Batra,Secondary School,D.r.d.o. Eduucational Society,-,Panchkula
Bansi Vidya Niketan,531925,Village-gughera Palwal Sohna Road Nh-71b,121102,-,8396920630,-,-,bvnpalwal@gmail.com,www.bansividyaniketan.com,2019,Dr. Chetna Dagar,Secondary School,Dagar Vishwa Bharti Shiksha Samiti,-,Palwal
Bansi Vidya Niketan Senior Secondary School,530593,Rajiv Colony Sector 56-a Ballabgarh Faridabad Haryana,121004,129,"4159745, 4061418",9215781410,-,bansividyaniketan00@gmail.com,http://www.dps-hisar.in,1986,Anju Dagar,Senior Secondary,Dagar Vishwa Bharti Shiksha Samiti,-,Faridabad
Baptist Senior Sec School,530016,Ashoka Road Bhiwani Haryana,125021,1664,243523,-,-,amolsmith98@gmail.com,-,1999,Amol Smith,Senior Secondary,Baptist Union Of North India (regd),-,Bhiwani
Basant Public High School,530829,Dhani Bhalkhi,123102,1281,244895,-,-,basantpublicschool@gmail.com,-,2004,Satyapal,Senior Secondary,Basant Shiksha Samiti,-,Rewari
Basant Valley Global School,531626,"Rosewood City, Block - C, Sector 49",122001,-,1244364261,-,-,bvgs2016@gmail.com,www.bvgs.in,2016,Mrs. Alka Misra,Senior Secondary,Mata Kaushalya Devi Charitable Trust,-,Gurugram
Basant Valley Public School,530364,Garhi Harsaru Gurgaon Haryana,122001,124,"2276549, 6326558",2326558,2276549,mohini23101977@gmail.com,-,1994,Mohini Sharma,Senior Secondary,Pt Pokarmal Edu Avm Wel Society,-,Gurugram
Bdspublicschool,531866,"Bds Public School Badesra, Bhiwani",127031,-,7357895784,-,-,bdsacademy2@gmail.com,www.bdsacademybadesra.com,2019,Mr. Surender,Senior Secondary,Baba Datna Syad Educational And Welfare Society,-,Bhiwani
Base Model Seni Secondary School,530959,"Kalyana Road. Charkhi Dadri, Bhiwani",127306,1250,221820,-,-,parveensangwan74@gmail.com,-,2005,Parveen Sangwan,Senior Secondary,Shanti Education Society,-,Bhiwani
Bawani Khera Senior Secondary School,530620,"Bawani Khera, Distt Bhiwani, Haryana",127021,1254,233733,331003,5821543,sarora_mayo@yahoo.co.in,-,1985,Surinder Arora,Senior Secondary,Sh. Mahaveer Digamber Jain Shiksha,-,Bhiwani
Beant Vidya Bhawan,530828,"Dabwali Road, Jiwannagar, Sirsa, Haryana-125075",125075,1698,272009,331381,-,adv.jsbajwa@gmail.com,-,1979,Joginder Singh Bajwa,Secondary School,Tiny Tots Educational Society,-,Sirsa
Bhagat Public School,531214,Village Sant Nagar Rania Sirsa,125075,1698,01698272036,2758565,-,bpssantnagar@gmail.com,http://www.bhagatpublicschool.edu.in,2009,Mr. Navpreet Singh,Senior Secondary,Bhagat Education Society,-,Sirsa
Bhagat Singh Public School,531493,V.p O Nigdhu,132157,-,9034239082,-,-,bspsngd@gmail.com,-,2001,Mrs.meena Rani,Secondary School,Bhagat Singh Education Society Nigdhu,-,Karnal
Bhagirath Public School,531370,"Village Koolpur,distt Yamunanagar",133205,-,01732270550,-,1732270750,bpsinstitute@gmail.com,http://www.bhagirathinstitutes.com,2011,Mr.ran Singh,Secondary School,"Bhawani Educational & Charitable Trust,koolpur",-,Yamunanagar
Bhagwan Parshuram Public School,530359,Pudri Distt Kaithal Haryana,136021,1746,270512,-,-,bprschool.pundri@gmail.com,-,1986,Seema Sharma,Senior Secondary,Pt Churbhuz Kaushik Edu Society,-,Kaithal
Bhagwan Parshuram Public School,530259,Ambala Road Jagadhri Distt Yamuna Nagar Haryana,135003,1732,247694,35706,-,bppskaushal@gmail.com,www.bppsjag.com,1994,Mamta Kaushal,Senior Secondary,Bhagwan Parshuram Trust,-,Yamunanagar
Bharat International Public School,531691,"Bharat International Public School, 11 K.m. Thanesar- Jhansa Road, Chibba (dhurala), Kurukshetra",136119,-,017744272664,-,-,bharatinternationalpublicschoo@gmail.com,http://www.bpsdhurala.com,2015,Mrs. Seema Kamboj,Senior Secondary,Nav Durga Educational Social Welfare & Charitable Society,-,Kurukshetra
Bharat Public Senior Secondary School,530479,Babain Distt Kurukshetra Haryana,136156,1744,"281488, 222528",01398-252762,252762,bharatschoolkkr@gmail.com,-,1972,Charles J Osta,Senior Secondary,Bharat Educational & Soc Wel Soc,-,Kurukshetra
Bharat Ram Global School,531449,"Vpo Moriwala,hisar Road",125055,-,9896335123,-,-,brgssirsa@gmail.com,www.brgssirsa.com,2016,Mr. Shibu Mathew,Senior Secondary,Param Radhey Welfare Trust,-,Sirsa
Bharti International School,531611,"Vpo Boria Kamalpur, Distt. Rewari",123401,-,01274237271,-,1274237272,pawanbhardwaj.bissa@gmail.com,www.bhartischoolrewari.com,2013,Mr. Lalit Mohan,Senior Secondary,Shiv  Shiksha Samiti,-,Rewari
Bharti Public Senior Secondary School,530628,"Kultaj Pur Road, Narnaul, Distt. Mahindergarh Haryana",123001,1282,254855,291525,-,dinesh_raman2003@yahoo.com,-,2002,Dinesh Kumar,Senior Secondary,Saraswati Shiksha Samiti,-,Mahendragarh
Bhartiya Sr. Sec. School,531268,"Village- Nangal , P.o.-mundi",123411,1281,09416981786,-,-,bhartiyaschool@yahoo.com,http://www.bhartiyaschool.org,-,Mr. Kamal Singh,Senior Secondary,-,-,Rewari
Bhartiya Public School,530004,S D College Road Ambala Cantt Haryana,133001,171,2652639,-,-,drsureshaggarwal73@gmail.com,-,1969,Suresh Aggarwal,Senior Secondary,Sh Sanatan Sharma Sabha,-,Ambala
Bhartiya Vidya Niketan Senior Secondary School,531146,"Bhalsi, Madlauda, Panipat, Haryana",132113,91,9813508461,-,-,randirsingh517@gmail.com,-,2005,Anoop Singh,Senior Secondary,"Smt Mamkaur Educational Society Bhalsi,madlauda Panipat",-,Panipat
"Bhawna Sr. Sec. School Rakhota , Palwal (Haryana)",531036,Vill.rakhota Po - Aherwan Teh. Palwal   Distt. Palwal Haryana,121102,-,09255545842,-,-,shyamvirpooniya@yahoo.in,-,2007,Mr.bhim Singh,Secondary School,Bhawna Educational Society,-,Faridabad
Bhavan Vidyalaya,530219,Sector-15 Panchkula Haryana,134113,172,"2592509, 567509",560262,-,bhavanpr15@gmail.com,-,1994,Gulshan Kaur,Senior Secondary,Social Change & Development Trust,-,Panchkula
Bhiwani Public  School,530275,Sect 14 Bhiwani Haryana,127021,1664,"256550, 47020",9215821011,256550,jk.bhardwaj12@gmail.com,-,1979,Jogender Bhardwaj,Senior Secondary,Lala Tek Chand Pahuja Educational Trust Bhiwani,-,Bhiwani
Bhumika Public School,531192,Village-sigrapost-bucholi,123029,1285,249520,-,01285-249520,ajaysigriya@gmail.com,http://www.bpsmahendergarh.com,2013,Mukul,Senior Secondary,Shri Jawala Parshad Shiksha Samiti,-,Mahendragarh
Bidhwan International Public School,531843,"Bidhwan Int. Public School, Bidhwan",127046,-,9869716253,-,-,bidhwanpublicschool@gmail.com,www.bips.in,2019,Mr. Pawan Kumar,Senior Secondary,Bidhwan Educational Trust,-,Bhiwani
Birla Children Academy,531751,"Rohtak Road,kharkhoda,distt. Sonipat-131402,haryana",131402,-,08100990000,-,-,bcakkd2017@gmail.com,www.birlaschoolsonipat.com,2017,Mr. Ashok Kumar Rohilla,Secondary School,Veer Education And Charitable Society,-,Sonipat
Bishna Mal Jain Saraswati Vidya Mandir Kalanwali,531724,P.o.kalanwali,125201,-,01696223605,-,-,bishnamal.jain@gmail.com,http://www.bmjsvmkalanwali.com/m,1995,Mr. Sanjeev Kumar Sharma,Secondary School,The Hindu Education Society,-,Sirsa
"Bits International School, Bhiwani",531021,"Near Gaushala, Meham Road, Paluwas, Bhiwani",127021,1664,205212,-,1664271444,bisbhiwani@gmail.com,http://www.bitsschool.org,2010,Amit Nagwan,Senior Secondary,Maharana Partap Charitable Trust Bhiwani,-,Bhiwani
Blooming Dales School,530306,Sec-15a Hisar  Haryana,125001,166,243240,1662243374,243240,bloomingdalesschool99@yahoo.com,-,1999,Reeta Sharma,Senior Secondary,Ved Edn. Society Hisar,-,Hissar
Blue Angels Global School,531526,"Blue Angels Global School,opposite Hdfc Bank, Charmwood Village, Surajkund Road,",121009,-,01294001277,-,1294001277,blueangelsschool@gmail.com,www.blueangelsglobalschool.com,2016,Mrs. Sharda Muni,Senior Secondary,Kaka Than Singh Educational Trust,-,Faridabad
Blue Bells Model School,530056,Sector 4 Near Tube Well No 7 Urban Estate Gurgaon Haryana,122001,124,"4698888, 302190",323147,-,principalbbms@bluebells.org,-,1980,Chandan Dhawan,Senior Secondary,Dr Memorial Bal Shiksha Vikas Socie,-,Gurugram
Blue Bells Public School,530482,"Site No I, Sect 10 Gurgaon Haryana",122001,124,"2370606, 2065663",0124-4081502,4688677,anjali.nagpal@bluebells.org,www.bluebells.g,1983,Anjali Nagpal,Senior Secondary,Shri Dhanpat Rai Memo Bal Shiksha Vikas Society,-,Gurugram
Blue Bells School,530206,Naraingarh Ambala Haryana,134203,1734,284256,1712640999,2640999,rajivmehta_ngh@yahoo.co.in,www.bluebellsschool.in,1973,Rajiv Kumar Mehta,Senior Secondary,Vivekanand Kendra Vidyalaya Ap Tr,-,Ambala
Blue Bird Model School,530098,Sector 16 Panchkula Haryana,134109,172,2564822,-,172277939,bhatnagar3316@gmail.com,http://www.bluebirdschool.org,-,Mrs. Vandna,Senior Secondary,-,-,Panchkula
Blue Bird Sr. Sec. School,531280,S.g.m. Nagar,121001,129,2424339,6207416,1292424339,principalbbsss@gmail.com,-,1986,Pushpa Devi,Senior Secondary,Blue Bird Education Society,-,Faridabad
Bohra Public School,530196,Bohra Enclave East Chawla Colony Ballabhgarh Faridabad Haryana,121004,129,8860063702,-,-,ajay1361@yahoo.co.in,-,1988,Ajay  Bhattacharya,Senior Secondary,Prakash Education Society,-,Faridabad
Blue Heaven Public School Kohra Bhura  Naraingarh,531584,Village And Post Office Bhurewala  Tehsil Naraingarh,134203,-,01734255126,-,-,heavenblue320@gmail.com,-,2011,Miss Monika Saini,Middle Class,Shri Ram Shiksha Samiti Bhurewala,-,Ambala
