Arya Public School,330857,Village-prasidhnathp.o.  - Gaura,841437,-,9422247422,-,-,aryaacademy06@gmail.com,http://wwwaryaacademy.com,2010,Mrs. Premlata Mishra,Senior Secondary,Muktidham,-,Gopalganj
Arya Public School,330981,"Bathnaha, Sitamarhi",843302,-,8986458036,-,6226255261,aryaprepsitamarhi@gmail.com,-,2018,Mr. Ram Ramapati Singh,Senior Secondary,Sundarkala Memorial Education Society,-,Sitamarhi
Arya Vidyapith,330441,"At- Laxmipur, P.o.- Shankar Saraiya , P.s.- Turkaulia, Distt.- East Champaran",845437,6252,231443,-,6252231443,arun27oct@yahoo.com,-,2004,Anil Kumar,Senior Secondary,Kunti Shankar Educational Trust,-,Champaran East
As Sabeel Academy,330732,Abul Hasan Complexazam Nagarpo:- Kusyar Gaon,854311,91,7903166850,-,-,assabeelap11@gmail.com,http://www.assabeel.in,1989,Md Naim Chand,Secondary School,Al Hasnat Educational Trust,-,Araria
Ascent Public School,330561,"Village - Prasad, Post- Banki, Distt- Madhubani, Bihar",847408,6273,290520,-,-,chamankumarlal@gmail.com,-,2010,Chaman Kumar Lal Das,Secondary School,Purandar Jha Educational & Social Welfare Charitable Trust,-,Madhubani
Ashwani Public School,330359,"Nh-98, Sundar Nagar, Bhusaula, Danapur.",801505,480,0612-3297253,2742517,0612-2200440,ashwanipublicschool@yahoo.com,-,2004,Mrs.Kumari Sneh Bala,Senior Secondary,Ashwani Educational Charitable Trust,-,Patna
Asian School,330297,"Brahampura, Krishna Toli Road,",842003,621,2264251,-,-,asianschoolmuzaffarpur@gmail.com,www.asianschool.in,2004,Anil Kumar,Senior Secondary,Babu Lal Shah & Ram Khelawan Shah Trust,-,Muzaffarpur
Assembly Of God School Of Education,330448,Vill.-sakari P.o-sakari Chowki P.s And Distt.-arwal,804401,6337,229109,-,-,agseramesh@gmail.com,-,2009,Ramesh Sharma,Senior Secondary,Sat Niwas Educational And Charitable Trust,-,Jehanabad
Assembly Of God Church School,330063,Bettiah West Champaran Bihar,845438,6254,242268,625424268,-,agchurchschool@rediffmail.com,-,1980,Dil Kumar Singh,Senior Secondary,The North India Distt. Council,-,Darbhanga
Awadhoot Academy,330504,"Bindwara, Munger-jamalpur Road, Munger",811201,91,7545800438,-,-,principalawadhootacademy@gmail.com,http://WWW.SSKTMUNGER.COM,2000,Manoj Kumar Sinha,Senior Secondary,Sudharma Samajik Kalyan Trust,-,Munger
Awasiya Delhi Public School,330432,"Khairatiya , Mainatand Road, Bettiah",845438,6254,06254231331,-,-,adps.bettiah@rediffmail.com,www.adpsbettiah.com,2005,Mr. Dharmesh Kumar Singh,Secondary School,"Mkdpe & W Society, Bettiah",-,Champaran West
Awasiya Public School,330748,"Rajnagar, Madhubani, Pin - 847235, Bihar",847235,-,7319809490,-,-,apsrajnagar1999@gmail.com,http://www.apsrajnagar.com,2009,Mr. Anjani Kumar Rai,Senior Secondary,Dikshant Siksha Seva Sansthan,-,Madhubani
B D M Public School,330797,Maner,801108,-,06115286115,-,-,bdmpmaner@gmail.com,www.bdmpublicschool.org,1997,Mr. Pankaj Kumar,Senior Secondary,Bhagwan Das Educational & Welfare Trust,-,Patna
B D Public School,330048,Budha Colony Patna Bihar,800001,612,"9065523903, 670562",7783863553,6122524763,madhawibdps@gmail.com,www.bdpschool.com,1992,Mrs. Meera Kumari,Senior Secondary,Budha Vikas Samiti,-,Patna
B D Public School,330161,Panapur Langa Distt Vaishali Hajipur Bihar,844124,6224,288258,6122523966,-,bdpublicschool@gmail.com,-,1998,Ajitabh Kumar,Senior Secondary,Budha Vikash Samiti,-,Vaishali (Hajipur)
B. P. L. Residential Public School,330471,"Vill&po-ajwan,p S - Naubatpur, Patna",801109,91,9297533111,-,-,bplschool1995@gmail.com,http://www.bplrpschool.com,1995,Mrs. Soni Jha,Senior Secondary,Navyug Nirman Shaikshnik Sansthan,-,Patna
B L Indo Anglian Public School,330272,"Rampur Tola, Bhanhara Aurangabad,",824101,6186,224694,-,-,idpandeyblindo@gmail.com,-,2006,Ishwar Dutt Pandey,Senior Secondary,B L Indo Anglian Educational Trust,-,Aurangabad
D.M.L. (Doctor Mohammad Luqman) Public School,330666,"Village- Chandan Bara, Anchal+ps- Dhaka, Distt.- East Champaran",845304,625,9661002794,-,6250240009,dmlpublics@gmail.com,-,2011,Mr. Krishna Kumar Tinku,Secondary School,Jamia Imam Ibn Taimiya,-,Champaran East
D.M.P. Holy Mission School,330585,"Rosera, Dist-samastipur",848210,6275,06275-223600,-,-,dmphms@gmail.com,http://www.dmphms.com,2006,Mr. Shambhu Sharan Singh,Senior Secondary,D.m.p.educational Charitable Trust,-,Samastipur
D.R.Vidyaniketan Senior Secondary School,331027,"Sabalpur Hastitola , Near Bambam Bricks, Sonepur",841101,-,8507347691,-,-,vidyaniketan1sonepur@gmail.com,-,2016,Mr. Dhananjay Kumar,Secondary School,Rampati Devi Trust,-,Saran (Chapra)
Daffodil Convent School,330340,"Manpur , Puraini , Giriyak , Nalanda",803109,6112,294127,-,-,dcsnalanda2008@gmail.com,-,2008,Ajay Kumar,Secondary School,Swarn Ranjan Welfare Trust,-,Nalanda
Daffodil Public School,330810,"Shri Satisthan, Mangalasthan Road, Bihar Sharif (nalanda)- 803101",803101,-,9204367354,-,-,daffodilpublicschoolbsf@gmail.com,http://www.dpsbsf.com,2013,Mr. Swarn Kiran Prasad,Senior Secondary,Daffodils Educational & Welfare Trust,-,Nalanda
Daffodils International Public School,330847,"Vil-chakdaulat,near Nh-30(four Lane),bakhtiyarpur,patna",803202,-,"7739908147,9931679468",-,-,dipschool01@gmail.com,http://www.dipschool.org,2014,Mrs. Asha  Singh,Secondary School,Janta Seva Sansthan,-,Patna
Daffodils Public School,330883,"Bankipur, Fatuha, Patna (bihar) -803201",803201,-,6203521733,-,-,info@daffodilsfatuha.in,http://www.daffodilsfatuha.in/,2016,Mr. Arun Kumar Rajak,Senior Secondary,Daffodils Social Welfare Trust,-,Patna
Darjeeling Public School,331072,"Madhepura, Madhepura",852113,-,07903916797,-,-,kishoryadav94@yahoo.in,www.djpsmadhepura.com,-,Shyamal Kumar Sumitra,Secondary School,Ganga Prasad Educational And Welfare Society,-,Madhepura
Darbhanga Public School,330356,"Rambagh Bye Pass Near Nh 57, Darbhanga Bihar",846005,6272,247713,245500,-,dbgpublicschool@gmail.com,-,2000,Madan Kumar Mishra,Senior Secondary,Abhipray Samajik Vikas Avam Shaikshnik Samiti,-,Darbhanga
Dav   Public School,331071,"Chewara Road, Sheikhpura",811304,-,6201455263,-,-,davsheikhpura@gmail.com,http://www.davpssheikhpura.com,-,Arun Kumar Singh,Secondary School,Dayanand Anglo Vedic College Trust And Management Society,-,Shiekhpura
Dav Public School,330034,"Dayanand Vihar, Near Bijauli More, Aurangabad",824101,618,7250100999,-,-,dav08231@gmail.com,http://www.davaurangabad.org,-,Mr. Rajendra Singh Yadav,Senior Secondary,-,-,Aurangabad
Dav Public School,330147,Daud Nagar Aurangabad Bihar,824113,6328,9431483393,332375,-,dav_dnr@yahoo.com,-,2000,Santan Kumar,Senior Secondary,Dav Collge Trust And Mgmt Society,-,Aurangabad
Dav Public School,330096,Begusarai Harrakh Kothi Etwa Nagar Near Bmp Campus Po Dumri Distt Begusarai Bihar,851101,6243,249940,7903990384,-,davpublicschoolbgs@gmail.com,-,1993,Shanti Singh,Senior Secondary,Dav College Trust & Mgmt Committee,-,Begusarai
Dav Public School,330031,Deeptinagar (ntpc) Kahalgaon Bhagalpur Bihar,813203,6429,222273,-,27482090,davntpc@yahoo.com,http:/www.pdpschool.com,1992,Vijoy Kumar,Senior Secondary,D A V College & Managing Committee,-,Bhagalpur
Daksh Public School,330665,"Haspura, Aurangabad",824120,6186,7488585635,-,-,singhmukeshca@gmail.com,http://www.dakshpublicschool.com,2011,Mr. Cbb Radhakant,Senior Secondary,Daksh Foundatin,-,Aurangabad
Dav Public School,330195,"Itarhi Road, Lal Ganj, Buxar",802101,6183,222280,-,6183227503,akdavbuxarbihar@gmail.com,-,1994,Anil Kumar,Senior Secondary,"Dav College Trust & Managment Society, Chitragupt Road, New Delhi",-,Buxar
Dav Public School,330333,"Dehri-patna Road, Dalmiyanagar",821305,618,4221650,-,-,davdehri163@gmail.com,-,2003,Baski Prasad,Senior Secondary,Dav College Managing Comittee,-,Rohtas
Dav Public School,330191,"Vill+po-narha-panapur,via-rajepur, Distt.-east-champaran, Bihar",845406,6259,258355,75265,-,awiradha@gmail.com,-,2003,Awinash Kumar Singh,Secondary School,"Dav College Trust And Management Soceity,new Delhi-55",-,Champaran East
Dav Public School,330260,"At+po- Sara Mohanpur, Darbhanga Saramohanpur",846004,6272,258825,-,6272258781,davdbg_55@yahoo.in,-,2001,Sabita,Senior Secondary,Dav College Trust & Management Society,-,Darbhanga
Dav Public School,330112,Sherghati At & Po Shargati Gaya Bihar,824211,6326,"222993, 222830",-,-,sunilverma1965@rediffmail.com,-,1993,Sunil Kumar Verma,Secondary School,Dav College Trust & Mgmt Soc,-,Gaya
Dav Public School,330101,College Road Rotary Campus Gaya Bihar,823004,-,"9572543194, 2225183",-,-,rroy2510@gmail.com,-,1991,Ramashish Roy,Senior Secondary,Dav College Trust & Mgmt,-,Gaya
Dav Public School,330157,Manpur Vill Kaiya Post Kharhari Gaya Nawada Road Gaya Bihar,823003,631,"9471038997, 2331258",-,-,arvindkrdav@gmail.com,-,2000,Arvind Kumar,Senior Secondary,Dav College Trust & Mgmt Society,-,Gaya
Dav Public School,330178,"Ashok Town Hall Road, Jamui",811307,6345,224272,2287378,-,skdubeydav@gmail.com,-,1999,Shashi Kant Dubey,Senior Secondary,Dav College Trust & Mgmt Society,-,Jamui
Dav Public School,330028,Khetanlane Jehanabad 804408 Bihar,804408,6114,222072,222345,-,djehanabad@gmail.com,http://www.cgfmanet.org,2010,Hem Narayan Jha,Senior Secondary,Karan Solanki Educational & Welfare Society,-,Jehanabad
Dav Public School,330116,Power Grid Corporation Of India Pusanli Po Bhitti Via Mohania Distt Kaimur Bihar,821109,6187,7254969120,-,06272-251802,davpusauli8@gmail.com,http://www.mgssdbg.com,2001,Satyendra Prasad Yadav,Senior Secondary,Dav Collge Trust & Mgmt Soc,-,Kaimur
Dav Public School,330472,"Dayanand Nagar,",851213,6245,290190,-,-,principal.davmkt@gmail.com,-,2005,Vijoy Kumar,Secondary School,Yes,-,Khagaria
Dav Public School,330319,"Naya Tola Keshopur, Jamalpur",811214,6344,200051,-,-,sbhujabala17@gmail.com,-,2007,Sarbeswar Bhujabala,Senior Secondary,"Dav College Managing Committee,new Delhi",-,Munger
Dav Public School,330143,Purab Sarai Goushala Road Munger Po Munger Bihar,811201,6344,227555,261345,-,sanjay.ambastha@yahoo.com,-,2001,Sanjay Kumar Ambastha,Senior Secondary,Dav College Trust And Mgmt Society,-,Munger
Dav Public School,330094,M T P S Kanti Muzaffarpur Bihar,843130,6223,266315,6.69E+14,255028,kankanaghosh_2k7@yahoo.com,-,1993,Shree Kant Chaubey,Senior Secondary,Dav College Trust Mgmt Society,-,Muzaffarpur
Dav Public School,330181,"Near Ram Ratan Singh College, Main Road, Jakhrajathan, Mokama, Patna-803302 (bihar)",803302,6132,233431,2287378,-,SURDARSHANPRASAD01964@GMAIL.COM,-,1999,Sudarshan Prasad,Senior Secondary,Dav College Trust & Mgmt Society,-,Patna
Dav Public School,330132,Power Grid Campus Ranchi Patna Road Po Mohanandpur Bihar Sharif Nalanda Bihar- 803216,803101,6112,290186,225454,-,SATNDRA11@GMAIL.COM,-,1982,Satendra Kumar Singh,Senior Secondary,Dav Colelge Trust & Mgmt Soc,-,Nalanda
Dav Public School,330050,Bihar State Electricity Board New Punai Chak Patna Bihar,800023,612,2283467,1242379991,124237999,davbsebpatna23@gmail.com,-,1993,Dr V S Ojha,Senior Secondary,D A V College & Managing Committee,-,Patna
Dav Public School,330105,Adamapur Hansraj Nagar P.o. Karwandiya Sasaram Rohtas Bihar,821115,6184,"221650,9431068033, 221650",2.24E+15,221650,dav.sasaram@gmail.com,-,1997,Dr Birendra Kumar,Senior Secondary,Dav College & Trust & Mgmt Soc,-,Rohtas
Dav Public School,330018,Cantt Road Khagaul Campus Patna Bihar,801105,6224,9798353206,2501387,-,rroy2510@gmail.com,-,1989,R Roy,Senior Secondary,Dav College Trust & Managing Society N D,-,Patna
Dav Public School,330405,Near Police Station Thawe Gopalganj Thawe Bihar,841440,6156,276365,-,06156-276365,ashwanikhushi16@gmail.com,-,2008,Ashwani Kumar Singh,Senior Secondary,Davcollege Trust And Management Society,-,Gopalganj
Dav Public School,330118,"Lajpat Rai Nagar Katar Bachina Shakarpuri Via Indra Puri Dehri On- Stone, Distt Rohtas Bihar",821308,6184,"0, 253646",9473235897,06432 275485,davkatardos147@yahoo.com,-,1998,Dr.shashi Kant Dubey,Senior Secondary,Dav College Mgmt Committee,-,Rohtas
Dav Public School Bhagalpur,330127,Meera Chalk Industrial Estate Barari Bhagalpur Bihar,812003,641,"2610960, 2406170",-,642051960,kishorekamal.ssm@gmail.com,-,1982,Kamal Kishore Sinha,Senior Secondary,Dav College Trust & Mgmt Society,-,Bhagalpur
Dav Public School,330076,Runnisaidpur Gorigama Po Runisaidpur Distt. Sitamarhi Bihar,843328,884,6226286222,220,54561,davrunnisaidpur031@gmail.com,-,1992,Poonam Sharma,Secondary School,Dav College Mang. Comtt. N.d.,-,Sitamarhi
"Dav Public School ,Semra,Bikramgaj",330389,Sasaram Ara Road Semra Bikramganj Rohtas,802212,6185,06185290623,-,06185-222651,davbikramganj@yahoo.in,www.bikramganj.com,2008,Mr. Prem Chandra Tripathi,Secondary School,Dav College Trust And Management Society,-,Rohtas
Dav Public School Kochas,330897,At+ P.o.- Kochasdist- Rohtasstate- Bihar,821112,-,07870326525,-,-,davkochas2013@gmail.com,-,2013,Mr. Upendra Nath Mishra,Secondary School,Dav College Trust And Management Society New Delhi,-,Rohtas
Dav Public School Lakhisarai,330232,Vidyapith Lakhisarai,811311,634,6290613,870373,06346-233220,davpslkr@gmail.com,-,2002,Shanti Singh,Senior Secondary,Dav College Trust,-,Lakhisarai
"Dav Public School Moriyawan, Bihta, Patna",330913,"Dav Public School Moriyawan, Bihta, Patna",801114,-,9263182157,-,-,bihtadav@gmail.com,www.davbihta.org,2010,Mr. Arun Kumar,Secondary School,Dav College Trust And Management Society,-,Patna
"Dav Public School, Dumraon",330736,"Near Bmp Campus, Nandan Dera, Dumraon, Buxar, Bihar",802119,6323,222413,-,-,sahay.ghanshyam94@gmail.com,-,2013,Ghanshyam Kumar Sahay,Secondary School,Dav College Managing Commitee,-,Buxar
"Dav Public School, Malighat,Muzaffarpur",330262,"Near B.m.p-6 ,kanhauli,bishundutt,malighat ,muzaffarpur",842002,621,7260815790,-,6212283776,jashokan@gmail.com,-,1991,Jayasree Ashokan,Senior Secondary,"Dav College Managing Committee,new Delhi",-,Muzaffarpur
"Dav Public School, Madhepur",330469,"Laxmipur Chowk, Madhepur, Madhubani",847408,6273,283072,-,-,deepakkr_dav@rediffmail.com,-,2011,Deepak Kumar,Secondary School,Dav College Trust & Management Society,-,Madhubani
"Dav Public School, Mathurapur",330259,At+po- Mathurapur,813222,91,8581837357,-,222273,principaldavmathurapur@gmail.com,www.davmathurapur.org,2002,Dr. Birendra Kumar,Senior Secondary,Dav College Trust & Management Society,-,Bhagalpur
"Dav Public School, Nabinagar",330256,"At- Mahuli, Nabinagardist - Aurangabad, Bihar",824301,6332,8581034249,-,06332 227189,davnbr@rediffmail.com,http://www.davnabinagar.com,-,Dr. R. K. Dubey,Senior Secondary,-,-,Aurangabad
"Dav Public School, Chhapra",330832,"Dav Public School, Sidhwalia,po-fakuli,ps-mufassil,chhapra Saran.",841301,-,06152,-,-,davpschhapra@gmail.com,http://www.davpschhapra.in,2011,Mr. Alok Kumar,Secondary School,Dayanand Anglo Vadic College Trust And Management Society,-,Saran (Chapra)
"Dav Public School, Rafiganj",330802,"Dav Public School, Rafiganj, Neema More Kasma Road",824125,-,09199037606,-,-,davrafiganj2013@gmail.com,-,2012,Mr. Bidhu Shekhar Pandey,Secondary School,Dayanand Anglo-vedic College Trust & Management Society,-,Aurangabad
"Dav Public School, Rotary Campus, Ashok Nagar, Gaya",330865,"Dav Public School, Rotary Campus, Ashok Nagar, Katari Hill Road, Behind A.m. College, Gaya",823001,-,0631-2225254,-,-,davashoknagar@gmail.com,http://www.davrcangaya.org,1991,Mrs. Sanyukta Gopal,Secondary School,Dayanand Anglo Vedic College Trust & Management Society,-,Gaya
Dayal Public School,330408,"Madho Bigha,patna Ranchi Road,p.o. Orhanpur,thana Moffassil,dist.nawadah",805123,6324,227109,-,210640,mpsinha1965@gmail.com,-,1999,Mahendra Prasad Sinha,Senior Secondary,Dayal Educational Organisation And Social Welfare Trust,-,Nawadah
Daya Prakash Saraswati Vidya Mandir,330695,"Keshav Nagar, South Of Brahmayoni Haill",823001,-,06122665469,-,6122665470,dpsvidyamandir@gmail.com,http://www.dayaprakashsvm.com,2013,Mr. Satya Shekhar Rai,Senior Secondary,Daya Prakash Charitable Trust,-,Gaya
