Abhinav Public School,1130932,"Sr. No 659/660, Manjari Theur Road Kolwadi Pune 412110",412110,-,9067546711,-,-,abhinavpublicschoolcbse@gmail.com,-,2017,Mrs. Principal,Senior Secondary,Abhinav Charitable Trust,-,Pune
Abhinav English School,1130340,"Sr. No.23/2/3, A/p. Narhe, Tal.haveli, Dist. Pune-41.",411041,20,20244143,1655230939,2024319097,ashwinimujumdar23@gmail.com,http://www.abhinaveducation.org,2009,Ashwini Mujumdar,Senior Secondary,Abhinav Education Society,-,Pune
Abhyasa English School,1130487,"Panchavati,nagpur Road. Amravati",444603,721,0721-2660206,-,-,principal@abhyasa.ac.in,http://www.abhyasa.ac.in,2006,Mrs. Netra Bobade,Senior Secondary,J D Patil Sangludkar Smruti Kendra,-,Amravati
Academic Heights Public School,1130852,"A/p Nandlapur, Karad",415539,-,02164241339,-,2164241339,ahps5051@academicheights.in,http://www.karad.academicheights.in,2014,Mrs. Archana Hemant Pawar,Senior Secondary,Shree Mankeshwar Shaikshanik & Samajik Sanstha,-,Satara
Academic Heights Public School,1131174,"Sakoli  Jamnapur   Pandan  Road, Opp. Ashirwad Lawn , At Sakoli",441802,-,8554810201,-,-,ahps5186@academicheights.in,https://sakoli.academicheights.in,-,Sanchita Brahmachari,Secondary School,Samarpan Bahuuddeshiya Vikas Sanstha Sakoli,-,Bhandara
Academic High & Junior College,1131003,"Kundal - Kirloskarvadi Road,",416309,-,0236223233,-,-,rspawarpratishthan@gmail.com,www.academichigh.com,2010,Mrs. Namita Gavade,Senior Secondary,Krantiveer R S Pawar Alias Mamasaheb Pawar Pratishthan,-,Sangli
Ace Academy,1130422,"C-7/8, Oppo. Bombay Forging, Chikalthana Midc",431003,240,2480204,-,0240-2551763,aceacademyabd@gmail.com,http://www.aceacademy.in,2010,Kaushal Inderpreet Kaur,Senior Secondary,"Mula Education Society, Sonai",-,Aurangabad
Achievers Heights International School,1130551,"195/1 Old Mohida Road Shahada, Nandurbar",425409,-,02565227600,-,-,ahis_shahada@rediffmail.com,-,2010,Mrs.sheelesh Sharma,Secondary School,Agrawal Educational Foundation,-,Nandurbar
Adarsh Public School.Vita,1130271,Adarsh Public School Kundal Road,415311,2347,273501,-,2347272072,jannat11282@gmail.com,-,1994,Halagale Mohmadrafiq Badshah,Senior Secondary,Lhp Charitable Trust,-,Sangli
Adarsh Sanskar Vidyalaya Cbse,1130458,"Pipala, Hudkeshwar Road, Nagpur",440034,-,7620264605,-,-,adarshcbse22@gmail.com,www.adarshsanskar.org,2008,Mrs. Manasi Yogesh Deshpande,Senior Secondary,"Radhaswami Vividh Karyakari Education Society, Nagpur",-,Nagpur
Aditya English Medium School,1130831,"Sr. No. 70, Dhankude Nagar, Baner, Pune - 411045",411045,-,7020302743,-,-,adityahorizonnschool@gmail.com,adityaschool.co.in,2015,Mrs. Deepali Shirgave,Senior Secondary,Shri Bhairavnath Shikshan Sanstha,-,Pune
Adv.Lalita Patil International School,1130518,"Near Goshala,chopda Road Amalner",425401,2587,224488,-,224573,lalitapatilschool@gmail.com,www.lalitapatilischool.com,-,Mr. Vikas Gulab Chaudhari,Senior Secondary,-,-,Jalgaon
Advaita School Of Excellence,1130920,"Gangakhed Road, Brahmangao, Tal. & Dist. Parbhani",431402,-,02452232221,-,-,principal.advaita@gmail.com,http://www.advaitaschool.com,2016,Mrs. Nilima Suryaprakash Shukla,Secondary School,Sanmati Sevabhavi Sanshta,-,Parbhani
Agp Public School,1130316,"Gut No.71, Satara Parisar, Near Mit College,beed Bypass Road ,aurangabad",431005,240,6410152,2613406,-,agpschool@gmail.com,http://www.agppublicschool.com,2007,Prerana Sudam Kolhe,Secondary School,Akash Panlot And Gramin Vikas Pratisthan,-,Aurangabad
Agragami Convent School,1130217,"Nalwadi Road,  Mhasala, Wardha.",442001,7152,250181,26851517,7152250181,vidyajoseph@rediffmail.com,http://www.agragami.org,2008,Vidya Joseph,Secondary School,"Society Of Sisters Of St. John, Wardha",-,Wardha
Ahinsa International School,1131101,"Survey No. 313/2b/2, Near Govt. Agriculture College, Dhule Road",425412,-,02564297355,-,-,principal.ahinsa.ndb@gmail.com,www.nandurbar.ahinsaschool.in,2019,Mrs. Deepika Sharma,Secondary School,Ahinsa Foundation,-,Nandurbar
Agrasen Vidya Mandir,1130294,"Itkheda, Paithan Road",431005,240,6454159,-,-,subhash.dhawan05@gmail.com,http://www.xyz.com,2003,Subhash Ramchandra Dhawan,Secondary School,Agrawal Sabha,-,Aurangabad
Ahinsa International School,1130573,"Survey No. 190/1a/1, 190/1a/2, Dhule Road",425408,2566,02566-245552,-,-,principal.ahinsa.school@gmail.com,http://www.ahinsaschool.in,-,Mr. Sharad Sharma,Secondary School,-,-,Dhule
Academic Heights Public School,1130873,"Gat No. 1660 / 2, Patil Nagar, Near Indraprasth Mangal Karyalay, Bhagwasti, Chikhali",412114,-,020-65008877,-,020-65008877,ahps.phlox@gmail.com,http://www.academicheights.in,2013,Mrs.pranita Mendsure,Secondary School,K.v. Tilwani Educational Foundation,-,Pune
Air Fce School,1180004,Air Fce Station Viman Nagar Pune Maharashtra,411014,20,"26633451,6633451",5511576,-,principalafsvn@gmail.com,-,1976,Mrs. Ragini Srivastava,Senior Secondary,Air Fce School Management Committ,-,Pune
Ajanta  Learning Hub  English Medium School,1130751,"Gut No 152, At/post-ajanta, Tal.-sillod, Dist.-aurangabad",431117,-,09049992764,-,-,alearninghub@yahoo.in,-,2013,Dr.vidya S. Gawali,Secondary School,"Maharshi Walmiki Shikshan Sanstha, Aurangabad.",-,Aurangabad
Airson English School,1130719,"Dubey Baugh , Hendrepada",421503,-,8879775959,-,-,www.airsonschool1613@gmail.com,http://www.airsonenglishschool.com,2013,Mrs.shabnam T. Shaikh,Secondary School,Matashri Navarangidevi Memorial Trust,-,Thane
Air Force School,1130860,"Vsn, Nagpur, Hqmc(u), Vayusena Nagar, Nagpur- 440007",440007,-,07122511407,-,-,airforceschoolvsn@gmail.com,www.airforceschoolvsnnagpur.org,1968,Mrs. Jayalakshmi S Sekhar,Secondary School,Indian Air Force Educational And Cultural Society,-,Nagpur
Alard Public School,1130586,"S.no 50, Near Rajiv Gandhi It Park, Hinjewadi",411057,20,020-66523792,-,66523761,apsprincipal1@gmail.com,http://www.alardpublicschoolpune.com,2013,Mrs. Rohini Rohit Gurung,Senior Secondary,Alard Charitable Trust,-,Pune
Akshara International School,1130266,"S. No. 109, Wakad, Pune, Maharashtra",411057,20,64102958,-,020-64102958,admin@akshara.in,http://www.akshara.in,2006,Sonali Balwatkar,Senior Secondary,Shrama Sadhana Delhi Trust,-,Pune
Al Barkaat Malik Muhammad Islam English School,1130375,"Vinoba Bhave Nagar, Kurla (w), Mumbai - 400070.",400070,22,25030069,-,25031910,albarkaatschool@Yahoo.com,http://www.albarkaat.in,2006,Shamina Irfan Shaikh,Secondary School,Rehbar Foundation,-,Mumbai
Al-Irfan School,1130056,Suli Bhanjan Tq Khuldabad District Aurangabad Maharashtra,431001,2437,241972,-,0824-2493089,azhar51010@gmail.com,-,1998,Mohd Azharuddin,Senior Secondary,Al Hue Edu & Welfare Society,-,Aurangabad
Amanora School,1130452,"Amanora School, Amanora Park Town, No.194, Village Sadesataranali, Malwadi Road, Hadapsar-kharadi Bypass, Pune -411028",411028,20,02067279010,-,-,principal@amanoraschool.edu.in,http://www.amanoraschool.edu.in,2010,Mrs. Meera Nair,Senior Secondary,Amanora Knowledge Foundation,-,Pune
Alphonsa High School,1130129,Sawangi Meghe Wardha Distt Maharashtra,442001,715,287810,-,-,sr.rosanto@gmail.com,-,1992,Rosy Antony Sr Rosanto,Senior Secondary,Aplhonsa Educational Society,-,Wardha
Amber International School,1130640,"Opp.highland Park, Dhokali Thane (w)",400607,-,9869663131,-,25820481,dvidyaniketan@gmail.com,http://dsvcbseschool.com,-,Dr. Shilpa Jejurker,Senior Secondary,-,-,Thane
Ambuja Vidya Niketan,1130110,At & Po Upperwahi Tal Korpana Distt Chandrapur Maharashtra,442908,7173,"240239, 240019",-,-,rajesh.sharma3.ext@ambujacement.com,-,1993,Rajesh Sharma,Senior Secondary,Dav College Trust & Mgmt Soc,-,Chandrapur
Amrita Vidyalayam,1130190,"Plot No-4, Sanpada Juinagar Node, Sector-25, Juinagar (west), Distt New Mumbai, Maharashtra",400705,22,02227726150,-,27716140,info@avnavimumbai.com,www.nvmb.amritavidyalayam.org,2001,Miss Rekha N,Senior Secondary,Mata Amritanandamayi Math,-,New Mumbai
Amrishbhai R Patel School,1130461,"Karvand Road Shirpur,dist Dhule,maharashtra,425405",425405,2563,255900,-,2563255189,arpatelschoolcbse@gmail.com,-,2011,Nischal Nair,Senior Secondary,Shirpur Education Society,-,Dhule
Amrutvahini International School,1130418,"Amrutvahini International Schoolbehind Maze Ghar Housing Society, Ghulewadi,tal-sangamner,dist-ahmednagar.",422608,2425,259102,-,-,amrutvahiniinternationalschool@gmail.com,-,2011,Sethi Jaswinder Bhupinder,Secondary School,Amrutvahini Sheti & Shikshan Vikas Sanstha,-,Ahmednagar
Amrutwel Global School,1130847,A/p Shikrapur Tal.shirur Dist.pune,412208,-,9226907979,-,-,amrutwelglobalschool2017@gmail.com,http://www.amrutwelglobalschool.co.in,2010,Mr. Navnath Sahadu Gaikwad,Secondary School,Amrutwel Institute Of Business Management,-,Pune
Anandi Public School,1131038,"Nalegoan Road,opposite New Rest House, Malkapur, Udgir, Dist- Latur, Maharashtra",413517,-,02385214200,-,-,rajabaiinstitution@gmail.com,www.anandipublicschool.org,2009,Mrs. Mridula Banerjee,Secondary School,"Smt. Rajabai Memorial Charitable Institution, Udgir",-,Latur
Anandsagar Public School,1130306,"Manerajuri Road,chinchani, Tasgaon",416312,2346,250164,-,-,principalaspstasgaon@gmail.com,-,2009,Wilson David,Senior Secondary,"Anandsagar Charitable Trust, Tasgaon",-,Sangli
Angel Kids International School,1131125,Satara Parisar Aurangabad,431010,-,08920338892,-,-,AIKINTERNATIONALSCHOOL@GMAIL.COM,WWW.AKISCHOOL.ORG,2015,Mrs. Radhika Kini,Secondary School,Bhairvanath Shiksha Krida & Samajsewa Mandal,-,Aurangabad
Anil Jindal World School,1130526,"Gut No.171, Nidhona Road, Moje : Nagewadi, Tq & Dist. Jalna 431203",431203,2482,9930860725,-,2482232488,pzzearparveen2@gmail.com,http://www.aniljindalworldschool,2010,Mrs Shubhra Varma,Secondary School,Anil Jindal Memorial Foundation,-,Jalna
Anekant English Medium School,1130964,"T.c.college Campus , Baramati, Dist- Pune413102",413102,-,02112221305,-,-,anekantems@gmail.com,http://www.anekantems.org,2012,Mrs. Rakhi Mathur,Secondary School,Anekant Education Society,-,Pune
All Saints High School,1130087,"Bhawale Village Pisa Dam Cross Rd Panjr Pole, Tal Bhiwandi Distt Thane Mahrashtra",412805,91,"9028138222, 283077",02522-230162,225307,nairvu@rediffmail.com,http://www.shilpakar.com,1873,Seema Vijay Nair,Senior Secondary,Shilpakar Education Society,-,Thane
Anisha Global School,1130647,"Life Republic,s.no.74,marunji-hinjewadi-kasarsai Road,marunji",411057,20,8087120333,-,2066226511,anishaglobalschool@gmail.com,http://www.anishaglobal.com,2012,Mrs. Harleen Sodhi,Senior Secondary,Anisha Education Society,-,Pune
Annapurna International School Of Scholars,1131057,"Akola Road, Hingoli, Tq./ Dist. Hingoli-431513 (mh)",431513,-,02456221757,-,2456221757,annapurnaschool123@gmail.com,http://annapurnapariwar.com,2019,Mr. Ramesh Raju Hatkat,Secondary School,"Swami Vivekanand Shikshan Prasarak Mandal, Hingoli",-,Hingoli
Annasaheb Balasaheb Chakote English School,1130746,"A/p.  Nandani-jaysingpur Road, Dharangutti, Tal.shirol, Dist.kolhapur.",416102,-,02322235552,-,2322235852,rrp2161@gmail.com,http://www.abcenglishschool.com,2012,Dr. Rajesh Rajanikant Ohol,Secondary School,"Kai. Ganpati Anna Chakote Charitable Trust, Nandani, Tal. Shirol, Dist. Kolhapur",-,Kolhapur
Anuradha English Medium School,1130855,"Sakegaon Road, Anuradha Nagar,chikhlli",443201,-,9850055296,-,-,jitu.marathe@gmail.com,-,2002,Mr. Jitendra Marathe,Secondary School,Paramhansa Ramkrishna Maunibaba Shikshan Sansthas,-,Buldhana
Apeejay School,1130075,"Plot No 34, 38 Sector 21 Kharghar Navi Mumbai Maharashtra",400081,22,"27745501, 27720892",2.24E+19,27745507,indumathur2014@gmail.com,http://www.apeejay.edu,1972,Mrs. Tejaswini Shamish Katdare,Senior Secondary,Apeejay Education Society,-,New Mumbai
Apeejay School,1130023,"Sector-15  Nerul, Distt. New Mumbai, Maharashtra",400706,22,"27703635, 7700179",7701647,271457,rkjoshi1968@yahoo.co.uk,http://www.cvtarapur.org,1986,Rakesh Joshi,Senior Secondary,Apeejay Education Society,-,New Mumbai
Arihant  Public School,1131133,"Manisha Nagar, Near Deshmukh Petrol Pump, Pandharpur",413304,-,02186,-,-,ems.cbse@gmail.com,www.cbse.arihantps.com,1976,Mrs. Supriya Bahirat,Secondary School,Modern Education Society,-,Solapur
Appasaheb Birnale Public School,1130074,Shinde Mala Sangli Maharashtra,416416,233,"2313992, 2313993",222936,271457,principal@abpssangli.edu.in,http://www.cvtarapur.org,1995,Assisi Joseph Furtado,Senior Secondary,Shri Vasantrao Banduji Patil Trust,-,Sangli
Angel High School,1130718,"Shambhaji Nagar, Kadamwak Wasti,tal - Haveli, Loni Kalbhor,pune - 412201",412201,-,02026913722,-,-,angelhighschool.loni@gmail.com,http://www.angelhighschoolloni.com,2017,Mr.farshid S Irani,Senior Secondary,Om Education Society,-,Pune
City International School,1130135,"Dnyan Ganga Complex, Opp. Shivarkar Garden, Fatimanagar Road,  Wanowire, Pune, Maharashtra",411040,20,26873530,020-25511001,-,principal.wanowrie@cityinternationalschool.edu.in,-,1991,Pooja Arora,Senior Secondary,B K Birla Institution,-,Pune
City International School Kothrud,1130251,"D.p. Road, Kumrepark, Kothrud",411038,20,25280205,277357,2024321692,padmajachavali.cis@gmail.com,-,2005,Padmaja Chavali,Secondary School,Unity Education Trust,-,Pune
City International School,1130131,Sukhwani Elite Morewadi Road Pimpri Pune Maharashtra,411018,20,"27440333, 24321692",524716,-,psj6872@yahoo.co.in,-,2004,Pallavi Shrikrishna Joshi,Secondary School,N S Dixit Educational Foundation,-,Pune
City Pride School,1130180,"Hs-2, Sector 27a Pradhikaran , Nigadi",411044,20,65105596,-,020-27655980,mayasawant99@yahoo.com,http://www.cityprideschool.com,2003,Maya Sanjiv Sawant,Senior Secondary,Audyogik Tantra Shikshan Sanstha,-,Pune
Credo World School Dahanu,1130898,"Credo World School Dahanu, Main Road, Near Savata Bus Stop, Savata, Dahanu East, Palghar",401602,-,02528260333,-,-,PRINCIPAL@CREDOWS.COM,http://www.credows.com,2017,Mrs. Indrani Guha,Secondary School,Buddhadev Educational Charitable Trust,-,Thane
Clara Global School,1131094,"Sr.no 50, Next To Yellow Blossom Society,b T Kawade Road,pune-411036",411036,-,918380838098,-,-,principal@claraschool.com,www.claraschool.com,2018,Mrs. Sarika Babar,Secondary School,Kawade Patil Educational Foundation,-,Pune
"Cygnet Public School, Hadapsar",1130789,"Indrayani Nagar, Hadapsar,pune",411028,-,0206970453,-,-,jspm.cps@gmail.com,http://www.jspm.edu.in,2006,Mrs. Varsha Kokil,Secondary School,Jayawant Shikshan Prasarak Mandal,-,Pune
D Y Patil Dnyanshanti School,1131042,"Sec.no 29,akurdi,ravet,pune-44.",411044,-,02027641281,-,-,dypdss@gmail.com,dypdss.edu.in,2019,Mrs. Geeta Pillai,Secondary School,Dr.d.y.patil Pratishthan,-,Pune
Crimson Anisha Global School Mh,1130914,"S.no. 13/1/1, Kadnagar Undri, Pune",411028,-,02060609333,-,-,principal.anisha@gmail.com,-,2012,Mr. Dhananjay Sirur,Senior Secondary,Anisha Education Society,-,Pune
Cygnet Public School New Narhe,1130794,"S.no 12/1/2,pune Satara Baypass Highway,narhe,",411041,-,02024608802,-,2024608888,tssmncps12@gmail.com,http://www.jspm.edu.in,2014,Mrs. Lakhvinder Dinesh Joshi,Secondary School,The Shetkari Shikshan Mandal,-,Pune
D Y Patil High School,1131016,"Sr. No. 124 & 126, A/p: Ambi, Tal-maval, Talegaon Dabhade,",410506,-,02114302060,-,-,alexander.reid@dypatil.edu,http://dypatilhighschool.com,2017,Mr. Alexander Coates Reid,Senior Secondary,Dr. D. Y. Patil Educational Academy,-,Pune
D.K.Patil English Medium School,1130462,"Survey No308,chichani,tal.-tasgaon,dist.sangli",416312,-,02346-285200,-,02346-285200,bhagirathipatiltrust@gmail.com,http://bhagirathieducation.com,2007,Mrs.poonam Prakash Nesargi,Secondary School,"Smt.bhagirathi Ramrao Patil Charitable Trust, Tasgaon,tal.-tasgaon, Dist.-sangli",-,Sangli
"D.K.T.E. Society's  International School,",1130443,"A/p :- Tardal,ichalkaranji, Kolhapur",416121,230,2490550,9422044207,2302490550,sndream24@gmail.com,-,2010,Sandeep Balasaheb Nejkar,Secondary School,"Dattajirao Kadam Technical Education Society,ichalkaranji",-,Kolhapur
Datta Meghe Wld Academy,1130337,"Airoli, Cidco, Sect 16, Navi Mumbai, Dist. Thane",400708,22,27790829,9849727633,022-27792627,office@dmworldacademy.edu.in,http://www.dmwldacademy.com,2011,Rajeev Kumar,Senior Secondary,"Nagar Yuwak Shikshan Sanstha, Nagpur-22",-,Thane
Dav International School,1130102,"Plot 31, Sector 15 Kharghar Navi Mumbai Maharashtra",410210,22,"30983508,27875872, 27875872",-,-,dav_kharghar@yahoo.com,http://davkharghar.org.in,-,Mrs. Seema Maindiratta,Senior Secondary,-,-,Raigad
"Darshan Academy, Pune",1130644,"Cts No.4510/1 Empire Estate,near Punjab Sind Bank, Chinchwad Pune.",411019,20,02027440097,-,-,principal.pune@darshanacademy.org,www.darshanacademy.org,2011,Mrs. Rangoli Saxena,Secondary School,Darshan Education Foundation,-,Pune
Dattakala Shikshan Sanstha,1130293,"Gat No.541/2,off.pune-solapur Highway,swami-chincholi,tal-daund, Dist-pune,pin-413130",413130,2117,203183,-,02117-203183,principal.cbse@dattakala.edu.in,http://www.dattakala.g.com,2006,Ravindra Lokhande,Secondary School,Dattakala Shikshan Sanstha,-,Pune
Daulati International English Medium School,1130455,"Gut No- 730 A/p Dabhadi, Malegaon,",423105,-,02554-253488,-,-,daulati_international3@yahoo.in,-,2008,Mrs.roza Yohan Me,Middle Class,Daulati Social & Educational Society,-,Nashik
Dav Moil Public School,1130654,"Chikla Mines Officers Township, At Sitasaongi Village",441907,718,07183220045,-,7183220018,davmoilps@gmail.com,www.davmoilpublicschool.com,2014,Miss Manaswini Tawde,Senior Secondary,D.a.v. College Trust And Management Society,-,Bhandara
Dav Public School,1130048,157 Plot No 31 Tulsidham Thane West Maharashtra Pincode 400610,400608,22,"25890966, 5386403",5373341,23621383,davthane@yahoo.co.in,http://www.sindhihighscho,2002,Simmi Juneja,Secondary School,Dav College Man.committee,-,Thane
Dav Public School,1130067,Plot No 34 Sector 48 Nerul Navi Mumbai Maharashtra,400706,22,27714017,586356,04368-227686,daverul@gmail.com,http://www.gseschool.org,1998,Jose Kurian,Senior Secondary,Dav Mgmt Committee,-,New Mumbai
Dav Public School,1130069,"Plot No 11 Sect 10 Airoli Navi Mumbai, Maharashtra",460708,22,27600657,022-27691414,27600658,suruchikataria@yahoo.co.in,http://www.davairoli.g,1988,Suruchi Kataria,Senior Secondary,Dav Trust And Mgmt Socity,-,New Mumbai
Dav Public School,1130065,267-268 Sector 10 New Panvel Navi Mumbai Maharashtra,400614,22,27451793,022-27463853,27451793,jayashreekhandekar@yahoo.co.in,http://www.davpanvel.com,1985,Jayashree Khandekar,Senior Secondary,Dav Trust & Collge Mgmt Comm,-,New Mumbai
Dav Public School,1130077,"Plot No 31 Survey No 157 D P Road Aundh, Distt Pune, Mahrashtra",411007,20,"25890081, 25893377",07672-275318,275303,madhavic28@gmail.com,-,1991,Chalamalasetti Madhavi Prasad,Senior Secondary,Dav College Trust & Mgmt Soc,-,Pune
De Paul Public School Agashenagar,1130976,Agashenagar Sangamner Road Tal Shrirampur,413709,-,02422210957,-,-,depaulshrirampur@gmail.com,cbse.depaulschoolshrirampur.org,2013,Mr. Fr Hebic Lawrance Edappilly V.c.,Secondary School,Vincentian Mission Service Society,-,Ahmednagar
David English Medium School,1130450,"At - Narvekar Wadi, Chondhi, Bamansure, Taluka - Alibag",402201,214,7773936477,-,-,sharmilakhamkar@gmail.com,-,2005,Sharmila Sadanand Khamkar,Secondary School,David Education Society,-,Raigad
Dav Public School,1130060,Neeljay Colliery Township Wani Area  Po Punavat Distt Yavatmal Maharashtra,445204,7239,232378,-,-,kuldeep.kulshresth@gmail.com,-,2007,Kuldeep Kumar Kulshresth,Senior Secondary,Dav College & Manag Committee,-,Yavat Mal
Deep Global School,1130974,"Deep Education Campus, Opp. Gr Engineering, Saravali, Boisar, Tal & Dist Palghar, Pin 401501",401501,-,9225138108,-,2525329741,deepglobalschoolboisar@gmail.com,http://www.deepglobalschool.com,2016,Mrs. Anahita Zuben Najmi,Secondary School,Deep Education Society,-,Thane
Deep Public School,1130220,Gat No. 118 Shirol - Kolhapur Bye Pass Road,416101,2322,227791,26851517,02322-221831,sachinkamble2525@gmail.com,-,2006,Sachin Ganpati Kamble,Secondary School,Rajashree Foundation,-,Kolhapur
Delhi Public School,1130169,"Opp. 11 Km Mile Stone, Village-khairi, Kamptee Road",441001,712,2980060,-,07109-270426,principal_dps@hotmail.com,http://www.dpsnagpur.com,2006,K Balaji,Senior Secondary,Shri Chiranjilal Bajoria Education Society,-,Nagpur
Defence Career Academy School Andjunior College,1130729,"Shahapur Banjar, Tal. Gangapur Disttaurangabad, Maharashtra- 431002",431002,-,02406491777,-,-,mvkp.sis@gmail.com,http://www.sisschool.org,2017,Mrs. Sreelatha Nandakumar Nair,Senior Secondary,Manav Vikas Kalyan Pratishthan,-,Aurangabad
Delhi Public School,1130943,"49/2 Saturna, Kranti Colony Road, Near Aayarkar Bhavan",444607,-,0721-25511114,-,-,dpsamravati@gmail.com,http://www.dpsamravati.com,2018,Mr. Himadri Sekhar Desai,Secondary School,"Rana Education Society, Amravati",-,Amravati
Delhi Public School,1130519,"Village Manori, Behind Maharashtra University Of Health Sciences, Dindori Road, Nasik",422003,253,07447709044,-,-,dean@dpsnashik.in,http://www.dpsnashik.com/,2013,Dr. Pushpy Dutt,Senior Secondary,Kush Green Education Society,-,Nashik
Delhi Public School,1130066,Nyati County Mahammedwadi Village Kondwa Pune Maharashtra,411028,20,"26970418, 5123628",6349934,-,neelam.chakrabarty@dpspune.com,-,2001,Neelam Chakrabarty,Senior Secondary,Takshila Education Society,-,Pune
Delhi Public School,1130068,Palm Beach Marg Sector 58 Nerul Navi Mumbai,400706,22,27526542,248406,27052270,principaldpsnerul@gmail.com,http://www.suprabhat.ac,1873,J Mohanty,Senior Secondary,Dps Society,-,New Mumbai
Delhi Public School Lava,1130848,Off Dabha Ring Road Lava,440023,-,7767003274,-,-,dean@dpsnagpurcity.com,http://www.dpsnagpurcity.com,2017,Mrs. Anupama Sagdeo,Senior Secondary,Kalyani Educational Society,-,Nagpur
Delhi Public School Mihan Nagpur,1130933,"Plot No 07,sector 21, Opp.iim & Aiims, Mihan Parisar Wardha Road Nagpur",441108,-,9607855441,-,-,principal@dpsmihan.com,-,2018,Mrs. Nidhi Yadav,Secondary School,Shri Chiranjilal Bajoria Educational Society,-,Nagpur
Delhi World Public School,1131066,"Plot No7a/7b,sector-12,opp Poonam Tower,nerul (west)",400706,-,02227712510,-,-,info@dwpsnerul.com,www.dwpsnerul.com,2016,Mrs. Pratibha Arun Mishra,Senior Secondary,"Nrb Educational, Social And Cultural Trust",-,Thane
Delhi Public School Panvel,1130717,"Plot No 27, Sangurli, Tal-panvel, Dist: Raigad",410221,-,02227467236,-,-,info@dpspanvel.com,dpspanvel.com,2015,Mrs. Anita Dua,Senior Secondary,Shri Siddhivinayak Gyan Mandir Educational Trust,-,Raigad
Delhi World Public School,1130863,"Talegoan, Parli-beed Highway, Tq. Parli Vaijnath, Dist. Beed",431530,-,7391017474,-,-,principal.dwpspv@gmail.com,http://www.dwpsparliv.com/,2018,Mr. Manoj Kumar Singh,Senior Secondary,Vivekanand Youth Welfare Society,-,Beed
Deogiri Global Academy,1130664,"Bhagirath Nagar ,padampura, Railway Station Road Aurangabad",431005,240,6565574,-,-,principal@dga.edu.in,-,2009,Smita Shinde,Secondary School,"Marathawada Shikshan Prasarak Mandal, Aurangabad",-,Aurangabad
"Dg Agrawal Memorial National Public School , Varadipada",1130197,"At : Varadipada  Post : Chinchpada Tal. Navapur Dist Nandurbar, Maharashtra",425417,256,243444,-,-,bijumadathil2010@gmail.com,-,2007,Biju Madathil,Senior Secondary,"Dharmibai Gigraj Agrawal Shaikshanik & Bahuuddeshiya Sanstha, Chinchpada Tal. Navapur",-,Nandurbar
