Army Public School,1480001,Rangapahar Military Station Dimapur Nagaland,791123,3862,"245231, 245232",25100428,5404140,uchpneps@hotmail.com,-,1977,Mrs Sasmita Sai Pathy,Senior Secondary,Army Welfare Edu Society,-,Dimapur
Kendriya Vidyalaya,1400002,"Project Sewak C/o 99 Apo, Dimapur, Nagaland",900800,386,"245919, 3261P&T",245902,225050,chandra.umesh377@gmail.com,http://www.kvdimapur.g,1983,Umesh Chandra,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Dimapur
Kendriya Vidyalaya,1400004,"Zakhama Stn. Hqrs. Zakhama C/o 1764 Fpo C/o 99 Apo, Distt. Kohima, Nagaland",797125,370,2231082,3702233045,370223304,zakhama1896@gmail.com,http://www.kvzakhama.com,1988,Kavi Jharwal,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Kohima
Kendriya Vidyalaya,1400006,Crpf Camp Lerie Hill Kohima Nagaland,797001,370,2801550,-,-,Santoshroy0204@gmail.com,-,1978,Santosh Kumar Roy,Secondary School,Kendriya Vidyalaya Sangathan,-,Kohima
Kendriya Vidyalaya,1400001,Paper Nagar Tuli Nagaland,798623,3862,271287,-,-,pandeybarrister@gmail.com,-,1978,Barrister Pandey,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Mokokchung
Kendriya Vidyalaya,1400003,"111 Bn Bsf Hqs C/o 99 Apo, Distt Zuhneboto, Nagaland",798629,-,0413-2655355,-,-,thestudyschool@gmail.com,-,1984,R B S Chauhan,Secondary School,Kendriya Vidyalaya Sangathan,-,Zunheboto
Livingstone Foundation International,1430014,Thahekhu/ Kevijau,797112,3862,244203,-,03862-245553,andrewahoto@gmail.com,-,1988,Andrew Ahoto Sema,Senior Secondary,Livingstone Foundation,-,Dimapur
Kv Lumami Nu,1400007,"Kv Lumami Nu, Lumami Dist Zunheboto Pin 798627",798627,-,03692268239,-,-,kvlumami@gmail.com,https://lumaminu.kvs.ac.in/,2017,Mr. Shailendra Sharma,Secondary School,Nagaland University Lumami,-,Zunheboto
Rajeshwari Karuna School,1430025,"Rajeshwari Karuna School, Tuliwatiyongpang Area, Wameken Valley,tuli Subdivision, P.o. Box 01mokokchung, Nagaland- 798618",798618,-,03862232747,-,-,rajeshwarikarunaschooltuli@gmail.com,www.rajeshwarikarunaschooltuli.com,2015,Mrs. Moakumla Ao,Secondary School,Community Educational Centre Society,-,Mokokchung
Maple Tree School,1430015,"208, Kashiram Rangapahar Cantonment Road Dimapur Nagaland",797112,3862,248322,-,-,imsutola_lkr@rediffmail.com,http://www.mapletreeschool.in/,2011,Imsutola Longkumer,Senior Secondary,Benchmark Education Initiative,-,Dimapur
Sainik School,1480002,"Punglwa P.o., Peren District",797106,11,03862289216,22222704,22471516,sainikpunglwa@yahoo.co.in,http://www.mpsipextn.com,1976,Col. Bs Rathore,Senior Secondary,-,-,Peren
Spring Blossoms Academy,1430026,"Block-7 Thahekhu Village, Dimapur, Nagaland- 797112",797112,-,8257928144,-,8257928144,info.springblossomsacademy@gmail.com,http://springblossomsacademy.in,2013,Mr. Ram S Singh,Secondary School,Kivini Humanity Foundation Welfare Society,-,Dimapur
Shalom Public School,1430024,"Shalom Public School, Naga Cemetery Road, Kikhruruzha Colony Chumukedima Dimapur Nagaland 797103",797103,-,06909621687,-,-,spschumukedima@gmail.com,www.spschumukedima.simplesite.com,2013,Mr. Mhondamo Lotha,Secondary School,Shalom Educational Trust,-,Dimapur
Spring Valley School,1430023,"Spring Valley School 3rd Mile ,house No.216 ,chekiye Village Block 2",797115,-,8119895193,-,-,springvalleyschool2017@gmail.com,-,2015,Miss Zakali K Yepthomi,Secondary School,Spring Valley School Society,-,Dimapur
St Marys Higher Secondary School,1430021,"Latikla Complex, Nyamo Lotha Road, Dimapur",797112,-,03862227996,-,-,stmarysschooldimapur@gmail.com,-,1992,Mrs.neena Dutta,Senior Secondary,Pradeep Dutta Memorial Trust,-,Dimapur
Vivekanand Kendra Vidyalaya,1430001,(neepco) Doyang Post Doyang Distt Wokha Pb No 29 Post Golaghat Nagaland,785601,3860,245022,-,0551-2345969,lborthakur1@gmail.com,-,1971,Luku Moni Borthakur,Secondary School,Vivekanand Rock Memo & Viv Kendra,-,Wokha
