Alok School,1730193,Shiv Nagar Colony Jawad Bye Pass Road Rajsamand Rajasthan,832108,2952,224225,223662,223801,lalitgoswami27.11@gmail.com,-,2001,Lalit Puri Goswami,Senior Secondary,Rashtriya Shiksha Society,-,Rajasmand
Alok School,1730570,"Village- Surajpole, Tehsil-eral",312001,1472,205821,-,-,sunil.tripathi987@gmail.com,http://www.alokschool.org,2010,Sunil Tripathi,Senior Secondary,Rashtriya Shiksha Samiti,-,Chittorgarh
Alpha Academy,1730882,"Jai Bhawani Pura Near Nakti Mata Temple, Nimera",302041,-,01416565111,-,-,11230@cbseshiksha.in,www.alphaacademy.co.in,2016,Mr. Jagdish Prasad Choudhary,Senior Secondary,Alpha Academy Educational Society,-,Jaipur
Alok Senior Secondary School,1730007,Hiran Magri Sectro 11 Udaipur Rajasthan,313001,294,2583488,9414158880,-,staunk@alokschool.org,-,1976,Shashank Taunk,Senior Secondary,Alok Prabandha Samiti,-,Udaipur
Alpha International Academy,1730615,"Kataria Farm House, Sirsi Road , Jaipur",302034,141,2470195,7615838910,0141-2470195,alphainternationalacademy@gmail.com,http://www.aiajaipur.com,2008,Suman Sharma,Senior Secondary,"Alpha International Academy Shiksha Samiti, Jaipur",-,Jaipur
All Saints Sr Sec School,1730246,Near Railway Hospital Beawar Road Ajmer Rajasthan,305001,145,"2461536, 2463222",2460954,-,jayakumarajmer@gmail.com,-,1994,Jaya Kumar,Senior Secondary,All Saints Educational Society,-,Ajmer
Alwar Public School,1730013,6th K M Stone Rajgarh Road Alwar Rajasthan,301001,144,"8875160500, 21677",-,-,jain.preeta3@gmail.com,-,1978,Preeta Jain,Senior Secondary,Shankar Lal Memorial Trust,-,Alwar
Ambuja Public School,1730271,Ambuja Township Post Rabrivawas Teh Jaitaran Distt Pali Rajasthan,306709,2939,288022,2939288022,2939288021,ipsita.choudhary.ext@ambujacement.com,-,2000,Ipsita Choudhury,Senior Secondary,Ambuja Public School Sansthan,-,Pali
Ambition Public School,1730740,"Village- 15 Sgr, P.o.- Sardarpura Bika, Tehsil- Suratgarh, Dist.- Sgnr",335804,-,8946828321,-,-,virenderpunia20@gmail.com,http://www.aps15sgrsuratgarh.com,2012,Virender Singh Punia,Secondary School,"Ambition Shikshan Samiti, 15 Sgr",-,Sri Ganganagar
Amit Bolia Vidhya Niketan,1730507,"Amit Bolia Marg, Sahada Choraya, Gangapur",311801,1481,220101,-,-,principalabvn@gmail.com,http://www.amitbolia.com,1993,Joseph V M,Secondary School,Amit Bolia Public Chartiable Trust,-,Bhilwara
American International School,1730257,"Krishna Nagar, Muhana Road Opp V T Road New Sanganer Road Mansarover Jaipur Rajasthan",302020,141,6540994,0141-3253371,2780867,aisjaipur@yahoo.co.in,http://www.americanintern,1989,Mr. Prateek Saxena,Senior Secondary,Sunrise Bal Shiksha Samiti,-,Jaipur
Amrit Vidya Ashram,1730580,In Front Of Amritnath Ashram Sikar,332301,1571,222694,-,-,avafatehpur@gmail.com,-,2009,Awatar Singh,Senior Secondary,Amrit Vidya Ashram Society,-,Sikar
Angel Public School,1730302,"Pwd Road Nohar Hanumangarh, Rajasthan",335523,1555,226928,2460535,2462100,angelpublicschool@gmail.com,-,1997,Mona Taneja,Secondary School,Smt Mohani Devi Somani Mem Trust,-,Hanumangarh
Alpha Beta School,1730356,"Sector 16, Pratap Nagar, Sangana, Jaipur, Rajasthan",303606,91,"8058799706,8058799702",-,-,abspratapnagar@gmail.com,-,2011,Mr Ajay Vijayvargi,Senior Secondary,Helix Educational Society,-,Jaipur
Ankur Shikshan Sansthan,1730402,"Ratlam Road, Banswara, Rajasthan",327001,2962,243002,9414103326,0141-2762864,saraf.raksha@gmail.com,http://www.vidyasthali.com,2007,Raksha Saraf,Senior Secondary,Bhartiya Samajik Vikas Samiti,-,Banswara
Apala School Of Education,1730335,"1-nhr-a Hisar Road Nohar, Distt Hanumangarh, Rajasthan",335523,1555,221340,7442502321,-,NHRMAHESHNHR@GMAIL.COM,-,2004,Feroz Khan Pathan,Senior Secondary,Apala Welfare And Education Society,-,Hanumangarh
Apex International School,1730076,Lal Kothi Scheme Tonk Road Jaipur Rajasthan,302015,141,2742095,27247230,0135 2629033,principal@apexedu.org,-,1962,Anku Mangwana,Senior Secondary,Sabjay Bal Niketan Soc. Jaipur Raj,-,Jaipur
Apex International School,1730943,"Nh 27, Near Police Lines Road, Baran",325205,-,07453234422,-,-,apexinternational.brn@gmail.com,-,2017,Mr. Hitesh Kumar Jain,Secondary School,Apex World Research And Education Foundation,-,Baran
Anand Vidya Mandir Ucha Madhyamik Vidyalaya,1730656,Plot No 447rundiya Nagar In Front Of Cimmco,321001,5644,7062288990,-,-,mishra.neeraj.kr@gmail.com,http://www.anandvidyamandir.org,1980,Neeraj Kumar Mishra,Senior Secondary,Anand Vidya Mandir Samiti,-,Bharatpur
Aravali Public School,1730448,"Badiyal Khurd, Bandikui, Distt Dausa, Rajasthan",303313,1420,691567,-,-,apsrajasthan@gmail.com,-,2005,Amrendra Kumar,Senior Secondary,Aspaarsh Welfare Society,-,Dausa
Arcadia Academy,1730216,Sector B Ramakrishan Puram Kota Rajasthan,324005,744,"2470979, 2428284",33204,-,arcadiacademy@gmail.com,-,1996,Lata Kothari,Secondary School,Arcadia Academy Society,-,Kota
Aravali Public School,1730284,Sp-1 Riico Industrial Area Neem Ka Thana Distt Sikar Rajasthan,332713,1574,232709,230831,-,aravalinkt@yahoo.co.in,-,1985,Sunita Rohilan,Senior Secondary,Aravali Shikshan Avam A Sansthan,-,Sikar
Apex Public School,1730557,"5 Bhd, Nohar Sirsa Bypass, Bhadra Hanumangarh Rajasthan",335501,1504,224074,-,-,apsbhadra2009@gmail.com,-,2009,Sushil Kumar,Secondary School,Apex Shikshan Sansthan,-,Hanumangarh
Chinar Public School,1730036,Vill Liwari Jaipur Road Alwar Rajasthan,301001,144,"2886263,9672374499,2886264, 2886264",-,-,principal@chinarschool.in,http://www.chinarschool.in,-,Mrs. Rachna Kathpalia,Senior Secondary,-,-,Alwar
Chitrakoot Public School And Research Centre,1730398,"Nh-11, Sujawas Road, Giyan, Distt Sikar, Rajasthan",332403,1572,222202,9431132086,-,info.chitrakoot@gmail.com,-,2006,Ashish Jangir,Senior Secondary,B.p Angles' Group Of Educational Society,-,Sikar
Cosmo Public School,1730909,"Chak 8 - O Gram Panchayat 3 - O,sri Karanpur",335073,-,01501250013,-,-,COSMOPUBLICSCHOOL2017@GMAIL.COM,WWW.COSMOPUBLICSCHOOL.COM,2017,Mr. Kulbeer Singh Thakur,Senior Secondary,Cosmo Shikshan Sansthan,-,Sri Ganganagar
Choudhary Gharsiram Public School,1730514,"National Highway No-11,laxmangarh , Sikar",332311,1573,225521,-,-,cgpslaxmangarh@gmail.com,-,2009,Shyam Sunder Joshi,Senior Secondary,Choudhary Gharsiram Memorial Shikshan Sansthan,-,Sikar
D A V Acc Public School,1730022,Ishwar Nagar Lakheri Distt Bundi Rajasthan,323603,7438,261512,42,0591-2411864,anju.utreja@gmail.com,-,1983,Anju Utreja,Senior Secondary,Dav College Managing Committee N D,-,Bundi
D.A.V. Centenary Public School,1730623,"46 F Mouran, Sri Karanpur, Sri Ganganagar,",335073,1501,227500,-,-,dav_skp@yahoo.com,www.davkaranpur.com,2005,Mrs. Harjit Kour,Senior Secondary,D.a.v.shikshan Samiti,-,Sri Ganganagar
D V M Public School,1730323,"Narnul Road, Behror, Distt Alwar",301701,1494,512490,6562290398,222210,josebinoyjose@yahoo.com,-,1998,Binoy  T Jose,Senior Secondary,Jyoti Prakash Educational Trust,-,Alwar
D.A.V. Hzl Sr. Secondary School,1730592,"Rajpura Dariba, Dist.rajsamand",313211,2952,9950285343,-,02952-265130,principal.dav@vedanta.co.in,-,2010,Arunesh Saxena,Senior Secondary,D.a.v College Trust And Management Society,-,Rajasmand
D.K. Gupta Memorial School,1731098,"Jobner, Jobner",303328,-,01425296961,-,-,dkmsg2021@gmail.com,https://dkgmschool.com/,-,Manju Thakur,Secondary School,D.k. Gupta Memorial Charitable Trust,-,Jaipur
Clr Public School,1730456,"Delhi Road,pilani, Distt Jhunjhunu, Rajasthan",333031,1596,246523,-,-,clrpublicschool@gmail.com,-,2004,Shevani Singh,Senior Secondary,"Chaudhary Laduram Education Society, Pilani",-,Jhunjhunu
Daffodils World School,1730461,"Jeevan Nagar,sanwali Road Via Bajaj Gram Sanwali,sikar",332021,1572,01572274168,-,-,daffodilsworldschool@yahoo.com,http://www.daffodilsworldschool.com,-,Mrs. Anju,Senior Secondary,-,-,Sikar
Daisy Days International School,1730932,Nh 68 Baldev Nagar Barmer (rajasthan,344001,-,02982227273,-,-,daisydaysschool@gmail.com,-,2015,Mrs. Mohini Choudhary,Secondary School,Jahanvi Sansthan Barmer,-,Barmer
Dalmia Vidya Mandir,1730422,Station Roadchirawa,333026,1596,220602,-,221103,dvmprincipal@dalmiatrusts.in,http://www.dalmiavidyamandir.education,2006,Mr. Shakti Singh,Senior Secondary,Shri Dalmia Shiksha Samiti,-,Jhunjhunu
Danial Mayo Secondary School,1730530,Sadokan Road H.o Timber Maket Nagaur,341001,1582,218628,23070537,-,ajikumar20@hotmail.com,-,2001,Rejimol R,Senior Secondary,Danialmayo Eduction Socity,-,Nagaur
Dasha  Humad Shikshan Sansthan,1731092,"Vill- Toraniya, Post- Bhiluda, Teh.- Sagwara, Distt- Dungarpur, Raj.",314031,-,02966254013,-,-,dhss.humadpuram@gmail.com,https://dhsshumadpuram.org/,-,Chaubisa Lalit L,Secondary School,Attharah Hazar Dasha Humad Sadhe Barah Mandir Bandiji Avam Chaukhla Sambandhi Digambar Jain Sansthan,-,Dungarpur
Dav Centenary Public School,1730205,Tibbi Road 15 Hmh Hanumangarh Town Rajasthan,335513,1552,9816242690,254640,-,Pallavi0246@gmail.com,-,1986,Pallavi Arora,Senior Secondary,Dav College Trust & Mgmt Soc,-,Hanumangarh
Dav Centenary Public School,1730297,"Anoop Garh, Sri Gangangar Rajasthan",335701,1498,254725,01462-225545,-,jai123_pareek@yahoo.co.in,http://stpaulsbeawar.com,1981,Jaipal Pareek,Senior Secondary,Dav Centenary Pub Sch Edu Society,-,Sri Ganganagar
Dav Centenary Public School,1730308,"Opp Nagarpalika, Sadulshahar, Sri Ganganagar, Rajasthan",335062,1503,"222111, 222111",1542440102,154244039,neerajyadav1977@gmail.com,-,1976,Neeraj Kumar Yadav,Senior Secondary,Director General B S F,-,Sri Ganganagar
"Dav Hzl Sr.Secondary School, Zawar Mines, Udaipur",1730723,Po-zawar Mines,313901,294,02942726079,22267175,-,davhzlzm@gmail.com,-,2014,Mr.harbans Singh,Senior Secondary,"Dav College Managing Committee, New Delhi",-,Udaipur
"Dav Kalisindh Thermal Public School, Jhalawar",1720143,"Katpp Township Area, Gram-undal, Teh-jhalarapatan, District- Jhalawar, Rajasthan- 326 023",326023,135,07432243041,-,-,davkatpp@gmail.com,http://www.davkatpp.org,2015,Mr. Harish Pal,Senior Secondary,"Dav College Trust And Managing Society , Chitra Gupta Road, New Delhi",-,Jhalawar
Dav Public School,1730638,Narnaul-behror Road Behror,301701,-,01494297754,-,-,omrpg11@gmail.com,-,1995,Mr.rajendra Prasad,Senior Secondary,Dav College Turest & Management Society,-,Alwar
Dav Public School,1730056,Sector C Talwandi Kota Rajasthan,324005,744,2405992,0744-2406118,2405018,saritaranjan2010@rediffmail.com,http://www.davkota.org,1985,Sarita Ranjan Gautam,Senior Secondary,D A V College M C,-,Kota
Dav Centenary Public School,1730059,"G-9, Meel Padam Sarover Marg Opp C Block Near Aamrpali Circle Vaishali Nagar Jaipur Rajasthan Rajasthan",302012,141,"2351248, 235361",2351585,2356361,davjaipur1987@gmail.com,-,1987,Ashok Kumar Sharma,Senior Secondary,D A V College Managing Committee,-,Jaipur
Dayanand Bal Niketan Senior Secondry School,1731014,"Beawar Road , Ramganj, Ajmer",305001,-,01452693800,-,-,dbnschool.ajmer@gmail.com,http://dbnajmer.com,1975,Mr. Navneet Thakur,Senior Secondary,Dayanand Anglow Vedic College Trust & Management,-,Ajmer
Dayanand Paradise School,1730923,"Dayanand Vidyapeeth Campus, Rishikesh Road, Umarani",307510,-,09887008563,-,-,dayanandparadise@gmail.com,http://www.dayanandparadise.com,2017,Mrs. Monika Sharma,Secondary School,Arya Samaj Shikshan Sansthan Aburoad,-,Sirohi
Dayanand Public School,1730211,Nh-15 13 Km Stone Sri Ganga Nagar Road Bikaner Rajasthan,334001,151,3292102,2.73E+16,-,dpsbkn2017@gmail.com,http://www.saraswatimoder,2003,Vishwajeet Gaur,Senior Secondary,Maharishi Dayanand Manav Seva Sangh,-,Bikaner
Decent School,1730566,"Decent School, Rajnagar, Kota",324002,744,07442381257,-,7442381257,decentkota@yahoo.co.in,http://www.decentschoolkota.com,-,Mrs. Veena Jain,Senior Secondary,-,-,Kota
Dcs International School,1730648,"Raghunathpura,(ratlya), Diggi Road,",302029,-,9571954888,-,0141-3237538,dcsschool11@gmail.com,http://www.dcsintschool.com,2011,Rajesh Sharma,Senior Secondary,Shri Krishana Bhagwan Shiksha Samiti,-,Jaipur
Dav Centenary Public School,1730155,Adarsh Nagar Purani Chungi Chowki Nasirabad Road Ajmer  Rajashthan,305001,145,2441242,5131750,2683125,mpsingh1271@gmail.com,-,1994,Mahendra Pal Singh,Senior Secondary,Arya Samaj Edu Soc,-,Ajmer
Deeksha International School,1730719,"Behind Mataji Temple, Udaipur State Highway, Kapasan",312202,1476,01476230003,-,01476-230167,deekshainternationals@gmail.com,WWW.DISKAPASAN,2012,Mr. Aarif Khan,Senior Secondary,"Deeksha Creations Society, Udaipur(raj.)",-,Chittorgarh
Defence Public School,1730116,"E-block, Vaishali Nagar E-amrapali Circle Jaipur Rajasthan",302021,141,2355572,1412350676,2350676,meetuanuvrat@gmail.com,http://www.dpsjpr.com,1977,Meetu Sharma,Senior Secondary,Sri Mahaa Muniyappan Educational Trust,-,Jaipur
Defence Secondary School,1730175,Balupura Road Adarsh Nagar Ajmer Rajasthan,305008,145,441103,440105,-,stpaulscor@yahoo.co.in,-,1976,Mrs Manju Mathuria,Secondary School,Raghukul Shiksha Samiti,-,Ajmer
Delhi Public School,1730443,"Shriram Vatika, Jaipur Road, Alwar, Rajasthan",301001,6531,9887668700,-,0144-2340891,dps_alwar@yahoo.in,dps_alwar@yahoo.com,2007,Pradeep Kumar,Senior Secondary,"Kartik Shiksha Samiti, Alwar",-,Alwar
Delhi  Public Senior Secondary School,1730883,"Near Nakoda, Nakoda Road, Balotra,                    Dist Barmer Rajsthan-344022",344022,-,7230059901,-,7230059901,preducationindia6@gmail.com,http://www.dpsbalotra.com,2017,Mrs. Sunila Chowdhary,Senior Secondary,Navkar Shikshan Sansthan,-,Barmer
Delhi Public International School,1730504,Bikaner Rajasthan,334001,151,"o151-2233389, 09251499340, 09460965465",-,0151-2233353,gauravchirawa@gmail.com,http://www.dpsbikaner.net,2009,Gaurav Dubey,Senior Secondary,Knowledge Education Foundation,-,Bikaner
Delhi Public School,1730419,"Nh-11, Near Sewar Bridge",301001,564,258221,9414017835,"0141-2250187, 2251249",dpsbharatpur2008@gmail.com,http://www.chandrawatigurukul.com,2008,Jitendra Kumar Sharma,Senior Secondary,K.b.s. Education Trust,-,Bharatpur
Deep International School,1730272,Main Shipra Path Mansarovar Jaipur Rajasthan,301001,141,2390450,2731032,08258- 281465,nsamemhs@yahoo.com,http://www.nitte.ac.in,1966,Ms Soni Sharma,Secondary School,Shri Kundal Lal Memorial Edu Soc,-,Jaipur
Delhi Public School,1730670,"Near Kudi Haud, Pali Road, Nh-65, Jodhpur",342005,291,2728042,-,0291-2610877,principal@dpsjodhpur.org,-,2014,Niharika Chopra,Senior Secondary,"Rajasthan Vikas Sansthan, Jodhpur",-,Jodhpur
Delhi Public School,1730217,Jaipur Ajmer Highway Bhunkrota Jaipur Rajasthan,303011,91,"8290565656, 2250927",-,1412250927,jaipurdps@gmail.com,http://www.dpsjaipur.com,-,Ms.rita P Taneja,Senior Secondary,-,-,Jaipur
Delhi Public School,1730156,Bye Pass Road Pal Jodhpur Rajasthan,342001,291,"2766887, 747850",31098,747840,principal@dpsjodhpur.in,-,1998,B S Yadav,Senior Secondary,Dps Soc,-,Jodhpur
Delhi Public School,1730984,"Delhi Public School, Gudha Road, Near Mukurpura Crossing, Bandikui",303313,-,85955924288,-,-,dpssbandikui@gmail.com,www.dpssbandikui.com,2018,Mrs. Pooja Pareek,Secondary School,Jhaboo Devi Charitable Trust,-,Dausa
Delhi Public School,1730879,"Jaipur-ajmer Road, Opposite Punagarh Mataji Temple, Nh 162, Pali, Rajasthan",306401,-,9116126001,-,-,delhipublicschoolpali@gmail.com,http://www.dpsschoolpali.in,2017,Mrs. Divyakrishnan M,Senior Secondary,A K Shikshan Sodh Evm Vikas Sansthan Jodhpur,-,Pali
Delhi Public School International,1730991,"Village Bureda, Tapukara, Bhiwadi",301707,-,9414706369,-,-,dpsbhiwadi@rediffmail.com,http://dpsinternational.info/,2016,Mrs. Mukta,Secondary School,Delhi Public School International Educational Trust,-,Alwar
Delhi Public School Jhunjhunu,1730611,"Mandrella Road, Jhunjhunu",333001,1592,01592206477,-,-,infodpsjjn@gmail.com,http://www.dpsjhunjhunu.edu.in,-,Mrs. Meenakshi Sharma,Senior Secondary,-,-,Jhunjhunu
Delhi Public Sec. School,1730947,2 Km Stone Anoopgarh Road Suratgarh,335804,-,9875132174,-,1509223414,suratgarhdps@gmail.com,dpssuratgarh.com,2018,Mrs. Monika Dhiman,Secondary School,Nosegay Welfare Society,-,Sri Ganganagar
Delhi Public Senior Secondary School,1730876,"Mahesh Shikshan Sansthan Campus,langera Road,barmer",334401,-,9116114511,-,9116114511,educationindia724@gmail.com,http://www.dpsbarmer.com,2017,Mr. Prashant Sharma,Senior Secondary,Mahesh Shikshan Sansthan,-,Barmer
Delhi Public World International School,1731021,"10th Mile Stone, On Sikar - Kotputli - Delhi Highway, Sikar",332027,-,01572,-,-,dpwissikar@gmail.com,www.dpwis.com,2017,Mrs. Sarita Dotasara,Secondary School,P.r.m. Welfare Charitable Trust,-,Sikar
