Anant Vidya Niketan,630250,Vill. Kotli (bir) P.o.gunehar. Baijnath H.p 176077,176077,-,01908222215,-,1908222215,avnpublicschoolbir@gmail.com,http://anuradhaplp.org,2014,Mr.rajneesh Kumar Verma,Secondary School,Shri Anant Educational & Welfare Society,-,Kangra
Angel's Public School,630165,"Chougan, Purana Bazar Sunder Nagar Mandi",174004,1907,262790,-,1907262789,tosarookaushal@gmail.com,-,2003,Saroo Kaushal,Secondary School,Pushpa Memorial Educational Society,-,Mandi
Angels Convent School,630201,"Near Govt. College Dehri, P.o. Kher, Vpo. Kutkana, Teh. Nurpur, Distt. Kangra",176202,1893,250084,-,-,bindiya.acs@gmail.com,-,2013,Bindiya,Senior Secondary,Active World Educational Society,-,Kangra
Anuradha Public Senior Secondary School,630125,"Vpo. Maranda, Teh Palampur, Disst. Kangra (himachal Pradesh)",176102,1894,239848,235095,1894238848,renu.thakur78@gmail.com,-,2003,Renu Katoch,Senior Secondary,Anuradha Educational Society,-,Kangra
Angels Public Model School,630230,Vpo Khanni Tehsil Nurpur Distt Kangra Himachal Pradesh,176201,1893,227777,-,9459221777,kiranapms@gmail.com,-,1996,Kiran Bala,Secondary School,Angels Public Model School Sabha Khanni,-,Kangra
Archangel School,630106,Roop Palace Raghunathpur Kullu Himachal Pradesh,175101,1902,225566,223066,-,archangelschoolkullu@gmail.com,-,1992,Anupama Upadhyay,Secondary School,Archangel Educational Society,-,Kullu
Army Public School,680004,Yol Cantt. Distt Kangra Himachal Pradesh,176052,1702,2472,-,-,aaasyol@rediffmail.com,http://www.apshisar.com,1994,Sh A K Ambastha,Senior Secondary,Army Sch Yol Cantt Mang Committee,-,Kangra
Army Public School,680003,Nahan Distt. Sirmour Himachal Pradesh,173001,1702,222972,2206,-,armyschool_4358@yahoo.com,http://www.apshisar.com,1982,Mrs Satinder Gill,Senior Secondary,Station Commander,-,Sirmaur
Army Public School,680002,Dag Shai Shimla Hills Distt Solan Himachal Pradesh,173210,1792,66151,66142,2458339,aps_dagashai@hotmail.com,http://www.pcsjammu.g,1986,Sham S Dudeja,Senior Secondary,Hq Vwestern Command Chandimandir,-,Solan
Aryan Public School,630137,"Po Suni,rev. Vill. Gharyana ,teh.suni",171301,177,2786615,241465,0177-2786615,asthacaresuni@gmail.com,-,2006,Saroj Chauhan,Senior Secondary,Astha Welfare & Service Association,-,Shimla
B L Central Public School,630069,Damrog Shamti Distt Solan Himachal Pradesh,173212,1792,"229593, 20591",-,-,blcpsss@yahoo.in,www.blcps.com,1979,Narandra Singh,Senior Secondary,B L Education Society,-,Solan
B S L Govt Sr. Sec. Modal School,620104,"Bsl Project Sundar Nagar, Township, Distt. Mandi, Himachal Pradesh",174402,1907,01907262271,28710,-,mbncoll@ap.nic.in,-,1981,Mrs. Praveen Kalia,Senior Secondary,Direct Of Sikkim,-,Mandi
B.L. Central Public School,630221,P.o. Karsog,175011,1907,221885,-,01907-221885,monika_g77@rediffmail.com,-,2013,Monika Gupta,Secondary School,M M Education Society,-,Mandi
Baddi International School,630247,Village-makhnu Majra,173205,5692,01795-247353,234130,01795-247352,bisedu123@gmail.com,http://www.bisedu.org.in,2016,Mr.neranjan Singh,Secondary School,Centre For Advanced Studies In Engineering,-,Solan
Bhagirathi Dass Dav Public School,630053,Dharamshala Distt. Kangra Himachal Pradesh,176215,1892,01892222222,-,1892222222,davdsala@yahoo.co.in,www.davdharamsala.com,1987,Mr. S.h.khan,Senior Secondary,Dav College Trust & Management Society New Delhi,-,Kangra
"Bal Bharati Public School, Solan",630268,"Glady Dhank,p.o-oachghat, Tehsil & Distt -solan",173223,-,8894224810,-,-,bbpsolan@gmail.com,-,2012,Mr. Vinod Kumar,Secondary School,"Child Education Society, Delhi",-,Solan
Bhartiya Model School,630199,Vpo Padhar (dalah)mandi Himachal Pradesh,175012,1908,260045,-,-,titanam17213@gmail.com,-,2002,Poonam Sharma,Secondary School,Unique Education Society Padhar,-,Mandi
Bhojia Vidyapeeth,630243,Village: Bhud Teh. Baddi Distt: Solan (h.p.),173205,-,9817204721,-,-,bhojiavidyapeeth@gmail.com,www.bhojiavidyapeeth.com,2016,Mrs. Rashmi Lata Sharan,Senior Secondary,Bhojia Charitable Trust For Science Research & Social Welfare,-,Solan
Brahmrishi Mission School,630068,Dev-van Jarar Bhuntar Kullu Himachal Pradesh,175121,1902,202151,222261,01786-2222,nthakur1973@gmail.com,-,1979,Narender Thakur,Senior Secondary,Vishav Shiksha Niketan Sansthan,-,Kullu
Cambridge Global School,630251,Village Chulla P.o. Bairghatt Teh. Palampur Distt Kangra,176073,-,9816732756,9816232756,-,cgsthural1717@gmail.com,http://www.cgsthural.com,2016,Mr. Varun Sharma,Secondary School,The Saraswati Educational Society,-,Kangra
Brd Public School,630277,"Brd Public School, Kalujhanda,tehsil Baddi Distt. Solan H.p",174103,-,9882359427,-,-,brdpsbaddi.com@gmail.com,www.brdps.in,2018,Mrs. Pooja Thakur,Secondary School,Brd Educational Society,-,Solan
Cambridge International School,630153,"Nh 21, Mohal Kullu",175126,1902,260260,2205266,01902-222022,principalcambridgekullu@gmail.com,www.kullu.learningwings.org,2005,Sapna Katoch,Senior Secondary,"Katiani Educational Society, Nh-21, Mohal, Kullu",-,Kullu
Cambridge International School,630241,Pathankot Mandi Highway,176061,-,01894238700,-,-,palampur.cambridge@gmail.com,www.cisp.co.in,2015,Mr. Vishwa Raj,Senior Secondary,Katiani Educational Trust,-,Kangra
"Cambridge International School, Lunapani,Mandi",630270,"Cambridge International School, Lunapani,tehsil Balh,distt Mandi,h.p",175021,-,01905243366,-,-,cismmandi@gmail.com,www.cambridgemandi.com,2019,Mrs. Shivali Sharma,Secondary School,Bhawani Memorial Educational Society,-,Mandi
Chail Public School,630205,"Naogrown (chail Chowk) Teh., Chachyot, Distt. Mandi H.p.",175028,1907,250405,-,250407,chailpublicschool@gmail.com,chailpublicschool.in,2014,Mr. Rajesh Soail,Senior Secondary,Abhilashi Educational Society,-,Mandi
Central School For Tibetans,690001,"Shimla, Himachal Pradesh",171002,177,2620677,5272,2466171,1957vksingh@gmail.com,http://www.kv2kota.org,1963,Vinod Kumar Singh,Senior Secondary,Central Tibetan Schools Admn N Dli,-,Shimla
Central School For Tibetans,690002,Dalhousie Distt Chamba Himachal Pradesh,176304,1899,242836,2107,2580425,harish.gupta767@gmail.com,www.cstdalhousie.org,1963,H C Gupta,Senior Secondary,Central Tibetan Schools Admn,-,Chamba
Chander Nahan Meadows Educational Institute,630285,"Block Rohru Distt Shimla, Himachal Pradesh",171207,-,9999991685,-,-,chandernahan1@gmail.com,http://www.chandernahan.net,2013,Mrs. Kirti Kanwar,Secondary School,Chander Nahan Meadows Educational Institute,-,Shimla
Chamba Millennium Public School,630255,"Village Labakana, Po Sarul, Distt Chamba, Himachal Pradesh",176314,-,01899232222,-,-,chambaschool@gmail.com,-,2014,Mrs. Ranjana Naryal,Secondary School,Chamba Millennium Educational Society,-,Chamba
Chapslee School,630070,Elysium Hill Shimla Himachal Pradesh,171001,177,2802542,202542,2458339,sdsudershan3@gmail.com,http://www.pcsjammu.g,-,Sudershan Dogra,Senior Secondary,The Chapslee Educational Society,-,Shimla
Chinmaya Vidyalaya,630042,Dr Y S Parmar Univ.of Horti & Forestry Nauni Solan Himachal Pradesh,173230,179,"252275, 5715",-,-,principal@chinmayavidyalayanauni.com,-,1992,Subhojit Ghosh,Senior Secondary,"Chinmaya Edu. Society, Naini,",-,Solan
Comet Mensa Public School,630099,Dehri Po Khuthandel Via Rehan Teh Nurpur Distt Kangra Himachal Pradesh,176022,1893,251400,22458,3812342572,cmpschool2003@yahoo.com,-,2003,Mrs. Sunny Jaswal,Senior Secondary,Comet Mensa Education Societ,-,Kangra
Convent Of Jesus And Mary,630149,Simla,171002,177,2841394,-,1772842247,SHYMAJOSE@REDIFFMAIL.COM,-,1864,Shyma V Jose,Senior Secondary,Simla Jesus And Mary Educational Society,-,Shimla
Crayons World School,630249,"Near Railway Crossing, Pandol Road Baijnath,tehsil- Baijnath, Distt-kangra, Hp, 176125",176125,-,01894263500,-,-,crayonsworldschool@gmail.com,www.crayonsworldschool.com,2016,Mrs. Rishibha Sharma,Senior Secondary,Baijnath Stationers Educational Society,-,Kangra
Crescent Public School,630215,P.o.banuri,176061,189,4254117,011-27452444,-,manubh31@gmail.com,-,2003,Manoj Kumar,Senior Secondary,Rhythm Education Society,-,Kangra
D A V Centenary Public School,630023,Jawahar Nagar Mandi Himachal Pradesh,175001,1905,"236229, 36229",36130,190523732,k.s.guleria77@gmail.com,-,1985,Kuldeep Singh,Senior Secondary,D A V College Managing Committee De,-,Mandi
Cvalik International School,630275,"Cantt Road ,dhaaramshala",176215,-,01892222603,-,-,cvalikinternational@gmail.com,-,2008,Mrs. Hebronica Dass,Secondary School,Cvalik Foundation,-,Dharamshala
D A V Centenary Public School,630054,Rajgarh Distt. Sirmour Himachal Pradesh,173101,1799,221120,01799-221121,221121,davschoolrajgarh@gmail.com,-,2004,Reena Malhotra,Senior Secondary,National Ednl.devlopment Regd Chad,-,Sirmaur
D A V Centenary Public School (Affiliated Subject To Outcome Of W.P.(C) 7043 Of 2018),630028,Una Himachal Pradesh,174303,1975,2233338,1975223338,227151,principalatul@gmail.com,-,1986,Atul Mahajan,Senior Secondary,Dav College Managing Society,-,Una
D A V Public School,630051,Bilaspur Himachal Pradesh,174001,1978,224771,-,-,kparthi@rediffmail.com,-,2003,Kparthipan,Senior Secondary,Little Stars Educational Trust (r),-,Bilaspur
D A V Public School,630016,Acc Gagal Cement Works Barmana Bilaspur Distt Himachal Pradesh,174013,1978,244065,244080,244067,sweenpuri1957@gmail.com,-,1984,Sween Puri,Senior Secondary,Dav College Managing Committee,-,Bilaspur
D A V Public School,630058,"Alampur The. Jaisinghpur Distt. Kangra, Himachal Pradesh",176082,1894,271264,-,01894-2712,bikramsingh1968@rediff.com,www.davalampur.co.in,1993,Bikram Singh,Senior Secondary,Prakash Trust,-,Kangra
D A V Public School,630038,Partap Gali Hamirpur Himachal Pradesh,177001,1972,222560,01972-222560,222560,princidav@yahoo.co.in,http://www.davhamirpur.or,1986,Piar Chand Verma,Senior Secondary,Dav College Managing Committee,-,Hamirpur
D A V Public School,630034,Phase Ii Sector Iv New Shimla Himachal Pradesh,171009,177,2670976,202703,-,aruna53@rediffmail.com,-,1979,Anuradha Sharma,Senior Secondary,Dav College Mang. Commtt.,-,Shimla
D A V Public School,630046,"Khaneri, Rampur Bushar Distt Shimla Himachal Pradesh",172001,1782,233178,33158,-,principal.davrampur@gmail.com,-,1985,Vijay Verma,Senior Secondary,Dav College Monaging Committee N D,-,Shimla
D A V Public School,630017,Nahan Sirmour Distt Himachal Pradesh,173001,1702,222373,2357,-,davnahan@yahoo.com,-,1984,Naresh Katoch,Senior Secondary,D A V College Managing Committee De,-,Sirmaur
D A V Public School,630057,Ambota Dt.una Himachal Pradesh,177205,1976,241454,-,-,dav_ambota2007@yahoo.co.in,-,1976,Namit Sharma,Senior Secondary,Darshan Education Foundation,-,Una
D A V Senior Secondary Public School,630059,"Lakkar Bazar Shimla, Himachal Pradesh",171001,177,01772653197,-,1772800910,davlkbshimla@gmail.com,http://www.davlkbshimla.org,-,Mrs. Kamna Beri,Senior Secondary,-,-,Shimla
D.A.V. Public Model School,630186,"Kalu Di Bar Po Dharamsala, Mahanta,",177110,1976,256288,-,-,davmkdb@gmail.com,-,1999,Krishan Kumar,Secondary School,Dayanand Adarsh Society Kharoh,-,Una
D A V Sirmour Public School,630021,"Paonta Sahib, Distt Sirmour, Himachal Pradesh",173025,1704,222229,23109,221121,davpaontasahib85@gmail.com,-,1984,Dr V K  Lawania,Senior Secondary,Dav College Managing Committee,-,Sirmaur
Kendriya Vidyalaya,600013,Jutogh Cantt Shimla Himachal Pradesh,171008,177,"2838415, 23060",0177-2837239,-,VCRREV70@GMAIL.COM,-,1989,Vir Chand,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Shimla
Kendriya Vidyalaya,600016,Itbp Sarahan Shimla Distt Himachal Pradesh Himachal Pradesh,172034,1782,273096,63780,-,balwantsinghdelhi73@gmail.com,-,1994,Balwant Singh,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Shimla
Kendriya Vidyalaya,600001,Jakhoo Hills Shimla Himachal Pradesh,171002,177,2650240,6100,2580425,mohitguptasolan@gmail.com,-,1964,Mohit Gupta,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Shimla
Kendriya Vidyalaya,600010,"A F S Kasauli, Distt Solan Himachal Pradesh",173204,1792,270580,2129,-,diyamahato@yahoo.com,-,1986,Bidyut Bikash Mahato,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Solan
Kendriya Vidyalaya,600023,"Bangana, Distt. Una, Himachal Pradesh",174307,1975,263055,9882717849,-,sd_lakhanpal@yahoo.co.in,-,1998,Sunil Dutt Lakhanpal,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Una
Kendriya Vidyalaya,600004,14 Gtc Subathu Solan Distt Himachal Pradesh,173206,1792,275070,70,-,JAGE72@YAHOO.COM,-,1981,Jageshwar,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Solan
Kendriya Vidyalaya No 2,600020,Nhpc Chamera Karian Po Hardaspura Distt Chamba Himachal Pradesh,176310,1899,220144,-,220710,Vinodbhartiya1@gmail.com,www.kvchamera2.nic.in,2000,Vinod Bhartiya,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Chamba
Kendriya Vidyalaya Sandhole,600026,Kendriya Vidyalaya Sandhol Tehsil Sandhole Distt Mandi,176090,-,01905273144,-,-,kvsandhole@gmail.com,sandhol.kvs.ac.in,2016,Mr. Sherab Dorjee,Secondary School,Kendriya Vidyalaya Sangthan,-,Mandi
La Montessori School,630101,"Vill Kelheli Po Bajaura Distt Kullu, Himachal Pradesh",175125,1902,267626,222626,-,lms_lk@yahoo.co.in,-,1979,Lalita Kanwar,Senior Secondary,Hidimba Educational Society,-,Kullu
Lakshay Convent School,630279,"Village And Po Manjyat, Tehsil Arki",173208,-,01796220220,-,-,lakshayconvent@gmail.com,lakshayeducation.com,2017,Mrs. Kusum Lata Gupta,Secondary School,Lakshay Education Society,-,Solan
Laureate Public School,630045,Brance Peth  Bharari Shimla Himachal Pradesh,171001,177,2804065,6408,2804065,laureate93@gmail.com,-,1992,Meera Singh,Senior Secondary,Laureate Edu.soceity,-,Shimla
Laureate Global School,630220,Vpo Kathog,177101,-,9218428040,-,-,laureategs@gmail.com,http://www.laureategs.in,2015,Mrs.kiran Dharmani,Secondary School,Laureate Educational Society,-,Kangra
Lawrence Public School,630187,Relhu Road.shahpur Distt Kangra,176206,1892,237088,-,-,nilouferuby@yahoo.co.in,-,2010,Niloufer S Mahajan,Senior Secondary,Lawrence Public School Education Society,-,Kangra
Lawrence School,630013,Sanawar  Kasauli Solan Distt Himachal Pradesh,173202,1908,2009,2043,-,sanawar@glide.net.in,www.sanawar.edu.in,1847,Sumer B Singh,Senior Secondary,Lawrence School Society,-,Solan
Lawrence Public School Guler,630239,V.p.o. Guler Tehsil Dehra Dist. Kangra,176033,-,01970265373,-,-,lawrencepublicschoolguler@gmail.com,-,2006,Mr.manoj Kumar,Secondary School,Lawrence Education Society  Guler,-,Kangra
Loreto Convent,630148,"Loreto Convent, Tara Hall, Upper Kaithu",171003,177,2652355,-,-,loretoshimla@yahoo.com,-,1894,Stephanie Rodrigues,Senior Secondary,Simla Loreto Educational Society,-,Shimla
M I A Dav Public School,630072,Industrial Area Mehatpur Distt Una Himachal Pradesh,174315,1975,232113,-,-,mia_dav@rediffmail.com,http://www.miadavpublicschool.com,-,Mrs. Renu Pandhi,Senior Secondary,-,-,Una
La Montessori School,630162,Vill. Dunkhra P.o. Jari Teh. & Distt.kullu,175125,1902,222626,-,-,aartishrm1808@gmail.com,-,2009,Arti Sharma,Secondary School,Hidimba Educational Society,-,Kullu
Maharishi Vidya Mandir,630096,Village Kuthar Gagal Po Bharmoti Teh Naduan Distt Hamirpur Himachal Pradesh,177033,1972,233779,-,-,principalpplnadaun@mahaemail.com,-,1992,Ghan Shyam Tiwari,Senior Secondary,Maharishi Shikshan Sansthan,-,Hamirpur
M R A D.A.V. Public School,630043,By Pass Road Solan Himachal Pradesh,173213,1792,223795,222549,06582-256548,mradavschool@yahoo.com,-,1989,Masooma Singha,Senior Secondary,Dav Trust & Management Society,-,Solan
Maharishi Vidya Mandir Public School,630098,Khatechar Dharmshala Distt Kangra Himachal Pradesh,173209,1892,"275576, 265307",260367,01792-261042,mvmdharamshala.1@gmail.com,http://www.kips.edu.in,1991,Rakesh Chand Tyagi,Senior Secondary,Maharishi Shiksha Sansthan,-,Kangra
Maharishi Vidya Mandir,630177,"Tehsil- Amb, Vill & Po-daulatpur Chowk, Bahgon (h.p.)",177204,1976,265745,-,-,seemakaushal478@gmail.com,-,1992,Seema Kaushal,Secondary School,Maharishi Siksha Sansthan,-,Una
Mahavir Public School,630145,"Pungh, Sunder Nagar",174401,1907,266099,26969625,1907266099,anuradhajain1315@gmail.com,http://www.mahavirpublicschool.org,2004,Anuradha Jain,Senior Secondary,Mahavir Education Society,-,Mandi
Maxx International School,630212,Nh-21vpo Jia,175125,91,01902265343,-,-,maxxinternationalschool@gmail.com,http://www.maxxinternational.org/,-,Mr. Gaurav Rastogi,Secondary School,-,-,Kullu
Mblm International School Mangarh,630174,Vill. Mangarh Po Polian,176025,1893,206002,-,-,mblmismangarh@gmail.com,-,2006,Jeewan Lata,Secondary School,Bansi Lal Memorial Education Committee Mangarh Tehsil Fatehpur Distt. Kangra H.p,-,Kangra
Mehr Chand Mahajan D A V Senior Secondary Public School,630035,Baghni Nurpur Distt. Kangra Himachal Pradesh,176202,1893,8894079276,330088,331690,mcmdavps@yahoo.co.in,-,1978,M R Rana,Senior Secondary,Managing Committee,-,Kangra
"Mkm Public School , Bhadroya",630256,"Near Chakki Bridge, Nh-48, Bhadroya, Tehsil - Nurpur, Kangra (hp )",176403,-,0186-2227249,-,0186-2227249,drrajinderuppal@yahoo.com,-,2012,Mr.brij Mohan,Senior Secondary,Dera Swami Jagat Giri Trust,-,Kangra
Miska International Public School,630278,"Village - Takauta Bhattan, Po Dungri, Tehsil Bhoranj Distt Hamirpur (h.p.)",176045,-,-,-,-,miskaintschool@gmail.com,http://www.miskainternational.com,2013,Mr.buta Singh Thakur,Middle Class,Himani Infotech Solutions & Educational Welfare Society,-,Hamirpur
Mind Tree Iit Mandi Campus School,630262,"North Campus, Iit Mandi, Salgi (kamand), Mandi -175 005, Himachal Pradesh, India",175005,-,1905267254,-,-,mindtreemandi@gmail.com,www.mindtreeschool.com,2017,Mrs. Gulshan Dewan,Senior Secondary,The Learning Curve Educational Trust,-,Mandi
Montessorie Cambridge School,630081,"Montessorie Cambridge School, Raja-ka-bagh Near Jassur Teh Nurpur Distt. Kangra Himachal Pradesh",176201,1893,"01893227528, 226527",-,2458339,mcsrkb2001@gmail.com,www.mcsrajakabagh.com,2001,Mrs. Suman Shukla,Senior Secondary,"Himalayan Education & Research Society, Vill. Raja Ka Bagh, Teh. Nurpur Distt. Kangra (h.p.)",-,Kangra
Lotus International Convent School,630173,"Rakkar, Teh. Rakkar, Distt. Kangra, H.p.",177043,1970,9805228540,-,01970-267664,school_lotus@yahoo.com,-,2012,Pankaj Sharma,Senior Secondary,"Shri Ganesh Education Society, Tiamal",-,Kangra
Mount Litera Zee School,630195,"Shimla Hills, Bakhalag, Arki Solan",173208,1796,250037,-,-,donna.eims@yahoo.com,http://www.mountlitera.com,2014,Donna Eims,Secondary School,Youth Welfare Association Batal,-,Solan
New Era Sr. Sec. School Parol,630332,"Distt Hamirpur , Himachal Pradesh",177501,-,9805304570,-,-,newera2378@gmail.com,https://newera.ssschool.in/,-,Amit Thakur,Senior Secondary,Shiksha Sudhar Sabha Parol,-,Hamirpur
Mount Maurya International,630189,"Jhalwan, Joginder Nagar",175015,1908,223144,-,1908222473,roopthakur53@gmail.com,http://www.mountmaurya.com,2012,Roop Chand Thakur,Senior Secondary,Prem Parwati Educational Society,-,Mandi
Mount Shivalik Public School,630133,"Vpo- Juberhatti, Shimla, Himachal Pradesh",171013,177,2736922,9418342111,2736340,bhartimahender@yahoo.co.in,www.msps.co.in,2004,Bharti Sharma,Senior Secondary,Mount Shivalik Educational Society,-,Shimla
Neugal Public Senior Secondary School,630128,"V.p.o. Binderaban, Teh. Palampur, Distt Kangra, Himachal Pradesh",176061,1894,1894232508,6637959,-,aseemawasthi1975@gmail.com,-,1989,Aseem Awasthi,Senior Secondary,Neugal Education Society (regd,-,Kangra
Navjyoti Century School,630196,"Village Kharuni, Manpura, Baddi, Solan,",173205,179,5236363,-,-,ruchi.dubey84@gmail.com,-,2012,Ruchi Dubey,Senior Secondary,Creative Vision Educational Society,-,Solan
New Gyan Dham Public School,630237,Vill Rakh Ghansot Po & Tehsil Nalagarh Distt Solan Hp,174101,-,01795222007,-,-,gyandham6@gmail.com,www.newgyandham.com,2014,Miss Shabnam Chauhan,Senior Secondary,New Gyan Dham Educational Society,-,Solan
Noorpur Public School,630091,Nurpur Distt Kangra Himachal Pradesh,176202,1893,220042,220442,-,npsnpr2007@yahoo.co.in,-,1992,Punam Dogra,Senior Secondary,Lajyawati Mem Edu Soc,-,Kangra
Padamshree N N Mohan  Geeta Adarsh Vidyalaya,630052,Thodo Ground Solan Himachal Pradesh,173212,1792,223488,-,-,sanjeevkumarvac@gmail.com,-,1976,Sanjeev Kumar,Senior Secondary,Apex Education Society,-,Solan
Parmarth Interernational School,630163,"Baru Kakriar, Po Kakirar",177030,192,246144,-,01972-222246,parmarth630163@gmail.com,-,2006,Anita Kumari Dogra,Senior Secondary,"Hamirpur Parmarth International Educational Society, Baru Hamirpur",-,Hamirpur
Paras Public School,630178,P.o.- Bhawarna,176083,1894,248897,-,1894248897,paraspublicschool786@gmail.com,http://www.paraspublicschool.com/,2006,Neelam Rana,Senior Secondary,Paras Public School Educational Society,-,Kangra
Parmar International School,630094,Kailash Nagar Banehra Teh Amb Distt Una Himachal Pradesh,177213,1976,268548,01972-222560,222560,pis_2008@yahoo.com,http://www.davhamirpur.or,2004,Ajay Jaswal,Senior Secondary,Parmar Education Soc,-,Una
Parmarth International School,630142,"Mandi Road, Kangra, Teh. Baijnath, Himachal Pradesh",176125,1894,263158,2291135,-,gosw2000@yahoo.com,-,1993,Subash Gir Shiv Mohan,Senior Secondary,Foothills Academy,-,Kangra
Pine Grove International School,630202,Dheera Palampur Kangra Hp,176101,1894,01892222862,-,1894235311,pinegroveinternationalschool@gmail.com,www.pinegroveinternationalschool.com,2010,Mrs. Renu Pandita,Senior Secondary,"National Career Education Committee ,palampur",-,Kangra
Pine Grove School,630065,Kuthar Road Subathu Distt Solan Himachal Pradesh,173206,1792,275690,1792275800,275666,subathu@pinegroveschool.com,http://www.pinegrove.in,1984,Devender  Kumar Verma,Senior Secondary,Himachal Shiksha Vikas D Sanstha,-,Solan
Pinnacle World School,630225,V.p.o Baroh,176054,-,01892-259053,-,01892-259053,pwsbaroh@gmail.com,-,2014,Mr.chaman Lal,Secondary School,Freedom Fighter Education Trust,-,Kangra
Pradesh Public International School Of Sciences,630264,Vill And Po Bani Tehsil Barsar Distt Hamirpur,174304,-,01972258551,-,1972258551,ppss2004@gmail.com,http://www.servouni.com,2004,Mr. Sudhir Sharma,Senior Secondary,Regional Education And Environment Society,-,Hamirpur
Pmr International School,630182,Vpo - Rapoh Misrandistt - Una (hp),177210,1976,1976269070,-,-,narinder0509@gmail.com,pmris.co.in,2011,Mrs. Neelam Rani,Senior Secondary,S.d. Educational Society,-,Una
Princeton School,630169,"Phase - Iii, Sector - 5, New Shimla",171009,-,0177-2673255,-,0177-2673255,psshimla@gmail.com,http://www.princetonschool.in,2010,Dr.prakash Dulta,Middle Class,Umes,-,Shimla
R.K. International School,630188,"Vill.  & Po Nabhai,",175024,1905,230274,-,-,sksharma110@gmail.com,http://www.rkis.in,2013,Surender Kumar Sharma,Senior Secondary,Rk Educational And Social Welfare Society,-,Mandi
Railbow International School,630097,Nagrota Bagwan Teh & Distt Kangra Himachal Pradesh,176047,1892,251592,249222,-,chhavikashyap@rediffmail.com,-,2002,Chhavi Kashyap,Senior Secondary,Diwan Chand Memo Edu Soc,-,Kangra
Partap World School,630193,"Village Chanour, Indora, Dist. Kangra, Himachal Pradesh",176401,1893,01893-241177,-,01893-241177,pwsindora@gmail.com,http://www.pwsindora.com,2013,Mrs. Rajput Renu Singh,Senior Secondary,Partap Education & Research Society,-,Kangra
Raj Luxmi Samvid Gurukulam,630284,"Samvid Gurukulam School, Village Barian, Tehsil  Nalagarh, Dist Solan",174101,-,1795222134,-,-,infosamvidnlg@gmail.com,http://samvidgurukulam.com,2019,Mr. Colonel Narinder Pal Singh,Secondary School,Yug Chetna Vatsalya Peeth,-,Solan
Rainbow World School,630224,"Vill Bari, Bhawarna",176083,1894,01894-247999,-,-,rainbowworldschool@gmail.com,http://www.rwsbhawarna.com,2014,Mrs. Meenakshi Kashyap,Senior Secondary,Rainbow International Society For Education,-,Kangra
